# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241028
# 종료일: 20241103
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/global/archives/17965,India,1,1,1,1,50,3,0,0
/global/archives/17978,China,1,1,1,1,0,2,0,0
/global/archives/17978,United States,1,1,1,1,20,4,0,0
/global/archives/17990,France,1,1,1,1,0,4,0,0
/global/archives/17990,Hong Kong,1,1,1,1,0,4,0,0
/global/archives/18022,United States,1,1,1,1,3,4,0,0
/global/archives/18065,Singapore,1,1,1,1,4,4,0,0
/global/archives/18065,United Kingdom,1,1,1,1,0,4,0,0
/global/archives/18107,Brazil,1,1,1,1,0,4,0,0
/global/archives/18107,Czechia,1,1,1,1,715,5,0,0
/global/archives/18107,Denmark,1,1,1,1,3,5,0,0
/global/archives/18107,Germany,1,1,1,1,0,3,0,0
/global/archives/18107,India,1,1,1,1,0,4,0,0
/global/archives/18107,Iraq,1,1,1,1,1061,6,0,0
/global/archives/18107,New Zealand,1,1,1,1,0,4,0,0
/global/archives/18107,Serbia,1,1,1,1,189,5,0,0
/global/archives/18107,South Africa,1,1,1,1,0,4,0,0
/global/archives/18208,United States,1,1,1,1,0,3,0,0
/global/archives/18283,China,1,1,1,1,4,2,0,0
/global/archives/18283,Japan,1,1,1,1,2,4,0,0
/global/archives/18283,Netherlands,1,1,1,1,15,4,0,0
/global/archives/18301,Spain,1,1,1,1,212,5,0,0
/global/archives/18361,India,1,1,1,1,5,3,0,0
/global/archives/18361,Pakistan,1,1,1,1,3,4,0,0
/global/archives/18361,South Korea,1,1,1,1,7,4,0,0
/global/archives/18361,United Kingdom,1,1,1,1,12,5,0,0
/global/archives/18374,Italy,1,1,1,1,7,5,0,0
/global/archives/18388,Hong Kong,1,1,1,1,107,6,0,0
/global/archives/18388,Mexico,1,1,1,1,14,4,0,0
/global/archives/18388,Poland,1,1,1,1,0,4,0,0
/global/archives/18436,Singapore,1,1,1,1,37,5,0,0
/global/archives/18445,Australia,1,1,1,1,8,5,0,0
/global/archives/18445,China,1,1,1,1,20,4,0,0
/global/archives/18445,Hong Kong,1,1,1,1,6,3,0,0
/global/archives/18445,India,1,1,1,1,0,3,0,0
/global/archives/18445,Ireland,1,1,1,1,29,5,0,0
/global/archives/18445,Spain,1,2,1,1,0,5,0,0
/global/archives/18445,Uganda,1,1,1,1,0,4,0,0
/global/archives/18445,United Kingdom,1,1,1,1,4,5,0,0
/global/archives/18478,Singapore,1,1,1,1,52,4,0,0
/global/archives/18546,Bosnia & Herzegovina,1,1,1,1,15,5,0,0
/global/archives/18546,Ireland,1,1,1,1,34,5,0,0
/global/archives/18546,Poland,1,1,1,1,108,4,0,0
/global/archives/18571,Germany,1,1,1,1,2,4,0,0
/global/archives/18571,Japan,1,1,1,1,0,4,0,0
/global/archives/18571,Singapore,1,1,1,1,12,6,0,0
/global/archives/18571,Taiwan,1,2,1,1,0,6,0,0
/global/archives/18608,Australia,1,1,1,1,92,5,0,0
/global/archives/18608,China,1,1,1,1,16,5,0,0
/global/archives/18608,Hong Kong,1,3,1,1,0,7,0,0
/global/archives/18608,Hungary,1,1,1,1,1,4,0,0
/global/archives/18608,India,1,1,1,1,0,2,0,0
/global/archives/18608,Indonesia,1,1,1,1,0,2,0,0
/global/archives/18608,Japan,1,1,1,1,10,5,0,0
/global/archives/18608,United Kingdom,1,1,1,1,32,5,0,0
/global/archives/18639,Australia,1,1,1,1,26,5,0,0
/global/archives/18639,Indonesia,1,1,1,1,0,4,0,0
/global/archives/18659,Singapore,1,1,1,1,35,4,0,0
/global/archives/18659,South Korea,1,2,1,1,0,6,0,0
/global/archives/18659,United Kingdom,1,1,1,1,24,5,0,0
/global/archives/18690,Colombia,1,1,1,1,57,4,0,0
/global/archives/18690,India,1,2,1,1,4,4,0,0
/global/archives/18708,Canada,1,1,1,1,3,5,0,0
/global/archives/18743,South Korea,1,1,1,1,0,2,0,0
/global/archives/18753,India,1,2,2,0.5,0,4,0,0
/global/archives/18753,South Korea,1,1,1,1,0,2,0,0
/global/archives/18753,United States,1,1,1,1,0,1,0,0
/global/archives/18770,China,1,1,1,1,0,2,0,0
/global/archives/18770,Hungary,1,1,1,1,0,4,0,0
/global/archives/18770,Singapore,1,1,1,1,0,4,0,0
/global/archives/18770,Vietnam,1,1,1,1,15,5,0,0
/global/archives/18989,Malaysia,1,1,1,1,7,4,0,0
/global/archives/18989,South Korea,1,1,1,1,6,5,0,0
/global/archives/19045,Colombia,1,1,1,1,42,4,0,0
/global/archives/19045,Japan,1,1,1,1,43,4,0,0
/global/archives/19045,United Kingdom,1,1,1,1,114,5,0,0
/global/archives/19078,Canada,1,1,1,1,4,5,0,0
/global/archives/19078,France,1,1,1,1,6,4,0,0
/global/archives/19078,Iran,1,1,0,0,0,2,0,0
/global/archives/19078,Malaysia,1,1,1,1,0,4,0,0
/global/archives/19078,Mexico,1,1,1,1,0,4,0,0
/global/archives/19078,Spain,1,1,1,1,4,5,0,0
/global/archives/19078,Switzerland,1,1,0,0,0,3,0,0
/global/archives/19078,Vietnam,1,1,1,1,0,4,0,0
/global/archives/19095,France,1,1,1,1,0,4,0,0
/global/archives/19095,Hong Kong,1,1,0,0,0,3,0,0
/global/archives/19095,Russia,1,1,1,1,0,3,0,0
/global/archives/19095,South Korea,1,1,1,1,0,4,0,0
/global/archives/19108,Dominican Republic,1,1,1,1,92,3,0,0
/global/archives/19128,United States,1,1,1,1,0,3,0,0
/global/archives/19149,Italy,1,1,1,1,3,5,0,0
/global/archives/19149,Singapore,1,1,1,1,4,4,0,0
/global/archives/19154,Canada,1,1,1,1,212,5,0,0
/global/archives/19154,China,1,1,1,1,0,2,0,0
/global/archives/19154,France,1,1,1,1,0,4,0,0
/global/archives/19154,Indonesia,1,1,1,1,3,5,0,0
/global/archives/19154,Malaysia,1,1,1,1,181,6,0,0
/global/archives/19154,Mongolia,1,2,1,1,0,6,0,0
/global/archives/19154,Spain,1,1,1,1,47,5,0,0
/global/archives/19154,Thailand,1,2,1,1,4,4,0,0
/global/archives/19179,Colombia,1,1,1,1,0,3,0,0
/global/archives/19179,Mexico,1,1,1,1,0,4,0,0
/global/archives/19179,Netherlands,1,1,1,1,36,5,0,0
/global/archives/19179,Singapore,1,1,1,1,13,3,0,0
/global/archives/19179,Spain,1,1,1,1,153,5,0,0
/global/archives/19179,Taiwan,1,1,1,1,32,4,0,0
/global/archives/19202,Czechia,1,1,1,1,123,4,0,0
/global/archives/19202,Japan,1,1,1,1,11,5,0,0
/global/archives/19202,Spain,1,1,1,1,0,3,0,0
/global/archives/19202,United States,1,1,1,1,15,4,0,0
/global/archives/19230,Czechia,1,1,1,1,9,3,0,0
/global/archives/19230,Finland,1,1,1,1,0,4,0,0
/global/archives/19230,United States,1,1,1,1,11,4,0,0
/global/archives/19268,,1,1,1,1,0,4,0,0
/global/archives/19268,Australia,1,1,1,1,0,4,0,0
/global/archives/19268,Brazil,1,1,1,1,0,3,0,0
/global/archives/19268,Colombia,1,1,1,1,25,4,0,0
/global/archives/19268,France,1,1,1,1,0,3,0,0
/global/archives/19268,Ireland,1,1,1,1,0,4,0,0
/global/archives/19268,Italy,1,1,1,1,0,4,0,0
/global/archives/19268,Singapore,1,1,1,1,0,3,0,0
/global/archives/19268,Spain,1,1,1,1,0,4,0,0
/global/archives/19268,Vietnam,1,1,1,1,0,4,0,0
/global/archives/19328,South Korea,1,1,1,1,11,4,0,0
/global/archives/19349,Malaysia,1,1,1,1,0,4,0,0
/global/archives/19349,United States,1,1,1,1,58,5,0,0
/global/archives/19393,Colombia,1,1,1,1,2,4,0,0
/global/archives/19393,Czechia,1,1,1,1,3,3,0,0
/global/archives/19421,Bosnia & Herzegovina,1,1,1,1,207,4,0,0
/global/archives/19421,Brazil,1,1,1,1,0,4,0,0
/global/archives/19421,Brunei,1,1,1,1,8,5,0,0
/global/archives/19421,Egypt,1,2,0,0,0,5,0,0
/global/archives/19421,Guatemala,1,1,1,1,10,5,0,0
/global/archives/19421,Italy,1,1,1,1,0,4,0,0
/global/archives/19421,Philippines,1,1,1,1,17,5,0,0
/global/archives/19421,Vietnam,1,1,1,1,0,3,0,0
/global/archives/2212,United States,1,1,1,1,156,4,0,0
/global/archives/2241,United Arab Emirates,1,1,1,1,24,5,0,0
/global/archives/2490,Thailand,1,1,1,1,27,5,0,0
/global/archives/253,Singapore,1,1,1,1,25,5,0,0
/global/archives/2576,Germany,1,1,1,1,289,5,0,0
/global/archives/2635,South Korea,1,2,1,1,0,6,0,0
/global/archives/2756,Japan,1,1,1,1,96,4,0,0
/global/archives/303,Hong Kong,1,1,1,1,3,4,0,0
/global/archives/303,Pakistan,1,1,1,1,3,5,0,0
/global/archives/311,Japan,1,1,1,1,12,5,0,0
/global/archives/311,Singapore,1,1,1,1,0,4,0,0
/global/archives/3123,South Korea,1,1,1,1,1,2,0,0
/global/archives/3197,India,1,1,1,1,1,5,0,0
/global/archives/3220,Hungary,1,2,1,1,0,5,0,0
/global/archives/3464,United States,1,1,1,1,17,6,0,0
/global/archives/3473,South Korea,1,1,1,1,0,4,0,0
/global/archives/3674,India,1,1,1,1,6,5,0,0
/global/archives/3674,Italy,1,2,1,1,0,6,0,0
/global/archives/3674,Philippines,1,2,1,1,10,7,0,0
/global/archives/3709,Russia,1,1,1,1,0,4,0,0
/global/archives/3709,United States,1,1,1,1,6,4,0,0
/global/archives/3741,China,1,1,1,1,10,3,0,0
/global/archives/3820,Hong Kong,1,1,1,1,111,4,0,0
/global/archives/3820,Japan,1,1,1,1,19,5,0,0
/global/archives/3820,South Korea,1,1,1,1,0,2,0,0
/global/archives/3820,Spain,1,1,1,1,3,3,0,0
/global/archives/3820,United States,1,1,1,1,5,5,0,0
/global/archives/3830,Philippines,1,1,1,1,0,4,0,0
/global/archives/3962,Germany,1,1,1,1,0,4,0,0
/global/archives/3962,South Korea,1,1,1,1,27,5,0,0
/global/archives/3962,United Kingdom,1,1,1,1,0,4,0,0
/global/archives/3962,United States,1,1,1,1,3,5,0,0
/global/archives/4077,China,1,1,1,1,2,2,0,0
/global/archives/4086,United States,1,1,1,1,21,5,0,0
/global/archives/4146,India,1,1,1,1,0,4,0,0
/global/archives/4146,Netherlands,1,1,1,1,22,6,0,0
/global/archives/4146,United States,1,1,1,1,16,6,0,0
/global/archives/4193,Thailand,1,1,1,1,68,6,0,0
/global/archives/4308,Thailand,1,1,1,1,34,4,0,0
/global/archives/4309,China,1,2,1,1,0,6,0,0
/global/archives/4309,Taiwan,1,1,1,1,16,5,0,0
/global/archives/441,Bangladesh,1,1,1,1,74,6,0,0
/global/archives/4450,India,1,1,1,1,141,5,0,0
/global/archives/4482,Czechia,1,1,1,1,176,5,0,0
/global/archives/4482,Ukraine,1,1,1,1,0,4,0,0
/global/archives/4499,Lebanon,1,1,1,1,0,4,0,0
/global/archives/4499,Philippines,1,1,1,1,0,4,0,0
/global/archives/4499,Vietnam,1,1,1,1,12,5,0,0
/global/archives/4612,China,1,1,1,1,7,5,0,0
/global/archives/4612,Singapore,1,2,1,1,0,6,0,0
/global/archives/4612,South Korea,1,1,1,1,0,4,0,0
/global/archives/4612,United Kingdom,1,1,1,1,27,4,0,0
/global/archives/4612,United States,1,1,1,1,4,5,0,0
/global/archives/4614,China,1,1,1,1,58,4,0,0
/global/archives/4728,Thailand,1,1,1,1,54,6,0,0
/global/archives/4751,Hong Kong,1,1,1,1,404,5,0,0
/global/archives/4751,Singapore,1,1,1,1,0,4,0,0
/global/archives/4751,South Korea,1,2,1,1,4170,3,0,0
/global/archives/4793,Sri Lanka,1,1,1,1,0,4,0,0
/global/archives/489,Myanmar (Burma),1,1,1,1,80,5,0,0
/global/archives/4921,Hong Kong,1,1,1,1,3,4,0,0
/global/archives/497,Indonesia,1,1,0,0,0,4,0,0
/global/archives/5016,Italy,1,1,1,1,0,4,0,0
/global/archives/5205,South Korea,1,1,1,1,119,6,0,0
/global/archives/5225,South Korea,1,1,1,1,8,4,0,0
/global/archives/5234,Switzerland,1,1,1,1,6,5,0,0
/global/archives/564,France,1,1,1,1,93,5,0,0
/global/archives/564,Japan,1,2,1,1,0,5,0,0
/global/archives/5651,South Korea,1,2,1,1,0,6,0,0
/global/archives/5692,United States,1,2,1,1,87,7,0,0
/global/archives/5772,Germany,1,1,1,1,34,6,0,0
/global/archives/5804,South Korea,1,1,1,1,7,5,0,0
/global/archives/5893,Singapore,1,1,1,1,0,4,0,0
/global/archives/6072,Canada,1,1,1,1,0,5,0,0
/global/archives/6216,India,1,2,1,1,265,7,0,0
/global/archives/6216,Norway,1,1,1,1,7,5,0,0
/global/archives/6253,India,1,1,1,1,18,6,0,0
/global/archives/6313,Slovakia,1,1,1,1,27,5,0,0
/global/archives/6313,South Korea,1,1,1,1,26,4,0,0
/global/archives/6343,Costa Rica,1,1,1,1,22,5,0,0
/global/archives/6343,India,1,1,1,1,0,3,0,0
/global/archives/6343,Japan,1,1,1,1,0,4,0,0
/global/archives/6377,Singapore,1,1,1,1,0,3,0,0
/global/archives/6436,South Korea,1,1,1,1,24,4,0,0
/global/archives/6462,Hong Kong,1,1,1,1,30,5,0,0
/global/archives/6462,Peru,1,1,1,1,35,4,0,0
/global/archives/6462,Philippines,1,1,1,1,0,3,0,0
/global/archives/6546,United States,1,1,1,1,0,3,0,0
/global/archives/6683,Lithuania,1,1,1,1,7,5,0,0
/global/archives/6710,Vietnam,1,1,0,0,0,3,0,0
/global/archives/6807,Kuwait,1,1,1,1,7,5,0,0
/global/archives/6870,Singapore,1,2,1,1,5,7,0,0
/global/archives/6998,South Korea,1,1,1,1,41,4,0,0
/global/archives/7043,Japan,1,1,1,1,197,5,0,0
/global/archives/7043,Thailand,1,1,1,1,0,4,0,0
/global/archives/7177,United States,1,1,1,1,127,6,0,0
/global/archives/7221,South Korea,1,1,1,1,0,4,0,0
/global/archives/7245,Netherlands,1,2,1,1,0,6,0,0
/global/archives/7245,South Korea,1,1,1,1,7,5,0,0
/global/archives/7292,South Korea,1,1,1,1,35,3,0,0
/global/archives/733,United States,1,1,1,1,14,5,0,0
/global/archives/7353,Canada,1,1,1,1,16,5,0,0
/global/archives/7445,India,1,2,1,1,0,6,0,0
/global/archives/7445,Singapore,1,1,1,1,61,6,0,0
/global/archives/7445,United Kingdom,1,2,1,1,18,7,0,0
/global/archives/7445,Vietnam,1,2,1,1,0,6,0,0
/global/archives/7710,France,1,1,1,1,0,3,0,0
/global/archives/7761,India,1,1,1,1,4,3,0,0
/global/archives/7761,South Korea,1,1,1,1,4,4,0,0
/global/archives/7870,Japan,1,1,1,1,64,5,0,0
/global/archives/7870,South Korea,1,1,1,1,15,5,0,0
/global/archives/7919,United States,1,1,1,1,0,4,0,0
/global/archives/7961,Hong Kong,1,1,1,1,0,3,0,0
/global/archives/7961,Hungary,1,1,1,1,28,5,0,0
/global/archives/8067,United States,1,1,1,1,12,5,0,0
/global/archives/8087,South Korea,1,1,1,1,14,5,0,0
/global/archives/8087,United Kingdom,1,1,1,1,66,4,0,0
/global/archives/8152,Spain,1,1,1,1,0,2,0,0
/global/archives/822,Congo - Kinshasa,1,1,1,1,3,4,0,0
/global/archives/8230,United States,1,1,1,1,0,3,0,0
/global/archives/8298,Indonesia,1,1,1,1,0,4,0,0
/global/archives/8298,Norway,1,1,1,1,31,6,0,0
/global/archives/8310,South Korea,1,1,1,1,21,6,0,0
/global/archives/8310L,China,1,1,1,1,0,3,0,0
/global/archives/8400,Hong Kong,1,1,1,1,0,4,0,0
/global/archives/8400,Japan,1,2,1,1,0,6,0,0
/global/archives/8899,United States,1,1,1,1,81,5,0,0
/global/archives/8972,South Korea,1,1,1,1,21,6,0,0
/global/archives/9079,South Korea,1,1,1,1,20,6,0,0
/global/archives/9191,South Korea,1,2,1,1,24,3,0,0
/global/archives/9191,Vietnam,1,1,1,1,2,3,0,0
/global/archives/9480,Dominican Republic,1,1,1,1,220,4,0,0
/global/archives/9493,Poland,1,1,1,1,45,5,0,0
/global/archives/9509,South Korea,1,1,1,1,31,5,0,0
/global/archives/9548,Hong Kong,1,1,1,1,8,3,0,0
/global/archives/9668,Hong Kong,1,1,1,1,17,3,0,0
/global/archives/9668,South Korea,1,2,1,1,40,4,0,0
/global/archives/9682,Singapore,1,1,1,1,2,3,0,0
/global/archives/9695,South Korea,1,1,1,1,14,5,0,0
/global/archives/9695,United Kingdom,1,1,1,1,32,4,0,0
/global/archives/9695,United States,1,1,1,1,16,5,0,0
/global/archives/9709,Philippines,1,1,1,1,0,3,0,0
/global/archives/9709,South Korea,1,1,1,1,10,5,0,0
/global/archives/9740,Malaysia,1,1,1,1,26,5,0,0
/global/archives/9740,United States,1,1,1,1,31,5,0,0
/global/archives/9786,Tunisia,1,1,1,1,0,3,0,0
/global/archives/9797,Hungary,1,2,1,1,0,5,0,0
/global/archives/9910,China,1,1,1,1,4,3,0,0
/global/archives/9910,Indonesia,1,1,1,1,31,6,0,0
/global/archives/9910,Japan,1,1,1,1,4,6,0,0
/global/archives/9910,Kuwait,1,1,1,1,71,6,0,0
/global/archives/9951,United States,1,1,1,1,29,5,0,0
/global/archives/category/ces/ces-2022-ces-2022,United Kingdom,1,1,1,1,3,4,0,0
/global/archives/category/corporate/sk-energy,China,1,1,1,1,76,5,0,0
/global/archives/category/corporate/sk-energy,Singapore,1,1,1,1,42,6,0,0
/global/archives/category/corporate/sk-energy,United States,1,1,1,1,7,5,0,0
/global/archives/category/corporate/sk-energy,Uzbekistan,1,1,1,1,0,4,0,0
/global/archives/category/corporate/sk-enmove,Japan,1,1,1,1,29,4,0,0
/global/archives/category/corporate/sk-enmove,Russia,1,1,1,1,32,5,0,0
/global/archives/category/corporate/sk-enmove,South Korea,1,1,1,1,0,4,0,0
/global/archives/category/corporate/sk-ie-technology,Poland,1,1,1,1,20,4,0,0
/global/archives/category/corporate/sk-on,France,1,1,1,1,2,4,0,0
/global/archives/category/corporates,Hong Kong,1,1,1,1,21,3,0,0
/global/archives/category/corporates,Japan,1,1,1,1,4,4,0,0
/global/archives/category/corporates,Peru,1,1,1,1,2,4,0,0
/global/archives/category/corporates/sk-earthon,Vietnam,1,1,1,1,8,4,0,0
/global/archives/category/corporates/sk-energy,Russia,1,1,1,1,26,4,0,0
/global/archives/category/corporates/sk-energy,Thailand,1,1,1,1,19,4,0,0
/global/archives/category/corporates/sk-energy,United Kingdom,1,1,1,1,2,4,0,0
/global/archives/category/corporates/sk-energy,United States,1,1,1,1,11,3,0,0
/global/archives/category/corporates/sk-enmove,Hong Kong,1,1,1,1,13,4,0,0
/global/archives/category/corporates/sk-enmove,Indonesia,1,1,1,1,0,3,0,0
/global/archives/category/corporates/sk-enmove,United Arab Emirates,1,1,1,1,71,4,0,0
/global/archives/category/corporates/sk-enmove,United States,1,1,1,1,24,4,0,0
/global/archives/category/corporates/sk-enterm,Singapore,1,1,1,1,1,5,0,0
/global/archives/category/corporates/sk-geo-centric,China,1,1,1,1,39,3,0,0
/global/archives/category/corporates/sk-geo-centric,India,1,1,1,1,61,4,0,0
/global/archives/category/corporates/sk-geo-centric,Japan,1,1,1,1,11,4,0,0
/global/archives/category/corporates/sk-ie-technology,Germany,1,1,1,1,33,5,0,0
/global/archives/category/corporates/sk-incheon-petrochem,China,1,1,1,1,9,3,0,0
/global/archives/category/corporates/sk-incheon-petrochem,South Korea,1,1,1,1,4,4,0,0
/global/archives/category/corporates/sk-innovation,Czechia,1,1,1,1,16,5,0,0
/global/archives/category/corporates/sk-innovation,France,1,1,1,1,0,3,0,0
/global/archives/category/corporates/sk-innovation,Netherlands,1,1,1,1,23,4,0,0
/global/archives/category/corporates/sk-innovation,Pakistan,1,1,1,1,8,4,0,0
/global/archives/category/corporates/sk-innovation,Peru,1,1,1,1,15,4,0,0
/global/archives/category/corporates/sk-innovation,Thailand,1,1,1,1,8,4,0,0
/global/archives/category/corporates/sk-innovation,United States,1,1,1,1,668,4,0,0
/global/archives/category/corporates/sk-on,Canada,1,1,1,1,12,4,0,0
/global/archives/category/corporates/sk-on,Germany,1,2,1,1,0,4,0,0
/global/archives/category/corporates/sk-on,Hungary,1,1,1,1,47,4,0,0
/global/archives/category/corporates/sk-on,Japan,1,1,1,1,6,4,0,0
/global/archives/category/corporates/sk-on,Taiwan,1,1,1,1,38,4,0,0
/global/archives/category/insight,Peru,1,1,1,1,1,4,0,0
/global/archives/category/insight/trend_report,China,1,1,1,1,0,2,0,0
/global/archives/category/insight/trend_report,Peru,1,1,1,1,4,4,0,0
/global/archives/category/insight/trend_report,Singapore,1,1,1,1,19,4,0,0
/global/archives/category/people,India,1,1,1,1,39,4,0,0
/global/archives/category/people/ceo-leaders,Philippines,1,1,1,1,0,2,0,0
/global/archives/category/people/inno-people,China,1,1,1,1,9,3,0,0
/global/archives/category/people/inno-people,Hungary,1,2,1,1,0,5,0,0
/global/archives/category/people/inno-people,India,1,1,1,1,49,4,0,0
/global/archives/category/people/inno-people,Taiwan,1,1,1,1,17,3,0,0
/global/archives/category/people/inno-people,United States,1,2,1,1,0,5,0,0
/global/archives/category/people/sustainability,Hungary,1,1,1,1,33,4,0,0
/global/archives/category/people/sustainability,South Korea,1,1,1,1,4,4,0,0
/global/archives/category/press-room,Canada,1,1,1,1,1,4,0,0
/global/archives/category/press-room,Hong Kong,1,1,1,1,0,3,0,0
/global/archives/category/press-room,Hungary,1,2,1,1,0,5,0,0
/global/archives/category/press-room,South Korea,1,1,1,1,5,4,0,0
/global/archives/category/press-room/financial-results,France,1,1,1,1,9,4,0,0
/global/archives/category/press-room/financial-results,Hong Kong,1,1,1,1,135,5,0,0
/global/archives/category/press-room/financial-results,Peru,1,1,1,1,7,4,0,0
/global/archives/category/press-room/issue-fact,South Korea,1,1,1,1,13,4,0,0
/global/archives/category/press-room/press-release,Bosnia & Herzegovina,1,1,1,1,6,4,0,0
/global/archives/category/social-value/opinions,United States,1,1,1,1,5,5,0,0
/global/archives/tag/2020大韩民国环保包装论坛,South Korea,1,1,1,1,0,4,0,0
/global/archives/tag/2022-esg-report,United States,1,1,1,1,3,5,0,0
/global/archives/tag/2024-q1,South Korea,1,1,1,1,8,5,0,0
/global/archives/tag/abs,South Korea,1,1,1,1,3,5,0,0
/global/archives/tag/advanced-plastic-recycling-cluster,United States,1,1,1,1,8,3,0,0
/global/archives/tag/australia,Australia,1,1,1,1,5,4,0,0
/global/archives/tag/battery,Germany,1,1,1,1,11,4,0,0
/global/archives/tag/bmw,United States,1,1,1,1,3,5,0,0
/global/archives/tag/conference,South Korea,1,1,1,1,3,5,0,0
/global/archives/tag/crude-oil,South Korea,1,1,1,1,17,4,0,0
/global/archives/tag/daejeon,United States,1,1,1,1,5,4,0,0
/global/archives/tag/eaa-plant,Taiwan,1,1,1,1,7,5,0,0
/global/archives/tag/ecopro,Indonesia,1,1,1,1,15,5,0,0
/global/archives/tag/egg-program,United States,1,1,1,1,7,5,0,0
/global/archives/tag/electrolyte,South Korea,1,1,1,1,5,4,0,0
/global/archives/tag/envirun-for-the-earth,South Korea,1,1,1,1,4,5,0,0
/global/archives/tag/esg,United States,1,1,1,1,5,5,0,0
/global/archives/tag/ess,Spain,1,1,1,1,0,4,0,0
/global/archives/tag/europe,Hungary,1,1,1,1,6,5,0,0
/global/archives/tag/financial-results,France,1,1,1,1,10,4,0,0
/global/archives/tag/freeport,Japan,1,1,1,1,7,4,0,0
/global/archives/tag/georgia,United States,1,1,1,1,16,4,0,0
/global/archives/tag/germany,(not set),1,1,1,1,0,3,0,0
/global/archives/tag/gmf,Spain,1,1,1,1,0,3,0,0
/global/archives/tag/hg-initiative,South Korea,1,1,1,1,4,5,0,0
/global/archives/tag/interbattery-2023,South Korea,1,1,1,1,1,5,0,0
/global/archives/tag/iodine,South Korea,1,1,1,1,15,6,0,0
/global/archives/tag/iscc,France,1,1,1,1,0,3,0,0
/global/archives/tag/jee-dong-seob,South Korea,1,1,1,1,3,4,0,0
/global/archives/tag/job-fair,United States,1,1,1,1,5,4,0,0
/global/archives/tag/joshua-han,Iraq,1,1,1,1,0,3,0,0
/global/archives/tag/kentucky,United States,1,1,1,1,29,6,0,0
/global/archives/tag/ketapu-cluster,Japan,1,1,1,1,3,4,0,0
/global/archives/tag/ketapu-cluster,Malaysia,1,1,1,1,7,4,0,0
/global/archives/tag/lee-seong-jun,Philippines,1,1,1,1,4,5,0,0
/global/archives/tag/libs,Thailand,1,2,1,1,0,5,0,0
/global/archives/tag/malaysia,Singapore,1,1,1,1,4,5,0,0
/global/archives/tag/marine-innovation,South Korea,1,1,1,1,47,6,0,0
/global/archives/tag/market-kurly,South Korea,1,1,1,1,4,5,0,0
/global/archives/tag/merger,United States,1,1,1,1,0,1,0,0
/global/archives/tag/natural-graphite,Hong Kong,1,2,1,1,6,6,0,0
/global/archives/tag/ncm811,South Korea,1,1,1,1,4,3,0,0
/global/archives/tag/ncm811,Sweden,1,1,1,1,13,5,0,0
/global/archives/tag/ncm9,Sweden,1,1,1,1,0,3,0,0
/global/archives/tag/nmc,United States,1,1,1,1,9,5,0,0
/global/archives/tag/oil-spill,United States,1,1,1,1,0,4,0,0
/global/archives/tag/petroleum,Thailand,1,1,1,1,46,5,0,0
/global/archives/tag/petronas,South Korea,1,1,1,1,52,6,0,0
/global/archives/tag/plastic-recycling,United States,1,1,1,1,21,4,0,0
/global/archives/tag/plogging,Hungary,1,2,1,1,0,5,0,0
/global/archives/tag/poe,Japan,1,1,1,1,2,5,0,0
/global/archives/tag/poland,Spain,1,1,1,1,44,5,0,0
/global/archives/tag/pouch-type-battery,Canada,1,1,1,1,3,5,0,0
/global/archives/tag/pouch-type-battery,South Korea,1,1,1,1,4,4,0,0
/global/archives/tag/pouch-type-battery,United States,1,1,1,1,12,6,0,0
/global/archives/tag/pta,Netherlands,1,1,1,1,9,4,0,0
/global/archives/tag/pyrolysis,Switzerland,1,1,1,1,35,5,0,0
/global/archives/tag/sabic-sk-nexlene-company,Singapore,1,1,1,1,6,4,0,0
/global/archives/tag/seosan,Malaysia,1,1,1,1,11,5,0,0
/global/archives/tag/separator,South Korea,1,1,1,1,39,4,0,0
/global/archives/tag/sk-battery-america,United States,1,1,1,1,8,5,0,0
/global/archives/tag/sk-earthon-kuala-lumpur,South Korea,1,1,1,1,5,3,0,0
/global/archives/tag/sk-energy-americas,Russia,1,1,1,1,10,5,0,0
/global/archives/tag/sk-gc-americas,United States,1,1,1,1,2,5,0,0
/global/archives/tag/sk-global-chemical,South Korea,1,1,1,1,5,5,0,0
/global/archives/tag/sk-global-chemical-shanghai,South Korea,1,1,1,1,7,5,0,0
/global/archives/tag/sk-green,Japan,1,1,1,1,3,5,0,0
/global/archives/tag/sk-group,United States,1,1,1,1,0,3,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,Japan,1,1,1,1,4,5,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,Ukraine,1,1,1,1,0,4,0,0
/global/archives/tag/sk-lubricants-oil-india,South Korea,1,1,1,1,7,5,0,0
/global/archives/tag/sk-primacor-americas,South Korea,1,1,1,1,3,5,0,0
/global/archives/tag/skba,South Korea,1,1,1,1,12,5,0,0
/global/archives/tag/skba,United States,1,1,1,1,0,3,0,0
/global/archives/tag/skei-singapore,South Korea,1,1,1,1,28,5,0,0
/global/archives/tag/skeo,South Korea,1,1,1,1,30,3,0,0
/global/archives/tag/skgc,United States,1,1,1,1,69,5,0,0
/global/archives/tag/sko,South Korea,1,2,1,1,0,5,0,0
/global/archives/tag/sko,Thailand,1,1,1,1,28,5,0,0
