# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240101
# 종료일: 20240107
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/category/press-room/financial-results,India,1,1,1,1,11,4,0,0
/global/archives/category/press-room/financial-results,Kazakhstan,1,1,1,1,1,4,0,0
/global/archives/category/press-room/financial-results,South Korea,1,1,1,1,8,5,0,0
/global/archives/category/press-room/financial-results,Switzerland,1,2,1,1,0,7,0,0
/global/archives/category/press-room/press-release,China,1,1,1,1,7,5,0,0
/global/archives/category/press-room/press-release,Taiwan,1,1,1,1,8,4,0,0
/global/archives/category/social-value,Hong Kong,1,2,1,1,0,5,0,0
/global/archives/category/social-value,Vietnam,1,1,1,1,2,4,0,0
/global/archives/category/social-value/csr-program,Malaysia,1,1,1,1,54,4,0,0
/global/archives/tag/autosilicon,South Korea,1,1,1,1,3,4,0,0
/global/archives/tag/autosilicon,United States,1,1,1,1,14,6,0,0
/global/archives/tag/baas,United States,1,2,1,1,15,4,0,0
/global/archives/tag/carbon-capture,Malaysia,1,2,1,1,30,5,0,0
/global/archives/tag/carbon-neutrality,South Korea,1,1,1,1,11,5,0,0
/global/archives/tag/cdp,South Korea,1,1,1,1,4,5,0,0
/global/archives/tag/ces-2023,Japan,1,1,1,1,18,5,0,0
/global/archives/tag/ces-2024,Germany,1,1,1,1,9,4,0,0
/global/archives/tag/ces-2024,South Korea,1,1,1,1,2,6,0,0
/global/archives/tag/charging,Malaysia,1,2,1,1,4,4,0,0
/global/archives/tag/china-ev-100-forum,United States,1,1,1,1,10,5,0,0
/global/archives/tag/e-mobility,United States,1,1,1,1,0,3,0,0
/global/archives/tag/ecopro-bm,Germany,1,1,1,1,5,5,0,0
/global/archives/tag/ecopro-bm,Singapore,1,1,1,1,9,5,0,0
/global/archives/tag/ek-energy,Indonesia,1,1,1,1,2,5,0,0
/global/archives/tag/envirun-for-the-earth,South Korea,1,1,1,1,2,3,0,0
/global/archives/tag/fcw,South Korea,1,1,1,1,44,6,0,0
/global/archives/tag/global-boiling,Thailand,1,1,1,1,9,4,0,0
/global/archives/tag/green-bonds,Hong Kong,1,1,1,1,17,5,0,0
/global/archives/tag/green-bonds,United Kingdom,1,1,1,1,26,6,0,0
/global/archives/tag/hungary,Germany,1,1,1,1,75,6,0,0
/global/archives/tag/inspire-happiness,India,1,1,1,1,20,4,0,0
/global/archives/tag/jee-dong-seob,South Korea,1,1,1,1,27,5,0,0
/global/archives/tag/jee-dong-seob,United Kingdom,1,1,1,1,56,6,0,0
/global/archives/tag/jva,Indonesia,1,1,1,1,5,5,0,0
/global/archives/tag/kaiwa,Papua New Guinea,1,1,1,1,3,5,0,0
/global/archives/tag/komarom,South Korea,1,1,1,1,8,5,0,0
/global/archives/tag/korea-hydro-nuclear-power,Russia,1,2,1,1,0,6,0,0
/global/archives/tag/lac-da-trang,United Kingdom,1,1,1,1,6,4,0,0
/global/archives/tag/liquid-immersion-cooling-system,South Korea,1,1,1,1,6,6,0,0
/global/archives/tag/lithium-ion-battery,Egypt,1,1,1,1,0,5,0,0
/global/archives/tag/lithium-ion-battery,Ukraine,1,1,1,1,9,5,0,0
/global/archives/tag/lithium-ion-battery,United States,1,1,1,1,7,5,0,0
/global/archives/tag/ncm9,Japan,1,1,1,1,9,4,0,0
/global/archives/tag/nft,Italy,1,1,1,1,6,6,0,0
/global/archives/tag/nmc,Israel,1,1,1,1,0,3,0,0
/global/archives/tag/nmc,Malaysia,1,1,1,1,0,4,0,0
/global/archives/tag/pbat,Brazil,1,1,1,1,13,3,0,0
/global/archives/tag/pbat,Canada,1,1,1,1,61,6,0,0
/global/archives/tag/plastic-energy,South Korea,1,1,1,1,14,4,0,0
/global/archives/tag/plastic-recycling,Canada,1,1,1,1,4,4,0,0
/global/archives/tag/pm-cic,South Korea,1,1,1,1,6,5,0,0
/global/archives/tag/purecycle-technologies,Indonesia,1,1,1,1,117,5,0,0
/global/archives/tag/pyrolysis,Canada,1,1,1,1,18,4,0,0
/global/archives/tag/pyrolysis,Thailand,1,1,1,1,8,4,0,0
/global/archives/tag/quebec,Canada,1,1,1,1,13,4,0,0
/global/archives/tag/recycle,Germany,1,1,1,1,50,4,0,0
/global/archives/tag/recycle,Philippines,1,1,1,1,14,6,0,0
/global/archives/tag/rosewell,Germany,1,1,1,1,0,4,0,0
/global/archives/tag/rosewell,Italy,1,1,1,1,0,3,0,0
/global/archives/tag/singapore,Singapore,1,1,1,1,44,6,0,0
/global/archives/tag/sk-battery-america,South Korea,1,1,1,1,4,4,0,0
/global/archives/tag/sk-gc-americas,United States,1,1,1,1,8,6,0,0
/global/archives/tag/sk-geo-centric,Taiwan,1,1,1,1,13,4,0,0
/global/archives/tag/sk-group,Algeria,1,1,1,1,11,5,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,Poland,1,1,1,1,15,6,0,0
/global/archives/tag/sk-innovation,Israel,1,1,1,1,29,4,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,Israel,1,1,1,1,31,6,0,0
/global/archives/tag/sk-tank-terminal,Hong Kong,1,1,1,1,10,4,0,0
/global/archives/tag/skba,South Korea,1,1,1,1,1,5,0,0
/global/archives/tag/skbh,Hungary,1,1,1,1,64,6,0,0
/global/archives/tag/skbh,Poland,1,1,1,1,5,4,0,0
/global/archives/tag/skbm,South Korea,1,1,1,1,7,5,0,0
/global/archives/tag/skbmc,Vietnam,1,1,0,0,0,3,0,0
/global/archives/tag/skbmp,South Korea,1,1,1,1,0,4,0,0
/global/archives/tag/skgca,South Korea,1,1,1,1,5,5,0,0
/global/archives/tag/skgca,United Kingdom,1,1,1,1,5,3,0,0
/global/archives/tag/sko,Finland,1,1,1,1,7,6,0,0
/global/archives/tag/skoh,Slovakia,1,1,1,1,0,3,0,0
/global/archives/tag/skoh,United Kingdom,1,1,1,1,7,5,0,0
/global/archives/tag/sk综合化学,China,1,2,1,1,0,6,0,0
/global/archives/tag/solid-power,United States,1,1,1,1,20,5,0,0
/global/archives/tag/ulsan-complex,South Korea,1,1,1,1,13,4,0,0
/global/archives/tag/vwbe,South Korea,1,1,1,1,1,5,0,0
/global/archives/tag/vwbe,United States,1,1,1,1,21,6,0,0
/global/archives/tag/yubase,Hong Kong,1,1,1,1,0,4,0,0
/global/archives/tag/yubase,United Kingdom,1,1,1,1,16,4,0,0
/global/archives/tag/yukong,Canada,1,1,1,1,1,5,0,0
/global/latestnews,Colombia,1,1,1,1,8,6,0,0
/global/latestnews,Philippines,1,1,1,1,0,3,0,0
/global/latestnews,Serbia,1,1,1,1,0,4,0,0
/global/latestnews,Singapore,1,1,1,1,9,4,0,0
/global/latestnews,Spain,1,2,1,1,0,5,0,0
/global/privacy-policy,India,1,1,1,1,27,3,0,0
/global/sustainability-report,Hong Kong,1,1,1,1,3,4,0,0
/global/sustainability-report,India,1,1,1,1,3,5,0,0
/global/sustainability-report,Philippines,1,1,1,1,2,3,0,0
/global/sustainability-report,Singapore,1,1,1,1,16,5,0,0
/global/sustainability-report,United Kingdom,1,1,1,1,26,5,0,0
/global/sustainability-report,United States,1,1,1,1,14,4,0,0
/global/terms-and-conditions,Canada,1,1,1,1,10,4,0,0
/global/terms-and-conditions,Japan,1,1,1,1,16,3,0,0
/global/terms-and-conditions,United Kingdom,1,1,1,1,5,3,0,0
/global/who-we-are,Ireland,1,1,1,1,32,2,0,0
/global/who-we-are,Sweden,1,1,1,1,42,5,0,0
/global/who-we-are,Vietnam,1,1,1,1,26,4,0,0
/global/archives/16939,Malaysia,0,1,1,0,5,2,0,0
/global/archives/7445,Japan,0,1,0,0,0,1,0,0
/global/archives/9236,Sweden,0,1,1,0,1,1,0,0
/global/archives/9631,South Korea,0,1,1,0,0,2,0,0
/global/archives/category/press-room/financial-results,Germany,0,1,1,0,19,2,0,0
/global/archives/tag/sko,Japan,0,1,1,0,12,1,0,0
