# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240108
# 종료일: 20240114
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/17010,Netherlands,1,1,1,1,113,4,0,0
/global/archives/17010,Philippines,1,2,1,1,0,6,0,0
/global/archives/17010,Poland,1,1,1,1,0,4,0,0
/global/archives/17010,Romania,1,1,1,1,22,5,0,0
/global/archives/17010,South Africa,1,1,1,1,10,4,0,0
/global/archives/17010,Sweden,1,1,1,1,2,5,0,0
/global/archives/17010,United Arab Emirates,1,1,1,1,0,4,0,0
/global/archives/17022,Colombia,1,1,1,1,72,6,0,0
/global/archives/17022,Croatia,1,1,1,1,31,6,0,0
/global/archives/17022,Czechia,1,1,1,1,14,5,0,0
/global/archives/17022,Germany,1,1,1,1,8,5,0,0
/global/archives/17022,Macao,1,1,1,1,53,6,0,0
/global/archives/17022,Philippines,1,1,1,1,13,4,0,0
/global/archives/17022,United Arab Emirates,1,1,1,1,21,5,0,0
/global/archives/17047,Bangladesh,1,1,1,1,0,3,0,0
/global/archives/17047,Croatia,1,1,1,1,19,3,0,0
/global/archives/17047,Germany,1,2,1,1,158,9,0,0
/global/archives/17047,Hong Kong,1,1,1,1,15,6,0,0
/global/archives/17047,Indonesia,1,1,1,1,48,4,0,0
/global/archives/17047,Israel,1,1,1,1,116,5,0,0
/global/archives/17047,Italy,1,1,1,1,110,4,0,0
/global/archives/17047,Paraguay,1,1,1,1,10,4,0,0
/global/archives/17047,Russia,1,1,1,1,0,3,0,0
/global/archives/17047,Ukraine,1,1,1,1,31,5,0,0
/global/archives/17119,South Korea,1,1,1,1,0,4,0,0
/global/archives/17119,United States,1,1,0,0,0,3,0,0
/global/archives/17134,France,1,1,1,1,127,4,0,0
/global/archives/17134,Germany,1,1,1,1,0,4,0,0
/global/archives/17134,Ghana,1,1,1,1,0,5,0,0
/global/archives/17134,Thailand,1,1,1,1,35,4,0,0
/global/archives/17169,France,1,1,1,1,58,4,0,0
/global/archives/17169,Singapore,1,1,1,1,11,5,0,0
/global/archives/1722,Canada,1,1,1,1,62,6,0,0
/global/archives/1903,Spain,1,1,1,1,19,5,0,0
/global/archives/1960,Russia,1,1,1,1,13,5,0,0
/global/archives/2026,India,1,2,1,1,4,5,0,0
/global/archives/2241,Germany,1,1,1,1,18,4,0,0
/global/archives/2241,Italy,1,1,1,1,20,5,0,0
/global/archives/2280,Germany,1,1,1,1,23,5,0,0
/global/archives/2280,South Korea,1,2,1,1,0,6,0,0
/global/archives/2329,Germany,1,1,0,0,0,3,0,0
/global/archives/2490,Belgium,1,1,0,0,0,3,0,0
/global/archives/2576,United States,1,1,1,1,74,6,0,0
/global/archives/2675,France,1,1,1,1,8,5,0,0
/global/archives/311,India,1,1,1,1,32,5,0,0
/global/archives/311,Singapore,1,1,1,1,51,5,0,0
/global/archives/3123,China,1,1,1,1,25,5,0,0
/global/archives/3139,United States,1,1,1,1,8,5,0,0
/global/archives/3158,Myanmar (Burma),1,1,1,1,7,4,0,0
/global/archives/3304,Hong Kong,1,1,1,1,5,4,0,0
/global/archives/3393,Poland,1,1,1,1,0,3,0,0
/global/archives/3421,South Korea,1,1,1,1,48,3,0,0
/global/archives/3464,Hong Kong,1,2,1,1,1,6,0,0
/global/archives/3464,United Kingdom,1,2,1,1,48,5,0,0
/global/archives/3473,South Korea,1,1,1,1,14,4,0,0
/global/archives/349,Thailand,1,1,1,1,10,5,0,0
/global/archives/3555,United States,1,1,1,1,0,2,0,0
/global/archives/3661,United States,1,1,1,1,17,4,0,0
/global/archives/3674,Japan,1,1,1,1,46,4,0,0
/global/archives/3689,Hong Kong,1,2,1,1,13,7,0,0
/global/archives/3820,France,1,1,1,1,31,4,0,0
/global/archives/3820,India,1,1,1,1,64,4,0,0
/global/archives/3820,Romania,1,1,1,1,0,4,0,0
/global/archives/3820,Spain,1,1,1,1,0,4,0,0
/global/archives/3830,Singapore,1,1,1,1,0,4,0,0
/global/archives/3873,South Korea,1,1,1,1,15,5,0,0
/global/archives/3873,Taiwan,1,1,1,1,306,5,0,0
/global/archives/3962,Belgium,1,1,1,1,55,5,0,0
/global/archives/3962,France,1,1,1,1,21,3,0,0
/global/archives/3962,Thailand,1,1,1,1,14,5,0,0
/global/archives/3962,United Kingdom,1,1,1,1,11,3,0,0
/global/archives/4308,Singapore,1,1,1,1,6,4,0,0
/global/archives/4360,Malaysia,1,1,1,1,18,5,0,0
/global/archives/4360,South Korea,1,2,1,1,0,6,0,0
/global/archives/4499,Cambodia,1,1,1,1,11,5,0,0
/global/archives/4499,Georgia,1,1,1,1,7,5,0,0
/global/archives/4499,Pakistan,1,1,1,1,8,5,0,0
/global/archives/4499,Philippines,1,1,1,1,13,5,0,0
/global/archives/4499,United Arab Emirates,1,2,1,1,111,7,0,0
/global/archives/4518,United States,1,1,1,1,11,5,0,0
/global/archives/4612,United States,1,1,1,1,11,4,0,0
/global/archives/4614,India,1,1,1,1,17,6,0,0
/global/archives/4728,United States,1,1,1,1,5,5,0,0
/global/archives/4751,Japan,1,1,1,1,23,5,0,0
/global/archives/4793,United States,1,1,1,1,4,5,0,0
/global/archives/4812,South Korea,1,1,1,1,38,6,0,0
/global/archives/4844,Luxembourg,1,1,1,1,41,5,0,0
/global/archives/4844,Netherlands,1,1,1,1,97,5,0,0
/global/archives/4853,South Korea,1,1,1,1,90,3,0,0
/global/archives/489,India,1,1,1,1,9,5,0,0
/global/archives/489,United Kingdom,1,1,1,1,12,5,0,0
/global/archives/4921,France,1,1,1,1,0,3,0,0
/global/archives/4921,United States,1,1,1,1,72,5,0,0
/global/archives/497,Finland,1,1,1,1,269,6,0,0
/global/archives/5129,United Kingdom,1,1,1,1,0,4,0,0
/global/archives/5234,Japan,1,1,1,1,20,6,0,0
/global/archives/5234,South Korea,1,1,1,1,6,5,0,0
/global/archives/5234,United Arab Emirates,1,2,1,1,0,6,0,0
/global/archives/5234,United Kingdom,1,2,1,1,5,7,0,0
/global/archives/5357,United Kingdom,1,1,1,1,38,5,0,0
/global/archives/5357,United States,1,1,1,1,33,5,0,0
/global/archives/5721,South Korea,1,1,1,1,71,3,0,0
/global/archives/576,Singapore,1,1,1,1,8,5,0,0
/global/archives/5772,Malaysia,1,1,1,1,35,5,0,0
/global/archives/5772,United States,1,1,1,1,102,6,0,0
/global/archives/5853,Finland,1,1,1,1,8,5,0,0
/global/archives/5892,Philippines,1,1,1,1,7,5,0,0
/global/archives/5892,Ukraine,1,1,1,1,6,5,0,0
/global/archives/5944,Malaysia,1,2,1,1,0,6,0,0
/global/archives/5944,United States,1,1,1,1,30,6,0,0
/global/archives/6014,Germany,1,2,1,1,0,6,0,0
/global/archives/6014,South Korea,1,1,1,1,0,2,0,0
/global/archives/6216,Canada,1,1,1,1,489,5,0,0
/global/archives/6216,Georgia,1,1,1,1,85,5,0,0
/global/archives/6216,Spain,1,1,1,1,150,6,0,0
/global/archives/6216,Taiwan,1,1,1,1,0,4,0,0
/global/archives/6216,Thailand,1,2,1,1,0,6,0,0
/global/archives/6253,Malaysia,1,1,1,1,29,5,0,0
/global/archives/6253,Netherlands,1,1,1,1,804,5,0,0
/global/archives/6313,Czechia,1,1,0,0,0,3,0,0
/global/archives/6313,India,1,2,1,1,51,5,0,0
/global/archives/6462,South Korea,1,1,1,1,8,4,0,0
/global/archives/6504,United States,1,1,1,1,0,4,0,0
/global/archives/6647,India,1,1,0,0,0,3,0,0
/global/archives/6647,South Korea,1,2,1,1,36,7,0,0
/global/archives/6807,Singapore,1,2,1,1,10,3,0,0
/global/archives/6807,Thailand,1,1,1,1,0,4,0,0
/global/archives/6857,United States,1,1,1,1,41,3,0,0
/global/archives/7112,Czechia,1,1,1,1,72,4,0,0
/global/archives/7112,Germany,1,1,1,1,23,5,0,0
/global/archives/7112,Hungary,1,1,1,1,17,5,0,0
/global/archives/7215,India,1,1,1,1,20,5,0,0
/global/archives/7245,South Korea,1,1,1,1,3,5,0,0
/global/archives/733,Slovakia,1,1,1,1,29,6,0,0
/global/archives/7445,France,1,1,1,1,86,5,0,0
/global/archives/7445,Singapore,1,1,1,1,3,5,0,0
/global/archives/7445,South Korea,1,1,1,1,57,6,0,0
/global/archives/7445,United Kingdom,1,1,1,1,20,4,0,0
/global/archives/7445,United States,1,1,1,1,108,6,0,0
/global/archives/7476,Singapore,1,1,1,1,0,4,0,0
/global/archives/7574,Germany,1,1,1,1,2,5,0,0
/global/archives/7596,Philippines,1,1,1,1,6,5,0,0
/global/archives/7596,Taiwan,1,1,1,1,12,3,0,0
/global/archives/7596,United States,1,1,1,1,0,4,0,0
/global/archives/7740,Malaysia,1,2,1,1,66,7,0,0
/global/archives/7761,United States,1,1,1,1,203,6,0,0
/global/archives/7919,India,1,1,1,1,7,5,0,0
/global/archives/7919,Indonesia,1,1,1,1,7,5,0,0
/global/archives/7919,South Korea,1,1,1,1,222,6,0,0
/global/archives/7919,Thailand,1,1,1,1,36,6,0,0
/global/archives/7961,Canada,1,1,1,1,0,2,0,0
/global/archives/7961,Hungary,1,1,1,1,22,5,0,0
/global/archives/7961,United States,1,1,1,1,43,5,0,0
/global/archives/7991,Singapore,1,1,1,1,0,3,0,0
/global/archives/822,Czechia,1,1,1,1,26,6,0,0
/global/archives/822,Germany,1,1,1,1,0,3,0,0
/global/archives/822,Kyrgyzstan,1,1,1,1,22,5,0,0
/global/archives/822,Netherlands,1,1,1,1,0,4,0,0
/global/archives/822,Romania,1,1,1,1,21,5,0,0
/global/archives/822,South Korea,1,1,1,1,32,6,0,0
/global/archives/8238,South Korea,1,1,1,1,13,4,0,0
/global/archives/8298,United States,1,1,1,1,24,4,0,0
/global/archives/8327,China,1,1,1,1,0,3,0,0
/global/archives/8350,Thailand,1,1,1,1,87,6,0,0
/global/archives/8360,South Korea,1,2,1,1,50,7,0,0
/global/archives/851,United States,1,1,1,1,7,5,0,0
/global/archives/8599,Thailand,1,1,1,1,0,3,0,0
/global/archives/8604,Canada,1,1,1,1,7,5,0,0
/global/archives/8604,South Korea,1,1,1,1,82,4,0,0
/global/archives/8708,United Kingdom,1,1,1,1,0,5,0,0
/global/archives/8765,Sweden,1,2,1,1,84,4,0,0
/global/archives/8914,Hong Kong,1,1,1,1,92,5,0,0
/global/archives/8929,United States,1,1,1,1,13,5,0,0
/global/archives/9129,United Arab Emirates,1,1,1,1,14,5,0,0
/global/archives/9213,China,1,1,1,1,0,3,0,0
/global/archives/9236,India,1,1,0,0,0,3,0,0
/global/archives/9236,Singapore,1,1,1,1,56,5,0,0
/global/archives/9236,United Arab Emirates,1,1,1,1,0,4,0,0
/global/archives/9286,Ukraine,1,1,1,1,21,5,0,0
/global/archives/9286,United States,1,1,1,1,58,4,0,0
/global/archives/9394,South Korea,1,1,1,1,13,5,0,0
/global/archives/9493,United Kingdom,1,1,1,1,0,4,0,0
/global/archives/9509,Canada,1,1,1,1,19,4,0,0
/global/archives/9509,Hong Kong,1,1,1,1,0,4,0,0
/global/archives/9548,Hong Kong,1,1,1,1,0,4,0,0
/global/archives/9548,Spain,1,2,1,1,0,4,0,0
/global/archives/9548,United States,1,1,1,1,46,6,0,0
/global/archives/9648,India,1,2,1,1,22,7,0,0
/global/archives/9668,South Korea,1,1,1,1,9,5,0,0
/global/archives/9695,France,1,1,1,1,20,5,0,0
/global/archives/9695,South Korea,1,1,1,1,14,6,0,0
/global/archives/9695,Thailand,1,1,1,1,0,4,0,0
/global/archives/9740,Japan,1,1,1,1,0,4,0,0
/global/archives/9740,Uzbekistan,1,1,1,1,54,5,0,0
/global/archives/9740,Vietnam,1,1,1,1,5,4,0,0
/global/archives/9910,Brunei,1,1,1,1,51,6,0,0
/global/archives/9910,Singapore,1,3,1,1,1,8,0,0
/global/archives/9910,United Kingdom,1,1,1,1,58,6,0,0
/global/archives/category/ces,India,1,1,1,1,4,3,0,0
/global/archives/category/ces,South Korea,1,1,1,1,6,3,0,0
/global/archives/category/ces,Taiwan,1,1,1,1,13,4,0,0
/global/archives/category/ces/ces-2022-ces-2022,South Korea,1,1,1,1,3,4,0,0
/global/archives/category/ces/ces-2024,South Korea,1,1,1,1,7,5,0,0
/global/archives/category/corporate/sk-earthon,(not set),1,1,1,1,0,5,0,0
/global/archives/category/corporate/sk-earthon,Malaysia,1,1,1,1,50,4,0,0
/global/archives/category/corporate/sk-energy,Germany,1,1,1,1,7,4,0,0
/global/archives/category/corporate/sk-energy,India,1,1,1,1,11,4,0,0
/global/archives/category/corporate/sk-energy,Rwanda,1,1,1,1,57,4,0,0
/global/archives/category/corporate/sk-energy,Spain,1,1,1,1,24,4,0,0
/global/archives/category/corporate/sk-energy,United Kingdom,1,1,1,1,15,3,0,0
/global/archives/category/corporate/sk-energy,United States,1,1,1,1,9,3,0,0
/global/archives/category/corporate/sk-energy,Vietnam,1,1,1,1,16,4,0,0
/global/archives/category/corporate/sk-enmove,China,1,1,1,1,7,2,0,0
/global/archives/category/corporate/sk-enmove,Italy,1,1,1,1,32,5,0,0
/global/archives/category/corporate/sk-enmove,Russia,1,1,1,1,0,2,0,0
/global/archives/category/corporate/sk-enmove,Singapore,1,1,1,1,56,5,0,0
/global/archives/category/corporate/sk-enmove,United Arab Emirates,1,1,1,1,7,5,0,0
/global/archives/category/corporate/sk-enmove,United Kingdom,1,2,1,1,6,6,0,0
/global/archives/category/corporate/sk-enmove,United States,1,1,1,1,1,4,0,0
/global/archives/category/corporate/sk-geo-centric,Russia,1,1,1,1,29,4,0,0
/global/archives/category/corporate/sk-geo-centric,Rwanda,1,1,1,1,173,4,0,0
/global/archives/category/corporate/sk-geo-centric,Spain,1,1,1,1,7,4,0,0
/global/archives/category/corporate/sk-geo-centric,Taiwan,1,1,1,1,13,4,0,0
/global/archives/category/corporate/sk-ie-technology,Rwanda,1,1,1,1,33,4,0,0
/global/archives/category/corporate/sk-ie-technology,Sweden,1,1,1,1,29,4,0,0
/global/archives/category/corporate/sk-ie-technology,United Kingdom,1,1,1,1,171,3,0,0
/global/archives/category/corporate/sk-ie-technology,United States,1,1,1,1,69,4,0,0
/global/archives/category/corporate/sk-incheon-petrochem,Rwanda,1,2,1,1,0,5,0,0
/global/archives/category/corporate/sk-innovation,Canada,1,1,1,1,42,4,0,0
/global/archives/category/corporate/sk-innovation,China,1,1,1,1,14,2,0,0
/global/archives/category/corporate/sk-innovation,Hong Kong,1,1,1,1,6,4,0,0
/global/archives/category/corporate/sk-innovation,India,1,1,1,1,2,4,0,0
/global/archives/category/corporate/sk-innovation,Italy,1,1,1,1,14,4,0,0
/global/archives/category/corporate/sk-innovation,Japan,1,1,1,1,30,4,0,0
/global/archives/category/corporate/sk-innovation,Rwanda,1,1,1,1,70,4,0,0
/global/archives/category/corporate/sk-innovation,Spain,1,1,1,1,32,4,0,0
/global/archives/category/corporate/sk-innovation,Sweden,1,1,1,1,27,4,0,0
/global/archives/category/corporate/sk-innovation,Taiwan,1,1,1,1,17,4,0,0
/global/archives/category/corporate/sk-innovation,Ukraine,1,1,1,1,19,3,0,0
/global/archives/category/corporate/sk-on,France,1,1,1,1,7,4,0,0
/global/archives/category/corporate/sk-on,Hungary,1,1,1,1,24,5,0,0
/global/archives/category/corporate/sk-on,Poland,1,1,1,1,0,4,0,0
/global/archives/category/corporate/sk-on,Sweden,1,1,1,1,23,4,0,0
/global/archives/category/insight,Austria,1,1,1,1,23,4,0,0
/global/archives/category/insight,China,1,1,1,1,23,4,0,0
/global/archives/category/insight,Germany,1,1,1,1,220,4,0,0
/global/archives/category/insight,Hungary,1,1,1,1,13,3,0,0
/global/archives/category/insight,India,1,1,1,1,3,3,0,0
/global/archives/category/insight,Poland,1,1,1,1,18,4,0,0
/global/archives/category/insight,Taiwan,1,1,1,1,7,4,0,0
/global/archives/category/insight,United States,1,1,1,1,9,4,0,0
/global/archives/category/insight/series,Germany,1,1,1,1,44,4,0,0
/global/archives/category/insight/trend_report,India,1,1,1,1,5,3,0,0
/global/archives/category/people,China,1,1,1,1,10,3,0,0
/global/archives/category/people,Germany,1,1,1,1,17,4,0,0
/global/archives/category/people,Singapore,1,1,1,1,60,4,0,0
/global/archives/category/people,United Arab Emirates,1,1,1,1,34,4,0,0
/global/archives/category/people/ceo-leaders,Japan,1,1,1,1,22,4,0,0
/global/archives/category/people/ceo-leaders,South Korea,1,1,1,1,5,3,0,0
/global/archives/category/people/ceo-leaders,Spain,1,1,1,1,19,4,0,0
/global/archives/category/people/inno-people,Spain,1,1,1,1,22,4,0,0
/global/archives/category/people/inno-people,Taiwan,1,1,1,1,24,4,0,0
/global/archives/category/people/onsite-report,Indonesia,1,1,1,1,2,3,0,0
/global/archives/category/people/onsite-report,United States,1,1,1,1,0,4,0,0
/global/archives/category/press-room,Hong Kong,1,2,1,1,1,4,0,0
/global/archives/category/press-room,United Kingdom,1,1,1,1,11,4,0,0
/global/archives/category/press-room/commercials,India,1,1,1,1,14,3,0,0
/global/archives/category/press-room/commercials,Singapore,1,1,1,1,16,4,0,0
/global/archives/category/press-room/financial-results,Germany,1,1,1,1,38,6,0,0
/global/archives/category/press-room/financial-results,Mexico,1,2,1,1,0,6,0,0
/global/archives/category/press-room/press-release,South Africa,1,2,1,1,1332,5,0,0
/global/archives/category/press-room/press-release,Thailand,1,2,1,1,0,5,0,0
/global/archives/category/social-value,China,1,1,1,1,2,3,0,0
/global/archives/category/social-value,Hong Kong,1,1,1,1,384,4,0,0
/global/archives/category/social-value,India,1,1,1,1,3,3,0,0
/global/archives/category/social-value,South Korea,1,1,1,1,14,3,0,0
/global/archives/category/social-value/csr-program,China,1,1,1,1,29,4,0,0
/global/archives/category/social-value/csr-program,Japan,1,1,1,1,42,4,0,0
/global/archives/category/social-value/opinions,South Korea,1,1,1,1,92,4,0,0
/global/archives/tag/2022-esg-report,China,1,1,1,1,3,3,0,0
/global/archives/tag/2023-q3,China,1,1,1,1,5,2,0,0
/global/archives/tag/3r,South Korea,1,1,1,1,5,5,0,0
/global/archives/tag/ammonia,Japan,1,1,1,1,16,5,0,0
/global/archives/tag/ankara,Türkiye,1,1,1,1,2,5,0,0
/global/archives/tag/battery,Belgium,1,1,1,1,1,3,0,0
/global/archives/tag/blueoval-sk,United States,1,1,1,1,0,3,0,0
/global/archives/tag/blueovalsk,Germany,1,1,1,1,13,5,0,0
/global/archives/tag/ces,France,1,1,1,1,27,4,0,0
/global/archives/tag/ces-2021,South Korea,1,1,1,1,1,3,0,0
/global/archives/tag/ces-2023,Japan,1,1,1,1,12,5,0,0
/global/archives/tag/ces-2023,United States,1,1,1,1,11,5,0,0
/global/archives/tag/ces-2024,Taiwan,1,1,1,1,10,5,0,0
/global/archives/tag/china-ev-100-forum,United States,1,1,1,1,0,4,0,0
/global/archives/tag/daejeon,Japan,1,1,1,1,6,6,0,0
/global/archives/tag/digital-transformation,India,1,1,1,1,0,4,0,0
/global/archives/tag/doe,South Korea,1,1,1,1,5,4,0,0
/global/archives/tag/doe,United States,1,1,1,1,0,3,0,0
/global/archives/tag/drone,United States,1,1,1,1,33,5,0,0
/global/archives/tag/e-mobility,United States,1,1,1,1,0,3,0,0
/global/archives/tag/ecopro,Japan,1,2,1,1,10,6,0,0
/global/archives/tag/energy-super-station,South Korea,1,1,1,1,28,5,0,0
/global/archives/tag/ess,Yemen,1,1,1,1,9,4,0,0
/global/archives/tag/ev-battery,India,1,1,1,1,1,4,0,0
/global/archives/tag/ev-battery,South Korea,1,1,1,1,0,2,0,0
/global/archives/tag/fcw,Taiwan,1,2,1,1,2,6,0,0
/global/archives/tag/fcw,United States,1,1,1,1,37,5,0,0
/global/archives/tag/flexible-cover-window,Spain,1,1,1,1,21,5,0,0
/global/archives/tag/georgia,Singapore,1,1,1,1,19,6,0,0
/global/archives/tag/germany,Germany,1,1,1,1,27,5,0,0
/global/archives/tag/germany,Hungary,1,1,1,1,0,4,0,0
/global/archives/tag/grape-lab,South Korea,1,1,1,1,27,5,0,0
/global/archives/tag/graphite,China,1,1,1,1,4,5,0,0
/global/archives/tag/green-bonds,Austria,1,1,1,1,9,6,0,0
/global/archives/tag/green-bonds,China,1,1,1,1,17,6,0,0
/global/archives/tag/green-bonds,Netherlands,1,1,1,1,15,5,0,0
/global/archives/tag/gs-energy,South Korea,1,1,1,1,8,6,0,0
/global/archives/tag/high-purity-pp-extraction,Indonesia,1,1,1,1,19,6,0,0
/global/archives/tag/hungary,Hungary,1,1,1,1,0,4,0,0
/global/archives/tag/hydrogen,South Korea,1,1,1,1,20,6,0,0
/global/archives/tag/investment,Spain,1,1,1,1,0,4,0,0
/global/archives/tag/ira,Japan,1,1,1,1,12,6,0,0
/global/archives/tag/jee-dong-seob,United Kingdom,1,1,1,1,5,5,0,0
/global/archives/tag/liquid-immersion-cooling,South Korea,1,1,1,1,4,5,0,0
/global/archives/tag/lithium-ion-battery,Brazil,1,1,1,1,23,5,0,0
/global/archives/tag/lithium-ion-battery,South Korea,1,1,1,1,21,6,0,0
/global/archives/tag/lithium-ion-battery,Türkiye,1,1,1,1,10,5,0,0
/global/archives/tag/malaysia,Hong Kong,1,1,1,1,1,5,0,0
/global/archives/tag/ohio,United States,1,1,1,1,4,6,0,0
/global/archives/tag/op,China,1,1,1,1,5,3,0,0
/global/archives/tag/pat-wilson,United States,1,1,1,1,7,5,0,0
/global/archives/tag/pbat,South Korea,1,1,1,1,0,3,0,0
/global/archives/tag/pbat,United Kingdom,1,1,1,1,27,5,0,0
/global/archives/tag/plastics-recycling,United States,1,1,1,1,12,3,0,0
/global/archives/tag/poland,South Korea,1,1,1,1,0,4,0,0
/global/archives/tag/pouch-type-battery,Sweden,1,1,1,1,11,5,0,0
/global/archives/tag/pouch-type-battery,United States,1,1,1,1,12,6,0,0
/global/archives/tag/purecycle-technologies,United Kingdom,1,1,1,1,62,6,0,0
/global/archives/tag/pvep,South Korea,1,1,1,1,4,5,0,0
/global/archives/tag/rd,Japan,1,1,1,1,7,4,0,0
/global/archives/tag/reuse-ev-batteries,South Korea,1,1,1,1,4,6,0,0
/global/archives/tag/right-route,United States,1,1,1,1,15,5,0,0
/global/archives/tag/separator,United Kingdom,1,1,1,1,2,5,0,0
/global/archives/tag/sk-earthon,Singapore,1,1,1,1,26,4,0,0
/global/archives/tag/sk-innovation,South Korea,1,1,1,1,2,3,0,0
/global/archives/tag/sk-innovation-institute-of-environmental-science-and-technology,South Korea,1,1,1,1,8,4,0,0
/global/archives/tag/sk-on,Belgium,1,1,1,1,17,4,0,0
/global/archives/tag/sk-on-hungary-skoh-and-sk-battery-manufacturing,United States,1,1,1,1,12,6,0,0
/global/archives/tag/sk-primacor-europe,Taiwan,1,2,1,1,0,6,0,0
/global/archives/tag/sk-primacor-europe,Türkiye,1,1,1,1,1,5,0,0
/global/archives/tag/sk-supex-council,Indonesia,1,1,1,1,12,6,0,0
/global/archives/tag/sk-wonderland,Brazil,1,1,1,1,4,6,0,0
/global/archives/tag/sk-wonderland,China,1,1,1,1,10,5,0,0
/global/archives/tag/sk-wonderland,France,1,1,1,1,13,6,0,0
/global/archives/tag/sk-wonderland,India,1,1,1,1,4,5,0,0
/global/archives/tag/sk-wonderland,Indonesia,1,1,1,1,14,5,0,0
/global/archives/tag/sk-wonderland,Italy,1,1,1,1,26,6,0,0
/global/archives/tag/sk-wonderland,Poland,1,1,1,1,26,6,0,0
/global/archives/tag/sk-wonderland,Switzerland,1,1,1,1,9,5,0,0
/global/archives/tag/sk-wonderland,Taiwan,1,1,1,1,8,5,0,0
/global/archives/tag/sk-wonderland,United Kingdom,1,1,1,1,3,5,0,0
/global/archives/tag/skba,South Korea,1,1,1,1,2,5,0,0
/global/archives/tag/skba,Taiwan,1,1,1,1,0,3,0,0
/global/archives/tag/skbm,South Korea,1,1,1,1,6,5,0,0
/global/archives/tag/skbmp,South Korea,1,1,1,1,12,5,0,0
/global/archives/tag/skeo,Vietnam,1,1,1,1,0,4,0,0
/global/archives/tag/sko,Spain,1,1,1,1,1,5,0,0
/global/archives/tag/skti,South Korea,1,1,1,1,7,5,0,0
/global/archives/tag/sk综合化学,South Korea,1,1,1,1,2,4,0,0
/global/archives/tag/solid-power,United Kingdom,1,1,1,1,6,5,0,0
/global/archives/tag/turkey,Germany,1,1,1,1,0,4,0,0
/global/archives/tag/中国,China,1,1,1,1,30,5,0,0
/global/family-site-links,Poland,1,1,1,1,9,3,0,0
/global/latestnews,China,1,1,1,1,80,4,0,0
/global/latestnews,Russia,1,1,0,0,0,3,0,0
/global/latestnews,Singapore,1,1,1,1,0,3,0,0
/global/privacy-policy,United States,1,1,1,1,24,6,0,0
/global/sustainability-report,China,1,1,1,1,3,4,0,0
/global/sustainability-report,Japan,1,1,1,1,36,5,0,0
/global/sustainability-report,South Korea,1,1,1,1,12,6,0,0
/global/sustainability-report,United Kingdom,1,1,1,1,8,5,0,0
/global/terms-and-conditions,United States,1,1,1,1,9,4,0,0
/global/who-we-are,China,1,1,1,1,2,4,0,0
/global/who-we-are,India,1,1,1,1,16,4,0,0
/global/who-we-are,Italy,1,1,1,1,33,4,0,0
/global/who-we-are,Poland,1,2,1,1,0,5,0,0
/global/who-we-are,Rwanda,1,1,1,1,84,7,0,0
/global/who-we-are,United Arab Emirates,1,1,1,1,21,3,0,0
/global/archives/11400,Japan,0,1,1,0,105,1,0,0
/global/archives/11683,New Zealand,0,1,0,0,0,2,0,0
/global/archives/13804,China,0,1,1,0,52,2,0,0
/global/archives/14766,Pakistan,0,1,1,0,0,1,0,0
/global/archives/15937,Bangladesh,0,1,0,0,0,1,0,0
/global/archives/16881,Indonesia,0,1,0,0,0,2,0,0
/global/archives/3555,China,0,1,0,0,0,2,0,0
/global/archives/822,United Kingdom,0,1,1,0,39,1,0,0
/global/archives/tag/lithium-ion-battery,India,0,1,0,0,0,2,0,0
