# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240601
# 종료일: 20240630
페이지 경로 및 화면 클래스,국가,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/10897,Singapore,1,1,1,0,3,0,0
/global/archives/10897,Ukraine,1,1,1,1,4,0,0
/global/archives/10913,India,1,1,1,0,2,0,0
/global/archives/10913,Japan,1,1,1,68,4,0,0
/global/archives/10939,Australia,1,1,1,0,4,0,0
/global/archives/10939,Hong Kong,1,1,1,243,4,0,0
/global/archives/10939,India,1,1,1,11,5,0,0
/global/archives/10985,Singapore,1,1,1,16,5,0,0
/global/archives/10985,Sweden,1,1,1,0,4,0,0
/global/archives/11004,China,1,1,1,17,5,0,0
/global/archives/11004,Germany,1,1,1,133,5,0,0
/global/archives/11004,Singapore,1,1,1,553,6,0,0
/global/archives/11004,Switzerland,1,1,1,65,5,0,0
/global/archives/11010,China,1,1,1,17,2,0,0
/global/archives/11010,Hong Kong,1,1,1,0,3,0,0
/global/archives/11010,Malawi,1,1,1,12,4,0,0
/global/archives/11037,Canada,1,1,1,20,4,0,0
/global/archives/11037,India,1,1,1,127,5,0,0
/global/archives/11037,Iran,1,0,0,0,5,0,0
/global/archives/11037,Japan,1,1,1,36,4,0,0
/global/archives/11037,Uzbekistan,1,1,1,26,4,0,0
/global/archives/11058,Germany,1,1,1,0,3,0,0
/global/archives/11058,United States,1,1,1,17,4,0,0
/global/archives/11082,South Korea,1,1,1,5,7,0,0
/global/archives/11087,Australia,1,1,1,10,5,0,0
/global/archives/11087,Germany,1,1,1,0,6,0,0
/global/archives/11087,Greece,1,1,1,83,5,0,0
/global/archives/11087,Hungary,1,1,1,38,4,0,0
/global/archives/11087,Switzerland,1,1,1,8,5,0,0
/global/archives/11087,United Arab Emirates,1,1,1,29,5,0,0
/global/archives/11087,Uzbekistan,1,1,1,24,5,0,0
/global/archives/11125,India,1,1,1,34,6,0,0
/global/archives/11125,South Korea,1,1,1,13,4,0,0
/global/archives/1114,China,1,1,1,17,5,0,0
/global/archives/1114,India,1,1,1,0,4,0,0
/global/archives/1114,Singapore,1,1,1,59,7,0,0
/global/archives/1114,South Korea,1,1,1,302,5,0,0
/global/archives/11147,Japan,1,1,1,2,5,0,0
/global/archives/11147,United States,1,1,1,81,5,0,0
/global/archives/11161,Malaysia,1,1,1,16,4,0,0
/global/archives/11161,Romania,1,1,1,0,4,0,0
/global/archives/11161,Saudi Arabia,1,1,1,0,4,0,0
/global/archives/11161,Thailand,1,1,1,139,5,0,0
/global/archives/11214,India,1,1,1,2,5,0,0
/global/archives/11214,Taiwan,1,1,1,2,4,0,0
/global/archives/1131,Hungary,1,1,1,32,5,0,0
/global/archives/11400,Germany,1,1,1,33,5,0,0
/global/archives/11400,Japan,1,1,1,27,5,0,0
/global/archives/11400,South Korea,1,1,1,0,4,0,0
/global/archives/11400,United States,1,1,1,42,7,0,0
/global/archives/11415,Australia,1,1,1,11,5,0,0
/global/archives/11415,China,1,1,1,12,5,0,0
/global/archives/11415,Netherlands,1,1,1,0,4,0,0
/global/archives/11415,Sweden,1,1,1,0,3,0,0
/global/archives/11415,United Kingdom,1,1,1,0,3,0,0
/global/archives/11475,Hong Kong,1,1,1,23,5,0,0
/global/archives/11475,India,1,1,1,0,6,0,0
/global/archives/11475,United States,1,1,1,18,5,0,0
/global/archives/11512,Libya,1,1,1,47,4,0,0
/global/archives/11512,Singapore,1,1,1,8,3,0,0
/global/archives/11512,South Korea,1,1,1,14,6,0,0
/global/archives/11512,Sri Lanka,1,1,1,24,4,0,0
/global/archives/11527,Australia,1,1,1,0,6,0,0
/global/archives/11527,Sweden,1,1,1,40,4,0,0
/global/archives/11537,Canada,1,1,1,6,5,0,0
/global/archives/11537,China,1,1,1,0,1,0,0
/global/archives/11537,India,1,1,1,1,6,0,0
/global/archives/11537,Switzerland,1,1,1,42,5,0,0
/global/archives/11573,Vietnam,1,1,1,69,5,0,0
/global/archives/11596,Indonesia,1,1,1,56,5,0,0
/global/archives/11596,Malaysia,1,1,1,621,8,0,0
/global/archives/11596,Ukraine,1,1,1,30,6,0,0
/global/archives/11683,Germany,1,1,1,40,5,0,0
/global/archives/1175,France,1,1,1,0,2,0,0
/global/archives/1175,India,1,1,1,0,5,0,0
/global/archives/11807,Peru,1,1,1,0,4,0,0
/global/archives/11807,Russia,1,1,1,0,4,0,0
/global/archives/11807,Singapore,1,1,1,0,4,0,0
/global/archives/11807,Thailand,1,1,1,0,5,0,0
/global/archives/11807,Türkiye,1,1,1,0,4,0,0
/global/archives/11807,Vietnam,1,1,1,214,6,0,0
/global/archives/11830,Japan,1,1,1,23,4,0,0
/global/archives/11830,United Kingdom,1,1,1,1,4,0,0
/global/archives/11853,Austria,1,1,1,39,5,0,0
/global/archives/11853,Chile,1,1,1,6,5,0,0
/global/archives/11853,France,1,1,1,86,5,0,0
/global/archives/11853,Japan,1,1,1,45,5,0,0
/global/archives/11853,Netherlands,1,1,1,0,6,0,0
/global/archives/11853,Pakistan,1,1,1,24,3,0,0
/global/archives/11916,South Korea,1,1,1,0,5,0,0
/global/archives/11937,United Arab Emirates,1,1,1,38,5,0,0
/global/archives/11955,Japan,1,1,1,0,3,0,0
/global/archives/11992,Czechia,1,1,1,137,5,0,0
/global/archives/11992,South Korea,1,1,1,44,5,0,0
/global/archives/12008,Canada,1,1,1,12,5,0,0
/global/archives/12008,France,1,1,1,20,5,0,0
/global/archives/12008,Romania,1,1,1,6,5,0,0
/global/archives/12008,Slovenia,1,1,1,0,4,0,0
/global/archives/12022,Bangladesh,1,1,1,60,6,0,0
/global/archives/12022,Canada,1,1,1,36,5,0,0
/global/archives/12022,Ecuador,1,1,1,88,6,0,0
/global/archives/12022,France,1,1,1,55,5,0,0
/global/archives/12022,Hong Kong,1,1,1,2,4,0,0
/global/archives/12022,Indonesia,1,1,1,28,5,0,0
/global/archives/12022,Malaysia,1,1,1,0,3,0,0
/global/archives/12022,Mexico,1,1,1,5,5,0,0
/global/archives/12022,Nepal,1,1,1,0,4,0,0
/global/archives/12022,Pakistan,1,1,1,0,4,0,0
/global/archives/12022,Poland,1,1,1,0,6,0,0
/global/archives/12022,Romania,1,1,1,0,5,0,0
/global/archives/12022,Russia,1,1,1,7,5,0,0
/global/archives/12022,Saudi Arabia,1,1,1,17,6,0,0
/global/archives/12022,South Africa,1,1,1,0,3,0,0
/global/archives/12022,Switzerland,1,1,1,0,4,0,0
/global/archives/12022,Uzbekistan,1,1,1,53,6,0,0
/global/archives/12022,Vietnam,1,1,1,46,7,0,0
/global/archives/12036,Malaysia,1,1,1,0,4,0,0
/global/archives/12072,Singapore,1,1,1,6,5,0,0
/global/archives/12091,Canada,1,1,1,25,5,0,0
/global/archives/12091,South Korea,1,1,1,23,5,0,0
/global/archives/12091,Thailand,1,1,1,0,4,0,0
/global/archives/12106,India,1,1,1,8,5,0,0
/global/archives/12106,United Arab Emirates,1,1,1,0,6,0,0
/global/archives/12147,Hong Kong,1,1,1,7,5,0,0
/global/archives/12190,Austria,1,1,1,12,6,0,0
/global/archives/12190,Norway,1,1,1,5,5,0,0
/global/archives/12220,Australia,1,1,1,89,5,0,0
/global/archives/12220,France,1,1,1,54,7,0,0
/global/archives/12220,Malaysia,1,1,1,35,5,0,0
/global/archives/12220,Netherlands,1,1,1,0,4,0,0
/global/archives/12220,Sweden,1,1,1,0,3,0,0
/global/archives/12269,Canada,1,1,1,24,5,0,0
/global/archives/12269,India,1,1,1,68,3,0,0
/global/archives/12269,Singapore,1,1,1,0,2,0,0
/global/archives/12269,South Korea,1,1,1,0,3,0,0
/global/archives/12269,United Kingdom,1,1,1,64,3,0,0
/global/archives/12306,Malaysia,1,1,1,49,4,0,0
/global/archives/12306,Spain,1,1,1,92,3,0,0
/global/archives/12306,Sweden,1,1,1,0,2,0,0
/global/archives/12306,Türkiye,1,1,1,0,5,0,0
/global/archives/12306,United Kingdom,1,1,1,96,5,0,0
/global/archives/12319,Japan,1,1,1,247,4,0,0
/global/archives/12349,Ukraine,1,1,1,4,4,0,0
/global/archives/1237,South Africa,1,1,1,36,6,0,0
/global/archives/12373,Ukraine,1,1,1,15,4,0,0
/global/archives/12389,United States,1,1,1,7,5,0,0
/global/archives/12413,Japan,1,1,1,6,4,0,0
/global/archives/12427,China,1,1,1,37,5,0,0
/global/archives/12471,China,1,1,1,2,3,0,0
/global/archives/12471,Japan,1,1,1,16,5,0,0
/global/archives/12471,South Korea,1,1,1,0,6,0,0
/global/archives/12471,United States,1,1,1,7,5,0,0
/global/archives/12473,South Korea,1,1,1,2,4,0,0
/global/archives/12487,South Korea,1,1,1,27,5,0,0
/global/archives/1257,Germany,1,1,1,3,4,0,0
/global/archives/1257,Japan,1,1,1,14,3,0,0
/global/archives/1257,Türkiye,1,1,1,26,6,0,0
/global/archives/1257,Ukraine,1,1,1,17,5,0,0
/global/archives/1257,United States,1,1,1,11,5,0,0
/global/archives/12603,Singapore,1,1,1,0,6,0,0
/global/archives/12603,Ukraine,1,1,1,8,4,0,0
/global/archives/12667,Canada,1,1,1,74,6,0,0
/global/archives/12667,Malaysia,1,1,1,29,3,0,0
/global/archives/12667,Poland,1,1,1,662,3,0,0
/global/archives/12667,Serbia,1,1,1,12,5,0,0
/global/archives/12667,Spain,1,1,1,0,4,0,0
/global/archives/12667,Sweden,1,1,1,34,5,0,0
/global/archives/12667,Ukraine,1,1,1,254,4,0,0
/global/archives/12667,United States,1,1,1,58,5,0,0
/global/archives/12688,Hong Kong,1,1,1,11,4,0,0
/global/archives/12692,Germany,1,1,1,0,4,0,0
/global/archives/12692,Japan,1,1,1,35,4,0,0
/global/archives/12692,Malaysia,1,1,1,0,4,0,0
/global/archives/12823,Hungary,1,1,1,39,4,0,0
/global/archives/12834,Hungary,1,1,1,20,3,0,0
/global/archives/12878,Singapore,1,1,1,15,5,0,0
/global/archives/12878,South Korea,1,1,1,0,5,0,0
/global/archives/12891,Philippines,1,1,1,0,4,0,0
/global/archives/12891,South Korea,1,2,0.5,62.5,6,0,0
/global/archives/12928,Hungary,1,1,1,26,4,0,0
/global/archives/12928,South Korea,1,1,1,0,4,0,0
/global/archives/12928,Vietnam,1,1,1,17,4,0,0
/global/archives/12950,Australia,1,1,1,0,4,0,0
/global/archives/12950,Japan,1,1,1,0,4,0,0
/global/archives/12950,Switzerland,1,1,1,6,4,0,0
/global/archives/12950,United States,1,1,1,0,4,0,0
/global/archives/12968,South Korea,1,1,1,6,4,0,0
/global/archives/13018,United States,1,1,1,3,4,0,0
/global/archives/13036,Canada,1,1,1,0,4,0,0
/global/archives/13036,Ireland,1,1,1,12,3,0,0
/global/archives/13060,South Korea,1,1,1,20,5,0,0
/global/archives/13060,Taiwan,1,1,1,23,5,0,0
/global/archives/13103,Malaysia,1,1,1,100,4,0,0
/global/archives/13130,China,1,1,1,0,1,0,0
/global/archives/13130,Israel,1,1,1,17,4,0,0
/global/archives/13130,United Kingdom,1,1,1,11,3,0,0
/global/archives/13153,United States,1,1,1,6,5,0,0
/global/archives/13153,Vietnam,1,1,1,1,5,0,0
/global/archives/13184,Norway,1,1,1,40,5,0,0
/global/archives/1321,Slovakia,1,1,1,1,4,0,0
/global/archives/1321,South Korea,1,1,1,0,4,0,0
/global/archives/1321,United Kingdom,1,1,1,1,5,0,0
/global/archives/13211,Singapore,1,1,1,0,5,0,0
/global/archives/13211,United States,1,1,1,30,5,0,0
/global/archives/13230,India,1,1,1,8,3,0,0
/global/archives/13230,South Korea,1,1,1,0,4,0,0
/global/archives/13230,United States,1,1,1,3,4,0,0
/global/archives/13327,Ukraine,1,1,1,0,4,0,0
/global/archives/13329,China,1,1,1,69,5,0,0
/global/archives/13329,Netherlands,1,1,1,20,5,0,0
/global/archives/13329,Pakistan,1,1,1,120,5,0,0
/global/archives/13374,Singapore,1,1,1,81,4,0,0
/global/archives/13374,South Korea,1,1,1,1,5,0,0
/global/archives/13374,Thailand,1,1,1,26,4,0,0
/global/archives/13374,United States,1,1,1,0,4,0,0
/global/archives/13413,Japan,1,1,1,6,3,0,0
/global/archives/13437,Malaysia,1,1,1,0,2,0,0
/global/archives/13513,Hong Kong,1,1,1,20,4,0,0
/global/archives/13513,Pakistan,1,1,1,5,4,0,0
/global/archives/13513,Sweden,1,1,1,11,4,0,0
/global/archives/13521,Australia,1,1,1,15,5,0,0
/global/archives/13521,Austria,1,1,1,101,5,0,0
/global/archives/13521,Canada,1,1,1,9,6,0,0
/global/archives/13521,China,1,1,1,7,5,0,0
/global/archives/13521,Hong Kong,1,1,1,14,6,0,0
/global/archives/13521,Indonesia,1,1,1,16,4,0,0
/global/archives/13521,Pakistan,1,1,1,20,6,0,0
/global/archives/13521,Philippines,1,1,1,1,4,0,0
/global/archives/13521,Sweden,1,1,1,2,5,0,0
/global/archives/13521,Taiwan,1,1,1,41,5,0,0
/global/archives/13521,United Kingdom,1,1,1,19,6,0,0
/global/archives/13544,Japan,1,1,1,8,5,0,0
/global/archives/13544,Thailand,1,1,1,39,6,0,0
/global/archives/13595,Canada,1,1,1,0,4,0,0
/global/archives/13595,China,1,1,1,48,5,0,0
/global/archives/13595,Russia,1,1,1,24,5,0,0
/global/archives/13595,Singapore,1,1,1,18,6,0,0
/global/archives/13595,Thailand,1,1,1,0,4,0,0
/global/archives/13595,United Kingdom,1,1,1,0,4,0,0
/global/archives/13667,South Korea,1,1,1,8,4,0,0
/global/archives/13669,Sweden,1,1,1,1,4,0,0
/global/archives/13748,India,1,1,1,5,5,0,0
/global/archives/13748,United Kingdom,1,1,1,0,4,0,0
/global/archives/13748,United States,1,1,1,23,5,0,0
/global/archives/13780,Australia,1,1,1,22,6,0,0
/global/archives/13780,Bangladesh,1,1,1,0,4,0,0
/global/archives/13780,China,1,1,1,11,4,0,0
/global/archives/13780,France,1,1,1,24,5,0,0
/global/archives/13780,Pakistan,1,1,1,86,5,0,0
/global/archives/13780,Sweden,1,1,1,58,5,0,0
/global/archives/13780,United Kingdom,1,1,1,9,5,0,0
/global/archives/13795,China,1,1,1,0,1,0,0
/global/archives/13804,Hong Kong,1,1,1,0,2,0,0
/global/archives/13804,Thailand,1,1,1,15,5,0,0
/global/archives/13850,Ireland,1,1,1,20,3,0,0
/global/archives/13850,United States,1,1,1,0,4,0,0
/global/archives/13879,Sri Lanka,1,1,1,5,4,0,0
/global/archives/13881,Sweden,1,1,1,2,4,0,0
/global/archives/13932,Belgium,1,1,1,0,4,0,0
/global/archives/13932,Canada,1,1,1,0,4,0,0
/global/archives/13932,Japan,1,1,1,26,6,0,0
/global/archives/13932,South Africa,1,1,1,0,4,0,0
/global/archives/13932,Thailand,1,1,1,0,2,0,0
/global/archives/13932,United Kingdom,1,1,1,0,3,0,0
/global/archives/13981,South Korea,1,1,1,65,5,0,0
/global/archives/13981,United Kingdom,1,1,1,0,5,0,0
/global/archives/1399,India,1,1,1,35,4,0,0
/global/archives/1399,Philippines,1,1,1,15,5,0,0
/global/archives/14004,Japan,1,1,1,7,4,0,0
/global/archives/14030,Austria,1,1,1,12,4,0,0
/global/archives/14030,France,1,1,1,358,3,0,0
/global/archives/14030,India,1,1,1,0,2,0,0
/global/archives/14030,Switzerland,1,1,1,25,3,0,0
/global/archives/14065,Poland,1,1,1,438,6,0,0
/global/archives/14065,Spain,1,1,1,8,3,0,0
/global/archives/14065,Taiwan,1,1,1,27,5,0,0
/global/archives/14065,United Kingdom,1,1,1,16,5,0,0
/global/archives/14065,United States,1,1,1,0,3,0,0
/global/archives/14078,China,1,1,1,77,4,0,0
/global/archives/14078,Singapore,1,1,1,64,3,0,0
/global/archives/14083,Malaysia,1,1,1,220,5,0,0
/global/archives/14179,Austria,1,1,1,7,4,0,0
/global/archives/14179,Canada,1,1,1,0,4,0,0
/global/archives/14193,Germany,1,1,1,18,5,0,0
/global/archives/14193,United States,1,1,1,14,5,0,0
/global/archives/14193,Vietnam,1,1,1,1,4,0,0
/global/archives/14219,China,1,0,0,0,3,0,0
/global/archives/14219,Singapore,1,1,1,42,5,0,0
/global/archives/14219,Sweden,1,1,1,2,4,0,0
/global/archives/14226,Australia,1,1,1,42,5,0,0
/global/archives/14226,China,1,1,1,0,6,0,0
/global/archives/14226,Hungary,1,1,1,0,3,0,0
/global/archives/14226,Israel,1,1,1,0,4,0,0
/global/archives/14226,Italy,1,1,1,0,3,0,0
/global/archives/14226,Japan,1,1,1,4,5,0,0
/global/archives/14226,Serbia,1,1,1,6,5,0,0
/global/archives/14226,Sri Lanka,1,1,1,1,4,0,0
/global/archives/14226,Sweden,1,1,1,6,4,0,0
/global/archives/14243,Switzerland,1,1,1,5,4,0,0
/global/archives/14243,Türkiye,1,1,1,2,5,0,0
/global/archives/14243,United Kingdom,1,1,1,1,5,0,0
/global/archives/1425,Finland,1,1,1,35,5,0,0
/global/archives/1425,South Korea,1,1,1,6,5,0,0
/global/archives/1425,Sweden,1,1,1,1,4,0,0
/global/archives/1425,Taiwan,1,1,1,6,3,0,0
/global/archives/14264,China,1,1,1,49,4,0,0
/global/archives/14264,Indonesia,1,1,1,0,4,0,0
/global/archives/14264,Italy,1,1,1,3,2,0,0
/global/archives/14264,Singapore,1,1,1,42,5,0,0
/global/archives/14264,South Korea,1,1,1,5,5,0,0
/global/archives/14264,Türkiye,1,1,1,0,3,0,0
/global/archives/14302,South Korea,1,1,1,12,3,0,0
/global/archives/14302,United States,1,1,1,60,4,0,0
/global/archives/14309,India,1,1,1,26,5,0,0
/global/archives/14309,Taiwan,1,1,1,36,4,0,0
/global/archives/14309,United Kingdom,1,1,1,17,4,0,0
/global/archives/14333,China,1,1,1,37,6,0,0
/global/archives/14333,Japan,1,1,1,3,5,0,0
/global/archives/14333,Singapore,1,1,1,76,4,0,0
/global/archives/14333,Sri Lanka,1,1,1,3,4,0,0
/global/archives/14333,United Kingdom,1,1,1,4,4,0,0
/global/archives/14354,Singapore,1,1,1,8,7,0,0
/global/archives/14354,United States,1,1,1,42,5,0,0
/global/archives/14384,Poland,1,1,1,0,3,0,0
/global/archives/14384,South Korea,1,1,1,135,3,0,0
/global/archives/14384,Sweden,1,1,1,6,6,0,0
/global/archives/14384,Thailand,1,1,1,38,4,0,0
/global/archives/14415,India,1,1,1,3,5,0,0
/global/archives/14415,Indonesia,1,1,1,0,2,0,0
/global/archives/14415,Singapore,1,1,1,14,5,0,0
/global/archives/14415,Taiwan,1,1,1,0,5,0,0
/global/archives/14491,Australia,1,1,1,0,6,0,0
/global/archives/14491,France,1,1,1,0,6,0,0
/global/archives/14491,South Korea,1,1,1,31,5,0,0
/global/archives/14491,Uzbekistan,1,1,1,0,5,0,0
/global/archives/14493,Hong Kong,1,1,1,0,6,0,0
/global/archives/14493,Sri Lanka,1,1,1,6,4,0,0
/global/archives/14541,Japan,1,1,1,31,5,0,0
/global/archives/14541,Russia,1,1,1,30,6,0,0
/global/archives/14541,Vietnam,1,1,1,238,5,0,0
/global/archives/14565,France,1,1,1,0,4,0,0
/global/archives/14565,Japan,1,1,1,3,3,0,0
/global/archives/14565,Singapore,1,1,1,3,5,0,0
/global/archives/14565,South Korea,1,1,1,27,4,0,0
/global/archives/14588,South Korea,1,1,1,4,4,0,0
/global/archives/14588,Thailand,1,1,1,0,4,0,0
/global/archives/14615,Hong Kong,1,1,1,0,4,0,0
/global/archives/14615,South Korea,1,1,1,15,5,0,0
/global/archives/14628,Hong Kong,1,1,1,0,4,0,0
/global/archives/14634,Japan,1,1,1,23,5,0,0
/global/archives/14634,Malaysia,1,1,1,254,6,0,0
/global/archives/14634,Norway,1,1,1,135,5,0,0
/global/archives/14634,Portugal,1,1,1,180,5,0,0
/global/archives/14634,Sweden,1,1,1,8,5,0,0
/global/archives/14634,Taiwan,1,1,1,8,5,0,0
/global/archives/14634,Thailand,1,1,1,2,5,0,0
/global/archives/14634,Türkiye,1,1,1,0,3,0,0
/global/archives/14634,United Arab Emirates,1,1,1,0,4,0,0
/global/archives/14634,Vietnam,1,1,1,24,6,0,0
/global/archives/14668,Austria,1,1,1,70,4,0,0
/global/archives/14688,Austria,1,1,1,0,6,0,0
/global/archives/14688,Belgium,1,1,1,69,5,0,0
/global/archives/14688,Hong Kong,1,1,1,4,4,0,0
/global/archives/14688,Singapore,1,1,1,0,6,0,0
/global/archives/14688,Switzerland,1,1,1,56,4,0,0
/global/archives/14688,United States,1,1,1,61,5,0,0
/global/archives/14690,China,1,1,1,34,5,0,0
/global/archives/14740,India,1,1,1,3,5,0,0
/global/archives/14740,Japan,1,1,1,1,5,0,0
/global/archives/14740,Switzerland,1,1,1,0,6,0,0
/global/archives/14740,Vietnam,1,1,1,1,5,0,0
/global/archives/14766,France,1,1,1,0,4,0,0
/global/archives/14766,Germany,1,1,1,1,4,0,0
/global/archives/14766,Ireland,1,1,1,3,2,0,0
/global/archives/14766,Japan,1,1,1,0,6,0,0
/global/archives/14770,Austria,1,1,1,0,3,0,0
/global/archives/14770,India,1,1,1,0,4,0,0
/global/archives/14770,Poland,1,1,1,70,6,0,0
/global/archives/14770,South Africa,1,1,1,0,6,0,0
/global/archives/14770,South Korea,1,1,1,36,4,0,0
/global/archives/14770,Spain,1,1,1,7,4,0,0
/global/archives/14770,Sri Lanka,1,1,1,6,4,0,0
/global/archives/14770,Sweden,1,1,1,50,4,0,0
/global/archives/14800,South Korea,1,1,1,112,5,0,0
/global/archives/14803,South Korea,1,1,1,13,5,0,0
/global/archives/14869,Germany,1,1,1,57,6,0,0
/global/archives/1493,South Korea,1,1,1,36,3,0,0
/global/archives/14962,Germany,1,1,1,0,4,0,0
/global/archives/14962,Iran,1,1,1,19,6,0,0
/global/archives/14962,Singapore,1,1,1,2,3,0,0
/global/archives/14962,South Korea,1,1,1,2,5,0,0
/global/archives/15007,Philippines,1,1,1,0,4,0,0
/global/archives/15007,Thailand,1,1,1,81,5,0,0
/global/archives/15007,Türkiye,1,1,1,115,6,0,0
/global/archives/15007,Ukraine,1,1,1,23,4,0,0
/global/archives/15007,United States,1,1,1,49,5,0,0
/global/archives/15067,Australia,1,1,1,0,3,0,0
/global/archives/15067,France,1,1,1,4,5,0,0
/global/archives/15067,Ireland,1,1,1,0,2,0,0
/global/archives/15067,Sweden,1,1,1,43,6,0,0
/global/archives/15067,Vietnam,1,1,1,21,6,0,0
/global/archives/15103,Ireland,1,1,1,67,5,0,0
/global/archives/15153,South Korea,1,1,1,13,4,0,0
/global/archives/15204,Belarus,1,1,1,15,5,0,0
/global/archives/15204,China,1,1,1,65,7,0,0
/global/archives/15204,Indonesia,1,1,1,9,6,0,0
/global/archives/15204,Japan,1,1,1,0,3,0,0
/global/archives/15259,Spain,1,1,1,0,4,0,0
/global/archives/15259,Ukraine,1,1,1,3,4,0,0
/global/archives/15259,United States,1,1,1,10,4,0,0
/global/archives/15317,South Korea,1,1,1,6,5,0,0
/global/archives/15353,Malaysia,1,1,1,26,3,0,0
/global/archives/15374,Cyprus,1,1,1,31,5,0,0
/global/archives/15374,France,1,1,1,4,4,0,0
/global/archives/15374,Indonesia,1,1,1,61,4,0,0
/global/archives/15374,Italy,1,1,1,47,5,0,0
/global/archives/15374,Netherlands,1,1,1,48,5,0,0
/global/archives/15374,Portugal,1,1,1,8,7,0,0
/global/archives/15374,Sri Lanka,1,1,1,15,4,0,0
/global/archives/15374,Taiwan,1,1,1,0,6,0,0
/global/archives/15374,United States,1,1,1,11,5,0,0
/global/archives/15374,Vietnam,1,1,1,34,4,0,0
/global/archives/15409,Singapore,1,1,1,1,6,0,0
/global/archives/15409,Thailand,1,1,1,7,5,0,0
/global/archives/15409,United States,1,1,1,25,6,0,0
/global/archives/15462,Austria,1,1,1,0,4,0,0
/global/archives/15462,Finland,1,1,1,0,4,0,0
/global/archives/15462,Greece,1,1,1,47,5,0,0
/global/archives/15462,Netherlands,1,1,1,0,4,0,0
/global/archives/15462,New Zealand,1,1,1,19,4,0,0
/global/archives/15462,South Korea,1,1,1,12,5,0,0
/global/archives/15462,Thailand,1,1,1,25,5,0,0
/global/archives/15462,United Kingdom,1,1,1,59,4,0,0
/global/archives/15490,Belgium,1,1,1,16,5,0,0
/global/archives/15490,Finland,1,1,1,140,5,0,0
/global/archives/15490,Germany,1,1,1,0,4,0,0
/global/archives/15490,Hong Kong,1,1,1,26,5,0,0
/global/archives/15490,Ireland,1,1,1,49,5,0,0
/global/archives/15490,Laos,1,1,1,0,4,0,0
/global/archives/15490,Philippines,1,1,1,0,3,0,0
/global/archives/15490,Singapore,1,1,1,71,5,0,0
/global/archives/15490,Spain,1,1,1,41,5,0,0
/global/archives/15490,United Kingdom,1,1,1,76,5,0,0
/global/archives/15497,Germany,1,1,1,0,5,0,0
/global/archives/15497,India,1,1,1,8,3,0,0
/global/archives/15497,Netherlands,1,1,1,0,4,0,0
/global/archives/15497,United States,1,1,1,49,5,0,0
/global/archives/15497,Vietnam,1,1,1,12,3,0,0
/global/archives/15574,Hong Kong,1,0,0,0,3,0,0
/global/archives/15592,Germany,1,1,1,8,4,0,0
/global/archives/15592,Japan,1,1,1,18,5,0,0
/global/archives/15592,Pakistan,1,1,1,7,3,0,0
/global/archives/15638,United States,1,1,1,0,5,0,0
/global/archives/15654,Netherlands,1,1,1,14,5,0,0
/global/archives/15654,Sweden,1,1,1,19,6,0,0
/global/archives/15664,France,1,1,1,0,6,0,0
/global/archives/15664,Hong Kong,1,1,1,0,4,0,0
/global/archives/15664,Italy,1,1,1,38,4,0,0
/global/archives/15664,Netherlands,1,1,1,81,6,0,0
/global/archives/15664,South Africa,1,1,1,59,6,0,0
/global/archives/15687,Bolivia,1,1,1,58,6,0,0
/global/archives/15687,Germany,1,1,1,50,6,0,0
/global/archives/15687,United Arab Emirates,1,1,1,0,2,0,0
/global/archives/15689,India,1,1,1,18,6,0,0
/global/archives/15760,Malaysia,1,1,1,20,3,0,0
/global/archives/15760,South Korea,1,1,1,6,5,0,0
/global/archives/15865,France,1,1,1,0,3,0,0
/global/archives/15865,Hong Kong,1,1,1,0,2,0,0
/global/archives/15865,Sweden,1,1,1,7,3,0,0
/global/archives/15902,Thailand,1,1,1,2,5,0,0
/global/archives/15937,Bangladesh,1,0,0,0,3,0,0
/global/archives/15937,Germany,1,1,1,0,4,0,0
/global/archives/15937,Ghana,1,1,1,91,6,0,0
/global/archives/15937,Indonesia,1,1,1,3,3,0,0
/global/archives/15937,Japan,1,1,1,31,4,0,0
/global/archives/15937,Nigeria,1,1,1,0,4,0,0
/global/archives/15937,Philippines,1,1,1,456,5,0,0
/global/archives/15937,Singapore,1,1,1,161,5,0,0
/global/archives/15937,Thailand,1,1,1,0,4,0,0
/global/archives/15964,Malaysia,1,1,1,4,5,0,0
/global/archives/15985,China,1,1,1,16,5,0,0
/global/archives/15985,Uzbekistan,1,1,1,2,5,0,0
/global/archives/16025,South Korea,1,1,1,5,5,0,0
/global/archives/16025,Taiwan,1,1,1,5,5,0,0
/global/archives/16041,South Korea,1,1,1,0,5,0,0
/global/archives/16060,Australia,1,1,1,11,5,0,0
/global/archives/16060,Canada,1,1,1,37,6,0,0
/global/archives/16060,Indonesia,1,1,1,1,4,0,0
/global/archives/16060,Libya,1,1,1,17,5,0,0
/global/archives/16060,Malaysia,1,1,1,0,4,0,0
/global/archives/16060,Nigeria,1,1,1,0,4,0,0
/global/archives/16060,Philippines,1,1,1,69,6,0,0
/global/archives/16060,South Korea,1,1,1,132,5,0,0
/global/archives/16060,Thailand,1,1,1,0,4,0,0
/global/archives/16073,Hungary,1,1,1,6,2,0,0
/global/archives/16073,Japan,1,1,1,45,4,0,0
/global/archives/16073,South Korea,1,1,1,5,3,0,0
