# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241001
# 종료일: 20241031
페이지 경로 및 화면 클래스,세션 소스,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/archives/category/business,skgeocentric.com,2,2,1,5.5,8,0,0
/archives/category/business,skincheonpetrochem.com,2,1,2,3,7,0,0
/archives/category/business/c2staW5jaG,(direct),2,2,1,0,10,0,0
/archives/category/business/sk-earthon,skietechnology.com,2,1,2,14,8,0,0
/archives/category/business/sk-earthon,skincheonpetrochem.com,2,1,2,90,7,0,0
/archives/category/business/sk-energy,ozmailer.com,2,1,2,15,8,0,0
/archives/category/business/sk-energy,skgeocentric.com,2,2,1,32.5,8,0,0
/archives/category/business/sk-enterm,naver.com,2,2,1,9.5,6,0,0
/archives/category/business/sk-enterm,skincheonpetrochem.com,2,1,2,15,6,0,0
/archives/category/business/sk-geo-centric,naver.com,2,1,2,58,7,0,0
/archives/category/business/sk-geo-centric,skenmove.com,2,1,2,8,7,0,0
/archives/category/business/sk-incheonpetrochem,skietechnology.com,2,1,2,22,8,0,0
/archives/category/business/sk-innovation,bing,2,2,1,8,9,0,0
/archives/category/business/sk-innovation,enclean.com,2,2,1,13,7,0,0
/archives/category/business/sk-on,instagramstory,2,1,2,6,8,0,0
/archives/category/business/sk-on,skenmove.com,2,2,1,41.5,7,0,0
/archives/category/business/sk-tradinginternational,(not set),2,2,1,28.5,9,0,0
/archives/category/business/sk-tradinginternational,naver,2,2,1,15,8,0,0
/archives/category/business/sk-tradinginternational,skgeocentric.com,2,1,2,49,8,0,0
/archives/category/field-news,app.clickup.com,2,1,2,37,8,0,0
/archives/category/field-news,sk.co.kr,2,1,2,4,8,0,0
/archives/category/field-news,skgeocentric.com,2,2,1,3.5,7,0,0
/archives/category/field-news,sktradinginternational.com,2,1,2,9,7,0,0
/archives/category/field-news/inno-field,bing,2,2,1,11.5,11,0,0
/archives/category/field-news/inno-field,skenergy.com,2,2,1,4.5,9,0,0
/archives/category/field-news/inno-people,skietechnology.com,2,2,1,30,8,0,0
/archives/category/industry-and-insight,bing,2,2,1,45.5,8,0,0
/archives/category/industry-and-insight,facebook,2,2,1,2.5,9,0,0
/archives/category/industry-and-insight,ozmailer.com,2,1,2,21,8,0,0
/archives/category/industry-and-insight,sk-on.com,2,2,1,4,9,0,0
/archives/category/industry-and-insight,skenmove.com,2,2,1,5.5,8,0,0
/archives/category/industry-and-insight/basics,skincheonpetrochem.com,2,1,2,64,7,0,0
/archives/category/industry-and-insight/inno-column,(not set),2,2,1,8,6,0,0
/archives/category/industry-and-insight/inno-column,blog.naver.com,2,2,1,9.5,10,0,0
/archives/category/industry-and-insight/inno-column,ozmailer.com,2,2,1,4,8,0,0
/archives/category/industry-and-insight/inno-column,skenergy.com,2,2,1,5,8,0,0
/archives/category/press,sk-on.com,2,2,1,17,8,0,0
/archives/category/press,skenmove.com,2,2,1,37,11,0,0
/archives/category/press,skietechnology.com,2,2,1,10.5,9,0,0
/archives/category/press,skincheonpetrochem.com,2,2,1,12.5,8,0,0
/archives/category/press,sktradinginternational.com,2,1,2,8,8,0,0
/archives/category/press/archive,ozmailer.com,2,1,2,7,8,0,0
/archives/category/press/archive,skenmove.com,2,2,1,27.5,10,0,0
/archives/category/press/archive,skincheonpetrochem.com,2,1,2,16,8,0,0
/archives/category/press/archive,youtube.com,2,1,2,46,8,0,0
/archives/category/press/archive/photo,(direct),2,2,1,9.5,8,0,0
/archives/category/press/notice,naver.com,2,2,1,4,5,0,0
/archives/category/press/notice,skenergy.com,2,1,2,15,8,0,0
/archives/category/press/press-release,skincheonpetrochem.com,2,2,1,24,8,0,0
/archives/category/press/press-release,skinnovation.co.kr,2,1,2,113,8,0,0
/archives/category/social-news,skearthon.com,2,1,2,9,7,0,0
/archives/category/today/event,(direct),2,1,2,2,8,0,0
/archives/tag/1004봉사단,google,2,1,2,5,7,0,0
/archives/tag/4차원-초입방체,google,2,1,2,6,10,0,0
/archives/tag/battery-passport,google,2,1,2,5,9,0,0
/archives/tag/bm-혁신,google,2,2,1,1.5,8,0,0
/archives/tag/bnbp,google,2,2,1,6,7,0,0
/archives/tag/ca100,google,2,2,1,5,10,0,0
/archives/tag/dt,naver.com,2,1,2,27,10,0,0
/archives/tag/eva,google,2,2,1,7,7,0,0
/archives/tag/hr담당자,google,2,1,2,19,9,0,0
/archives/tag/ilboc,google,2,1,2,11,8,0,0
/archives/tag/intelligent-wwtp,google,2,1,2,11,7,0,0
/archives/tag/iscc-plus,google,2,1,2,4,6,0,0
/archives/tag/it,google,2,1,2,4,9,0,0
/archives/tag/ldpe,naver,2,1,2,12,10,0,0
/archives/tag/lng,google,2,2,1,2,6,0,0
/archives/tag/mou,google,2,1,2,27,9,0,0
/archives/tag/one-team-spirit,google,2,1,2,15,9,0,0
/archives/tag/pet-해중합,google,2,1,2,13,7,0,0
/archives/tag/re100,google,2,1,2,7,8,0,0
/archives/tag/safety-golden-rule,(direct),2,1,2,5,8,0,0
/archives/tag/sgr,sk.co.kr,2,1,2,9,7,0,0
/archives/tag/sk-energy-international,google,2,2,1,8.5,9,0,0
/archives/tag/sk-울산complex,google,2,1,2,363,8,0,0
/archives/tag/sk-행복도시락,naver,2,1,2,125,9,0,0
/archives/tag/skba,google,2,2,1,2,8,0,0
/archives/tag/skoh,google,2,2,1,1.5,9,0,0
/archives/tag/skoh,naver,2,1,2,28,7,0,0
/archives/tag/sk에너지-사회공헌활동,google,2,1,2,4,6,0,0
/archives/tag/sk에너지-사회공헌활동,naver,2,2,1,14.5,13,0,0
/archives/tag/sk에너지-주유소,skenergy.com,2,1,2,53,8,0,0
/archives/tag/sk엔무브,google,2,0,0,0,6,0,0
/archives/tag/sk이노베이션-공모전,google,2,2,1,8,12,0,0
/archives/tag/sk이노베이션-블로그-리뉴얼,naver,2,1,2,57,7,0,0
/archives/tag/sk이노베이션-직원시설,google,2,1,2,8,9,0,0
/archives/tag/sk주유소,(direct),2,2,1,0,8,0,0
/archives/tag/solux-plus,enclean.com,2,1,2,14,8,0,0
/archives/tag/solux-plus,naver,2,2,1,4.5,10,0,0
/archives/tag/supex추구상,google,2,2,1,11,10,0,0
/archives/tag/sv2-임팩트-파트너링,google,2,1,2,4,9,0,0
/archives/tag/경로,google,2,1,2,6,7,0,0
/archives/tag/고체전해질,google,2,1,2,6,6,0,0
/archives/tag/공정,naver.com,2,1,2,14,8,0,0
/archives/tag/국가발전-프로젝트-공모전,google,2,1,2,3,8,0,0
/archives/tag/글로벌보일링,google,2,1,2,7,7,0,0
/archives/tag/김준,google,2,2,1,10,10,0,0
/archives/tag/넥슬렌,google,2,1,2,10,7,0,0
/archives/tag/넷제로,google,2,1,2,6,7,0,0
/archives/tag/대양석유,naver,2,1,2,14,8,0,0
/archives/tag/대학생-서포터즈,google,2,2,1,2,10,0,0
/archives/tag/도시유전,google,2,1,2,13,9,0,0
/archives/tag/두바이,google,2,2,1,2,8,0,0
/archives/tag/라잇루트,google,2,2,1,4.5,11,0,0
/archives/tag/러시아,google,2,2,1,3,7,0,0
/archives/tag/마린이노베이션,google,2,1,2,23,8,0,0
/archives/tag/무역,google,2,1,2,4,9,0,0
/archives/tag/바세린-사용법,google,2,2,1,3.5,10,0,0
/archives/tag/바이오-연료,google,2,2,1,5.5,9,0,0
/archives/tag/바이킹-챌린지,google,2,1,2,5,8,0,0
/archives/tag/방향제-만들기,(direct),2,1,2,0,6,0,0
/archives/tag/버킷리스트-양식,google,2,2,1,8,8,0,0
/archives/tag/베트남,google,2,2,1,8.5,9,0,0
/archives/tag/봉사활동,(direct),2,1,2,0,7,0,0
/archives/tag/브랜딩,google,2,1,2,5,8,0,0
/archives/tag/비즈니스모델혁신,google,2,2,1,1,8,0,0
/archives/tag/사무실,google,2,1,2,5,7,0,0
/archives/tag/생물다양성-보존,google,2,2,1,3,11,0,0
/archives/tag/서산배터리-제2-공장,google,2,1,2,6,9,0,0
/archives/tag/석유-시추,google,2,1,2,4,7,0,0
/archives/tag/석유화학제품,google,2,1,2,3,10,0,0
/archives/tag/선바오,google,2,2,1,6,11,0,0
/archives/tag/소식지,google,2,1,2,4,8,0,0
/archives/tag/솔룩스-플러스,naver,2,1,2,14,8,0,0
/archives/tag/수소충전형-연료전지,google,2,1,2,22,9,0,0
/archives/tag/순환경제,google,2,1,2,13,7,0,0
/archives/tag/쉐코아크,google,2,1,2,4,9,0,0
/archives/tag/슈퍼마켓,(direct),2,1,2,0,8,0,0
/archives/tag/신입사원,google,2,2,1,7.5,9,0,0
/archives/tag/싱가포르-복합-정제마진,chatgpt.com,2,1,2,9,10,0,0
/archives/tag/애자일,google,2,1,2,44,9,0,0
/archives/tag/업사이클링,google,2,2,1,21.5,8,0,0
/archives/tag/에너지-트랜지션,google,2,2,1,10.5,12,0,0
/archives/tag/연혁,google,2,1,2,6,7,0,0
/archives/tag/옥스포드-블록,google,2,1,2,2,7,0,0
/archives/tag/옥탄가,enclean.com,2,1,2,8,8,0,0
/archives/tag/옥탄가,naver.com,2,1,2,12,7,0,0
/archives/tag/울산clx,naver,2,2,1,9,7,0,0
/archives/tag/원유-수입,google,2,2,1,3.5,7,0,0
/archives/tag/유엔환경계획-한국협회,(direct),2,1,2,2,7,0,0
/archives/tag/윤활기유,google,2,1,2,18,9,0,0
/archives/tag/윤회,(direct),2,1,2,0,6,0,0
/archives/tag/이사회,google,2,2,1,15,10,0,0
/archives/tag/인력양성-우수사례,google,2,2,1,7,11,0,0
/archives/tag/인천대학교,google,2,2,1,9,12,0,0
/archives/tag/자선-바자회,google,2,1,2,6,8,0,0
/archives/tag/자원봉사코디네이터,google,2,1,2,6,8,0,0
/archives/tag/자취생요리,google,2,1,2,10,9,0,0
/archives/tag/재택근무,google,2,1,2,16,6,0,0
/archives/tag/전기차-배터리-분리막,(direct),2,1,2,0,6,0,0
/archives/tag/전기차-충전소,google,2,2,1,1.5,10,0,0
/archives/tag/전사-안전-점검의-날,google,2,1,2,3,9,0,0
/archives/tag/조-바이든-미국-대통령,(direct),2,1,2,0,6,0,0
/archives/tag/조직문화,google,2,1,2,18,9,0,0
/archives/tag/종이팩,google,2,1,2,4,8,0,0
/archives/tag/주부산중국총영사관,google,2,1,2,10,7,0,0
/archives/tag/지속가능항공유,google,2,1,2,5,8,0,0
/archives/tag/채용설명회,google,2,2,1,1,8,0,0
/archives/tag/친환경,google,2,2,1,2.5,7,0,0
/archives/tag/친환경-플라스틱,google,2,2,1,17,9,0,0
/archives/tag/카본-투-그린,google,2,1,2,10,7,0,0
/archives/tag/캠핑-app,(direct),2,1,2,0,8,0,0
/archives/tag/파이낸셜-스토리,google,2,2,1,3,10,0,0
/archives/tag/폴리프로필렌,google,2,1,2,11,8,0,0
/archives/tag/하이-이노베이션,google,2,1,2,35,10,0,0
/archives/tag/행복-cc,naver,2,2,1,7.5,8,0,0
/archives/tag/행복-clan,google,2,1,2,16,5,0,0
/archives/tag/행복cc,bing,2,1,2,17,8,0,0
/archives/tag/행복모음,google,2,2,1,3.5,8,0,0
/archives/tag/행복협의회,google,2,1,2,36,9,0,0
/archives/tag/헝가리,google,2,2,1,3,10,0,0
/archives/tag/홋카이도,google,2,1,2,8,10,0,0
/mergerqna1,perplexity.ai,2,1,2,30,9,0,0
/mergerqna3,(direct),2,2,1,5.5,8,0,0
/mergerqna4,(direct),2,2,1,12.5,7,0,0
/mergerqna7,(direct),2,2,1,11,8,0,0
/newsroom-guide,(not set),2,2,1,11,7,0,0
/posts,bing,2,1,2,49,8,0,0
/posts,m.search.naver.com,2,2,1,7,8,0,0
/posts,skgeocentric.com,2,1,2,77,7,0,0
/posts,skincheonpetrochem.com,2,2,1,10.5,8,0,0
/privacy-policy,(not set),2,3,0.6666666666666666,17.666666666666668,8,0,0
/privacy-policy,bing,2,2,1,44,10,0,0
/privacy-policy,search.google.com,2,1,2,13,8,0,0
/privacy-policy,skenergy.com,2,1,2,0,10,0,0
/privacy200519,google,2,1,2,11,8,0,0
/privacy20210908,(direct),2,2,1,16,7,0,0
/privacy20241031,m.naver.com,2,1,2,0,4,0,0
/,10.90.2.205:5070,1,1,1,0,3,0,0
/,222.236.61.86:18080,1,1,1,0,1,0,0
/,222.236.61.86:34000,1,1,1,0,4,0,0
/,222.236.61.86:34160,1,1,1,0,2,0,0
/,222.236.61.86:7111,1,1,1,0,3,0,0
/,edgeservices.bing.com,1,1,1,17,11,0,0
/,lens.google.com,1,1,1,2,4,0,0
/,link.inpock.co.kr,1,1,1,7,7,0,0
/,link.naver.com,1,1,1,7,3,0,0
/,m.sogou.com,1,1,1,10,3,0,0
/,mail.google.com,1,1,1,0,3,0,0
/,namu.wiki,1,1,1,10,3,0,0
/,neocoms.com,1,1,1,8,6,0,0
/,orb-cn.glowapp.vip,1,1,1,7,5,0,0
/,sa-money1.tistory.com,1,1,1,26,5,0,0
/,search.google.com,1,1,1,3,4,0,0
/ archives/86313,(direct),1,1,1,2,4,0,0
/)에서,youtube.com,1,1,1,1,6,0,0
/190904_전기차충전기_카드뉴스_10,lens.google.com,1,1,1,1,6,0,0
/404,(not set),1,1,1,0,5,0,0
/404,m.naver.com,1,1,1,5,5,0,0
/404,ozmailer.com,1,1,1,55,5,0,0
/admin/,(direct),1,2,0.5,2.5,7,0,0
/arch,(direct),1,1,1,0,3,0,0
/archives,(direct),1,1,1,1,4,0,0
/archives/100007,google,1,1,1,56,5,0,0
/archives/100041,(direct),1,1,1,8,4,0,0
/archives/10005,google,1,1,1,27,5,0,0
/archives/100061,ozmailer.com,1,1,1,0,4,0,0
/archives/100111,google,1,1,1,3,3,0,0
/archives/100111,naver,1,1,1,63,6,0,0
/archives/100145,naver,1,1,1,48,6,0,0
/archives/10019,naver.com,1,1,1,3,5,0,0
/archives/100197,(direct),1,1,1,0,4,0,0
/archives/100222,daum.net,1,1,1,26,5,0,0
/archives/100222,naver,1,1,1,0,4,0,0
/archives/100244,naver,1,1,1,0,4,0,0
/archives/100251,google,1,1,1,82,5,0,0
/archives/100303,(direct),1,1,1,20,5,0,0
/archives/100309,google,1,1,1,0,4,0,0
/archives/100327,(direct),1,1,1,0,4,0,0
/archives/100327,naver,1,1,1,0,4,0,0
/archives/100361,naver,1,1,1,16,7,0,0
/archives/100361,naver.com,1,1,1,0,4,0,0
/archives/10049,naver,1,1,1,2,4,0,0
/archives/100515,google,1,1,1,3,5,0,0
/archives/100553,(direct),1,1,1,0,4,0,0
/archives/100553,daum,1,1,1,5,4,0,0
/archives/100553,naver,1,1,1,2,7,0,0
/archives/100553,ozmailer.com,1,1,1,0,5,0,0
/archives/100554,google,1,1,1,2,5,0,0
/archives/100602,google,1,1,1,36,4,0,0
/archives/100641,daum,1,1,1,155,6,0,0
/archives/100641,m.search.daum.net,1,1,1,35,5,0,0
/archives/100641,naver,1,1,1,190,6,0,0
/archives/100667,chatgpt.com,1,1,1,0,3,0,0
/archives/100667,m.search.zum.com,1,1,1,111,6,0,0
/archives/100667,naver.com,1,1,1,20,5,0,0
/archives/100667,yahoo,1,1,1,189,6,0,0
/archives/100695,daum,1,1,1,16,6,0,0
/archives/100695,naver.com,1,1,1,34,6,0,0
/archives/10070,naver,1,1,1,14,5,0,0
/archives/10070,naver.com,1,1,1,28,5,0,0
/archives/100739,(direct),1,1,1,29,5,0,0
/archives/100739,statics.teams.cdn.office.net,1,1,1,0,4,0,0
/archives/100759,m.search.naver.com,1,1,1,64,5,0,0
/archives/10083,google,1,1,1,71,6,0,0
/archives/100892,clien.net,1,1,1,0,3,0,0
/archives/100892,naver.com,1,1,1,17,5,0,0
/archives/100916,chatgpt.com,1,1,1,18,5,0,0
/archives/100964,google,1,1,1,20,7,0,0
/archives/100970,google,1,1,1,10,5,0,0
/archives/101026,google,1,1,1,20,3,0,0
/archives/101108,google,1,1,1,14,4,0,0
/archives/10112,google,1,1,1,19,5,0,0
/archives/101143,(direct),1,1,1,5,4,0,0
/archives/101143,sk-on.com,1,1,1,42,3,0,0
/archives/101177,(not set),1,1,1,0,1,0,0
/archives/101213,naver,1,1,1,63,5,0,0
/archives/101248,naver,1,1,1,0,4,0,0
/archives/101304,naver.com,1,1,1,42,5,0,0
/archives/101315,daum,1,1,1,43,4,0,0
/archives/101342,(direct),1,1,1,96,5,0,0
/archives/101431,google,1,1,1,3,5,0,0
/archives/101442,(direct),1,1,1,11,4,0,0
/archives/101442,google,1,1,1,4,4,0,0
/archives/101462,(direct),1,1,1,82,4,0,0
/archives/101462,daum,1,1,1,9,5,0,0
/archives/101465,google,1,1,1,17,4,0,0
/archives/101484,google,1,1,1,9,4,0,0
/archives/101488,google,1,1,1,6,4,0,0
/archives/101509,daum,1,1,1,9,6,0,0
/archives/101589,daum,1,1,1,127,6,0,0
/archives/101589/스카이팔레트_3,lens.google.com,1,1,1,0,5,0,0
/archives/101604/221206_ces_day1_콘텐츠_이미지_11_900,lens.google.com,1,1,1,40,6,0,0
/archives/101604/221206_ces_day1_콘텐츠_이미지_2_900,lens.google.com,1,1,1,0,6,0,0
/archives/101641,google,1,1,1,0,3,0,0
/archives/101730,(direct),1,1,1,3,3,0,0
/archives/101730,google,1,1,1,3,5,0,0
/archives/10179,m.search.naver.com,1,1,1,0,4,0,0
/archives/101917,google,1,1,1,15,5,0,0
/archives/101936,m.search.daum.net,1,1,1,6,5,0,0
/archives/101945,bing,1,1,1,10,5,0,0
/archives/101945,naver,1,1,1,12,3,0,0
/archives/101945,skglobalchemical.com,1,1,1,0,3,0,0
/archives/102004,google,1,1,1,1,3,0,0
/archives/102095,bing,1,1,1,36,6,0,0
/archives/102095,naver,1,1,1,139,3,0,0
/archives/102149,google,1,1,1,139,4,0,0
/archives/102176,google,1,1,1,12,4,0,0
/archives/102285,skenergy.com,1,1,1,14,4,0,0
/archives/102386,google,1,1,1,28,4,0,0
/archives/102398,google,1,1,1,10,5,0,0
/archives/102419,(direct),1,1,1,0,2,0,0
/archives/102419,naver,1,1,1,41,3,0,0
/archives/102435,google,1,1,1,12,4,0,0
/archives/102531,naver.com,1,1,1,58,5,0,0
/archives/102543,(not set),1,1,1,0,3,0,0
/archives/102543,daum,1,1,1,0,6,0,0
/archives/102543,google,1,1,1,0,3,0,0
/archives/102616,(direct),1,1,1,16,5,0,0
/archives/102622,(direct),1,1,1,6,3,0,0
/archives/102651,google,1,1,1,2,5,0,0
/archives/102756,skenergy.com,1,1,1,39,5,0,0
/archives/102756,skgeocentric.com,1,1,1,149,4,0,0
/archives/102795,youtube.com,1,1,1,7,5,0,0
/archives/102835,naver,1,1,1,55,3,0,0
/archives/102835,youtube.com,1,1,1,0,5,0,0
/archives/102880,google,1,1,1,11,6,0,0
/archives/102896,(direct),1,1,1,6,5,0,0
/archives/102896,skgeocentric.com,1,1,1,10,4,0,0
/archives/102910,(direct),1,1,1,2,4,0,0
/archives/102980,bing,1,1,1,13,5,0,0
/archives/102980,naver,1,1,1,46,3,0,0
/archives/102992,naver,1,1,1,38,6,0,0
/archives/103003,google,1,1,1,0,2,0,0
/archives/103105,naver,1,1,1,29,5,0,0
/archives/103145,naver,1,1,1,16,3,0,0
/archives/103178,(direct),1,1,1,3,3,0,0
/archives/103178,google,1,1,1,46,5,0,0
/archives/103233,skenmove.com,1,1,1,229,4,0,0
/archives/10330,naver.com,1,1,1,13,5,0,0
/archives/103302,(direct),1,1,1,38,5,0,0
/archives/103302,skgeocentric.com,1,1,1,16,4,0,0
/archives/103349,duckduckgo,1,1,1,0,4,0,0
/archives/103349,lens.google.com,1,1,1,2,4,0,0
/archives/103349,naver,1,1,1,10,6,0,0
/archives/103349,skenmove.com,1,1,1,8,4,0,0
/archives/103372,(direct),1,1,1,205,5,0,0
/archives/103372,naver,1,1,1,0,3,0,0
/archives/103400,(direct),1,1,1,0,4,0,0
/archives/103424,(direct),1,1,1,379,4,0,0
/archives/103424,naver,1,1,1,138,6,0,0
/archives/103519,skenmove.com,1,1,1,0,5,0,0
/archives/103529,google,1,1,1,68,7,0,0
/archives/103579,(direct),1,1,1,32,3,0,0
/archives/103579,google,1,1,1,18,6,0,0
/archives/103594,(direct),1,1,1,0,2,0,0
/archives/103657,naver,1,1,1,17,5,0,0
/archives/103669,google,1,1,1,31,5,0,0
/archives/103688,naver,1,1,1,6,4,0,0
/archives/103704,naver,1,1,1,105,6,0,0
/archives/103704,naver.com,1,1,1,10,3,0,0
/archives/103803,naver.com,1,1,1,40,5,0,0
/archives/103818,(direct),1,1,1,2,3,0,0
/archives/103818,google,1,1,1,8,5,0,0
/archives/103830,(direct),1,1,1,0,4,0,0
/archives/103830,naver,1,1,1,8,6,0,0
/archives/103860,(direct),1,1,1,390,4,0,0
/archives/103891,google,1,1,1,13,4,0,0
/archives/103918,google,1,1,1,3,4,0,0
/archives/103938,google,1,1,1,0,3,0,0
/archives/103947,222.236.61.86:34000,1,1,1,421,5,0,0
/archives/103947,bing,1,1,1,192,6,0,0
/archives/103947,blog.naver.com,1,1,1,0,4,0,0
/archives/103947,naver.com,1,1,1,0,4,0,0
/archives/103947,sk-on.com,1,1,1,0,2,0,0
/archives/103947,skenmove.com,1,1,1,82,3,0,0
/archives/103957,google,1,1,1,127,5,0,0
/archives/103989,bing,1,1,1,21,5,0,0
/archives/103989,naver,1,1,1,79,6,0,0
/archives/104002,(not set),1,4,0.25,4.5,7,0,0
/archives/104002,chatgpt.com,1,1,1,7,3,0,0
/archives/104002,edgeservices.bing.com,1,0,0,0,6,0,0
/archives/104002,getliner.com,1,1,1,65,7,0,0
/archives/104002,naver.com,1,1,1,36,5,0,0
/archives/104049,chatgpt.com,1,1,1,3,5,0,0
/archives/104151,naver,1,1,1,7,5,0,0
/archives/104151,naver.com,1,1,1,0,4,0,0
/archives/10421,lens.google.com,1,1,1,19,4,0,0
/archives/104300,google,1,1,1,29,3,0,0
/archives/104331,google,1,1,1,66,5,0,0
/archives/104331,naver,1,1,1,57,6,0,0
/archives/104421,(direct),1,1,1,60,4,0,0
/archives/104421,youtube.com,1,1,1,3,4,0,0
/archives/104459,google,1,1,1,7,5,0,0
/archives/104471,google,1,1,1,25,4,0,0
/archives/104493,web-card.ttogttog.com,1,1,1,11,6,0,0
/archives/104504,(direct),1,1,1,11,3,0,0
/archives/104517,(direct),1,1,1,6,4,0,0
/archives/104517,howmoneyyou.tistory.com,1,1,1,0,4,0,0
/archives/104517,naver,1,1,1,49,5,0,0
/archives/104582,google,1,1,1,1,5,0,0
/archives/104596,naver,1,1,1,16,3,0,0
/archives/104638,(direct),1,1,1,12,3,0,0
/archives/104638,naver,1,1,1,1,5,0,0
/archives/104677,google,1,1,1,21,6,0,0
/archives/104697,google,1,1,1,8,4,0,0
/archives/104769,google,1,1,1,22,5,0,0
/archives/104788,naver,1,1,1,0,5,0,0
/archives/104937,google,1,1,1,0,4,0,0
/archives/104937/230330_부산엑스포유치기원_행사_이미지_2_1340,lens.google.com,1,1,1,2,5,0,0
/archives/104964,lm.facebook.com,1,1,1,9,5,0,0
/archives/105002,google,1,1,1,0,3,0,0
/archives/105059,google,1,1,1,0,6,0,0
/archives/105059,naver.com,1,1,1,23,5,0,0
/archives/105068,(direct),1,1,1,283,4,0,0
/archives/105131,naver,1,1,1,15,5,0,0
/archives/105137,google,1,1,1,17,5,0,0
/archives/105152,bing,1,1,1,0,5,0,0
/archives/105172,google,1,1,1,42,4,0,0
/archives/105193,google,1,1,1,7,6,0,0
/archives/105208,google,1,1,1,19,5,0,0
/archives/105237,(not set),1,1,1,0,2,0,0
/archives/105258,google,1,1,1,82,5,0,0
/archives/105258,newsroomindex.com,1,1,1,4,4,0,0
/archives/105258,skietechnology.com,1,1,1,28,4,0,0
/archives/105264,(direct),1,1,1,1,3,0,0
/archives/105343,google,1,1,1,31,5,0,0
/archives/105343,m.search.naver.com,1,1,1,16,6,0,0
/archives/105362,m.search.naver.com,1,1,1,31,5,0,0
/archives/105384,(direct),1,1,1,14,3,0,0
/archives/105395,skenmove.com,1,1,1,0,3,0,0
/archives/105440,(direct),1,1,1,12,4,0,0
/archives/105461,naver,1,1,1,11,5,0,0
/archives/105521,bing,1,1,1,15,5,0,0
/archives/105521,skenmove.com,1,1,1,6,4,0,0
/archives/105532,(direct),1,1,1,19,4,0,0
/archives/10557,bing,1,1,1,13,5,0,0
/archives/10557,naver,1,1,1,25,4,0,0
/archives/105571,skenmove.com,1,1,1,35,3,0,0
/archives/105605,google,1,1,1,29,4,0,0
/archives/105618,naver.com,1,1,1,31,3,0,0
/archives/105641,google,1,1,1,113,6,0,0
/archives/105651,daum,1,1,1,1,4,0,0
/archives/105651,naver,1,1,1,17,5,0,0
/archives/105667,google,1,1,1,0,5,0,0
/archives/105676,(direct),1,1,1,0,5,0,0
/archives/105676,m.search.naver.com,1,1,1,0,2,0,0
/archives/105691,naver,1,1,1,5,5,0,0
/archives/10572,google,1,1,1,3,5,0,0
/archives/105749,naver,1,1,1,13,4,0,0
/archives/105770,m.search.naver.com,1,1,1,61,5,0,0
/archives/105803,(direct),1,1,1,2,3,0,0
/archives/105803,google,1,1,1,0,4,0,0
/archives/105821,(direct),1,2,0.5,0,5,0,0
/archives/105850,google,1,1,1,0,4,0,0
/archives/105914,naver,1,1,1,33,5,0,0
/archives/105945,(direct),1,1,1,0,4,0,0
/archives/105945/230510_장미축제홍보카드뉴스_본문02-2,google,1,1,1,15,5,0,0
/archives/106017,google,1,1,1,8,4,0,0
/archives/106085,google,1,1,1,26,4,0,0
/archives/106085,skgeocentric.com,1,1,1,25,4,0,0
/archives/106126,naver,1,1,1,7,4,0,0
/archives/106126,naver.com,1,1,1,7,5,0,0
/archives/106172,(direct),1,1,1,322,5,0,0
/archives/106205,(direct),1,1,1,60,6,0,0
/archives/106205,naver,1,1,1,20,4,0,0
/archives/106205,naver.com,1,1,1,8,3,0,0
/archives/106254,(direct),1,1,1,59,4,0,0
/archives/106254,(not set),1,1,1,0,3,0,0
/archives/106307,(direct),1,1,1,0,4,0,0
/archives/106307,google,1,1,1,38,5,0,0
/archives/106345,(direct),1,1,1,3,3,0,0
/archives/106374,google,1,1,1,1,5,0,0
/archives/106453,google,1,1,1,7,5,0,0
/archives/106465,google,1,1,1,16,5,0,0
/archives/106626,naver,1,1,1,38,4,0,0
/archives/106899,google,1,1,1,0,4,0,0
/archives/107036,naver,1,1,1,138,6,0,0
/archives/107063,link.inpock.co.kr,1,1,1,11,3,0,0
/archives/107164,google,1,1,1,4,3,0,0
/archives/107261,google,1,1,1,16,4,0,0
/archives/107411,naver,1,1,1,94,4,0,0
/archives/107411,search.zum.com,1,1,1,0,6,0,0
/archives/107523,google,1,1,1,27,5,0,0
/archives/107557,localhost:18080,1,1,1,0,2,0,0
/archives/107557,naver,1,1,1,18,3,0,0
/archives/107579,naver,1,1,1,3,5,0,0
/archives/107610,(direct),1,1,1,8,4,0,0
/archives/107618,(direct),1,1,1,16,4,0,0
/archives/107618,(not set),1,1,1,0,2,0,0
/archives/107618,skgeocentric.com,1,1,1,16,6,0,0
/archives/107660,google,1,1,1,37,6,0,0
/archives/107662,google,1,1,1,15,5,0,0
/archives/107717,(direct),1,1,1,0,5,0,0
/archives/107793,google,1,1,1,11,6,0,0
/archives/107822,bing,1,1,1,16,4,0,0
/archives/107822,naver,1,1,1,5,4,0,0
/archives/107857,google,1,1,1,18,5,0,0
/archives/107887,(not set),1,2,0.5,64,5,0,0
/archives/107887,bing,1,1,1,416,6,0,0
/archives/107887,pcpma06.posco.net,1,1,1,17,5,0,0
/archives/107925,naver,1,1,1,65,4,0,0
/archives/107963,naver.com,1,1,1,0,4,0,0
