# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241021
# 종료일: 20241027
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/global/archives/tag/best-oil-company,google,1,1,1,1,6,4,0,0
/global/archives/tag/blueovalsk,google,1,1,1,1,0,4,0,0
/global/archives/tag/bmic,google,1,1,1,1,15,5,0,0
/global/archives/tag/bpse,google,1,1,1,1,0,3,0,0
/global/archives/tag/carbon-reduction,(direct),1,1,1,1,40,4,0,0
/global/archives/tag/cathode-active-materials,google,1,1,1,1,0,3,0,0
/global/archives/tag/cho-kyung-mok,google,1,1,1,1,15,6,0,0
/global/archives/tag/crude-oil,(direct),1,1,1,1,53,4,0,0
/global/archives/tag/data-center,google,1,1,1,1,22,4,0,0
/global/archives/tag/data-centers,google,1,2,1,1,12,4,0,0
/global/archives/tag/depolymerization,google,1,1,1,1,3,5,0,0
/global/archives/tag/ecopro-bm,(direct),1,1,1,1,0,3,0,0
/global/archives/tag/ensuring,google,1,1,1,1,7,3,0,0
/global/archives/tag/ess,bing,1,1,1,1,14,5,0,0
/global/archives/tag/ess,google,1,1,1,1,0,4,0,0
/global/archives/tag/ev,google,1,1,1,1,0,3,0,0
/global/archives/tag/ev-batteries,linkedin.com,1,1,1,1,44,4,0,0
/global/archives/tag/ev-battery,google,1,1,1,1,230,3,0,0
/global/archives/tag/financial-results,google,1,1,1,1,4,4,0,0
/global/archives/tag/geopolitics,google,1,1,1,1,0,3,0,0
/global/archives/tag/georgia,google,1,1,1,1,2,4,0,0
/global/archives/tag/georgia-tech,google,1,1,1,1,148,4,0,0
/global/archives/tag/germany,google,1,1,1,1,20,5,0,0
/global/archives/tag/group-iii-base-oil,google,1,1,1,1,13,5,0,0
/global/archives/tag/hungary,google,1,1,1,1,0,4,0,0
/global/archives/tag/immersion-cooling-fluids,bing,1,2,1,1,17,4,0,0
/global/archives/tag/investment,google,1,1,1,1,38,5,0,0
/global/archives/tag/iscc,google,1,1,1,1,2,4,0,0
/global/archives/tag/korea-automotive-inspection-and-warranty-association,google,1,1,1,1,0,3,0,0
/global/archives/tag/korea-hydro-nuclear-power,google,1,1,1,1,4,5,0,0
/global/archives/tag/market-kurly,(direct),1,1,1,1,0,4,0,0
/global/archives/tag/nickel,google,1,1,1,1,28,5,0,0
/global/archives/tag/oil-spill,(direct),1,1,1,1,0,4,0,0
/global/archives/tag/oklahoma,google,1,1,1,1,4,5,0,0
/global/archives/tag/saf,google,1,1,1,1,3,4,0,0
/global/archives/tag/separator,google,1,1,1,1,2,5,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,google,1,1,1,1,9,5,0,0
/global/archives/tag/sk-earthon-kuala-lumpur,google,1,1,1,1,0,4,0,0
/global/archives/tag/sk-geo-centric,(direct),1,1,1,1,0,2,0,0
/global/archives/tag/sk-geo-centric,google,1,1,1,1,1,4,0,0
/global/archives/tag/sk-global-chemical,(direct),1,1,1,1,3,5,0,0
/global/archives/tag/sk-inc,google,1,1,1,1,2,5,0,0
/global/archives/tag/sk-innovation-institute-of-environmental-science-and-technology,google,1,1,1,1,33,5,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,google,1,1,1,1,21,6,0,0
/global/archives/tag/sk-primacor-europe,google,1,1,1,1,39,5,0,0
/global/archives/tag/skba,google,1,1,1,1,0,3,0,0
/global/archives/tag/skbm,naver,1,2,1,1,6,6,0,0
/global/archives/tag/skbmp,google,1,1,1,1,1,5,0,0
/global/archives/tag/sken,google,1,1,1,1,2,5,0,0
/global/archives/tag/skgc,google,1,1,1,1,3,5,0,0
/global/archives/tag/skiet,google,1,1,1,1,0,4,0,0
/global/archives/tag/skipc,google,1,1,1,1,2,5,0,0
/global/archives/tag/sustainable-aviation-fuel,google,1,1,1,1,19,4,0,0
/global/archives/tag/tpu,google,1,1,1,1,151,5,0,0
/global/archives/tag/vwbe,google,1,1,1,1,10,5,0,0
/global/archives/tag/waste-water-treatment-system,google,1,1,1,1,46,6,0,0
/global/archives/tag/yukong,google,1,1,1,1,11,6,0,0
/global/latestnews,euc-excel.officeapps.live.com,1,1,1,1,9,4,0,0
/global/legal-notices,skinnovation.com,1,1,1,1,12,4,0,0
/global/sustainability-report,(direct),1,1,1,1,0,4,0,0
/global/who-we-are,(direct),1,1,1,1,3,5,0,0
/global/,(not set),0,1,1,0,12,1,0,0
/global/archives/15374,eng.skearthon.com,0,1,0,0,0,2,0,0
/global/archives/16060,skinnovation.com,0,1,1,0,34,1,0,0
/global/archives/16532,(not set),0,1,1,0,0,1,0,0
/global/archives/17965,google,0,1,1,0,40,1,0,0
/global/archives/18332,monica.im,0,1,0,0,0,2,0,0
/global/archives/18374,eng.sk-on.com,0,1,1,0,0,2,0,0
/global/archives/18546,eng.sk-on.com,0,1,1,0,14,1,0,0
/global/archives/19078,skinnovation.com,0,1,1,0,0,2,0,0
/global/archives/19268,(not set),0,1,0,0,0,1,0,0
/global/archives/19393,(not set),0,2,1,0,33,3,0,0
/global/archives/2026,google,0,1,0,0,0,2,0,0
/global/archives/3674,(direct),0,1,1,0,0,2,0,0
/global/archives/9668,skenmove.com,0,1,1,0,31,1,0,0
/global/archives/category/corporates/sk-earthon,skenergy.com,0,1,1,0,0,2,0,0
/global/archives/category/corporates/sk-innovation,skinnovation.com,0,1,0,0,0,2,0,0
/global/archives/category/press-room,skenergy.com,0,1,1,0,4,1,0,0
/global/archives/tag/ZXhlY3V0aX,(not set),0,1,1,0,0,1,0,0
/global/latestnews,(not set),0,16,16,0,17.5625,16,0,0
/global/sustainability-report,bing,0,1,0,0,0,2,0,0
