# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240801
# 종료일: 20240831
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/tag/창저우,desktop,3,2,1.5,8,12,0,0
/archives/tag/챗봇,desktop,3,2,1.5,5,14,0,0
/archives/tag/폴리에스테르설폰,desktop,3,1,3,8,12,0,0
/archives/tag/하모니아,desktop,3,2,1.5,6,11,0,0
/archives/tag/행복-도시락,desktop,3,1,3,11,12,0,0
/archives/tag/행복나래,desktop,3,1,3,33,14,0,0
/archives/tag/행복드림관,mobile,3,2,1.5,2,12,0,0
/archives/tag/행복디딤,mobile,3,2,1.5,9,14,0,0
/archives/tag/행복키움,mobile,3,3,1,16.666666666666668,15,0,0
/archives/tag/환경,mobile,3,3,1,2.6666666666666665,13,0,0
/archives/tag/환경과학기술원,mobile,3,3,1,19,14,0,0
/posts,tablet,3,1,3,94,10,0,0
/사진3-카드뉴스-홍보자료,desktop,3,1,3,20,13,0,0
/ads.txt,desktop,2,2,1,0,8,0,0
/archives/10005,desktop,2,2,1,6.5,9,0,0
/archives/100061,mobile,2,2,1,65,8,0,0
/archives/100130,mobile,2,2,1,5.5,10,0,0
/archives/100159,mobile,2,2,1,1,9,0,0
/archives/100255,desktop,2,2,1,9,11,0,0
/archives/100641,mobile,2,1,2,0,6,0,0
/archives/100695,mobile,2,2,1,22,10,0,0
/archives/100731,desktop,2,2,1,62.5,9,0,0
/archives/100883,desktop,2,1,2,29,8,0,0
/archives/100964,desktop,2,2,1,23.5,8,0,0
/archives/100967,desktop,2,2,1,1.5,8,0,0
/archives/101202,mobile,2,2,1,15.5,9,0,0
/archives/101388,desktop,2,1,2,18,8,0,0
/archives/101404,desktop,2,1,2,136,8,0,0
/archives/101431,desktop,2,2,1,6,7,0,0
/archives/101442,mobile,2,2,1,3.5,11,0,0
/archives/101469,desktop,2,2,1,84.5,9,0,0
/archives/101469,mobile,2,2,1,7.5,9,0,0
/archives/101917,desktop,2,2,1,8.5,10,0,0
/archives/102075,mobile,2,2,1,7.5,9,0,0
/archives/102176,desktop,2,2,1,9.5,7,0,0
/archives/102285,mobile,2,2,1,52.5,8,0,0
/archives/102419,mobile,2,1,2,92,7,0,0
/archives/102435,mobile,2,2,1,14.5,8,0,0
/archives/102543,desktop,2,2,1,28.5,11,0,0
/archives/102543,mobile,2,2,1,11,8,0,0
/archives/102588,desktop,2,2,1,49,12,0,0
/archives/102613,desktop,2,2,1,3.5,10,0,0
/archives/102613,mobile,2,2,1,6,10,0,0
/archives/102664,mobile,2,2,1,25,11,0,0
/archives/102910,mobile,2,2,1,2.5,8,0,0
/archives/102928,desktop,2,2,1,29.5,10,0,0
/archives/102980,desktop,2,2,1,1.5,9,0,0
/archives/103003,mobile,2,2,1,24,7,0,0
/archives/103216,desktop,2,2,1,23,8,0,0
/archives/103310,mobile,2,2,1,13,8,0,0
/archives/103372,tablet,2,2,1,7.5,9,0,0
/archives/103579,desktop,2,2,1,19.5,7,0,0
/archives/103657,desktop,2,1,2,18,9,0,0
/archives/103669,mobile,2,2,1,0.5,8,0,0
/archives/10375,desktop,2,2,1,8.5,8,0,0
/archives/103988,mobile,2,2,1,2,9,0,0
/archives/104002,tablet,2,1,2,269,8,0,0
/archives/104459,desktop,2,2,1,27,8,0,0
/archives/104459,mobile,2,2,1,18.5,10,0,0
/archives/104493,desktop,2,2,1,0,10,0,0
/archives/104504,mobile,2,2,1,73,10,0,0
/archives/104532,mobile,2,2,1,49.5,8,0,0
/archives/104596,mobile,2,2,1,0,8,0,0
/archives/104883,desktop,2,1,2,121,11,0,0
/archives/104937,desktop,2,1,2,84,9,0,0
/archives/104996,mobile,2,2,1,0.5,7,0,0
/archives/105048,mobile,2,2,1,17.5,10,0,0
/archives/105137,desktop,2,1,2,1,7,0,0
/archives/105264,desktop,2,2,1,21,8,0,0
/archives/105770,tablet,2,2,1,11.5,9,0,0
/archives/105803,mobile,2,2,1,44.5,8,0,0
/archives/105850,mobile,2,2,1,0,8,0,0
/archives/105914,mobile,2,2,1,49.5,11,0,0
/archives/106017,desktop,2,2,1,41,10,0,0
/archives/106126,mobile,2,2,1,0,6,0,0
/archives/106235,desktop,2,2,1,15.5,12,0,0
/archives/106307,desktop,2,1,2,56,7,0,0
/archives/106456,mobile,2,1,2,108,5,0,0
/archives/106465,desktop,2,2,1,11.5,9,0,0
/archives/106899,desktop,2,1,2,0,7,0,0
/archives/107180,desktop,2,1,2,0,9,0,0
/archives/107289,desktop,2,2,1,6.5,9,0,0
/archives/107493,desktop,2,2,1,20,9,0,0
/archives/107579,desktop,2,2,1,11,9,0,0
/archives/107618,tablet,2,1,2,0,5,0,0
/archives/107655,desktop,2,2,1,25,8,0,0
/archives/107717,desktop,2,2,1,30.5,10,0,0
/archives/107793,desktop,2,2,1,17,6,0,0
/archives/107793,mobile,2,2,1,7,8,0,0
/archives/107822,mobile,2,2,1,3.5,8,0,0
/archives/107887,desktop,2,2,1,0,8,0,0
/archives/107963,desktop,2,2,1,114,8,0,0
/archives/108058,mobile,2,1,2,110,6,0,0
/archives/108133,desktop,2,2,1,30,9,0,0
/archives/108711,desktop,2,2,1,4,8,0,0
/archives/108834,desktop,2,2,1,15,9,0,0
/archives/10903,desktop,2,2,1,22.5,10,0,0
/archives/109159,desktop,2,2,1,13.5,10,0,0
/archives/109159,mobile,2,2,1,7.5,9,0,0
/archives/109167,desktop,2,2,1,4,8,0,0
/archives/109216,mobile,2,1,2,2,9,0,0
/archives/109520,mobile,2,2,1,6,8,0,0
/archives/109543,desktop,2,2,1,67.5,11,0,0
/archives/109888,mobile,2,2,1,35,10,0,0
/archives/109932,mobile,2,2,1,34.5,10,0,0
/archives/109962,desktop,2,2,1,7.5,11,0,0
/archives/110446,desktop,2,2,1,25.5,9,0,0
/archives/110458,mobile,2,2,1,26.5,8,0,0
/archives/110471,mobile,2,2,1,204.5,8,0,0
/archives/110560,mobile,2,2,1,21,10,0,0
/archives/110626,desktop,2,2,1,19.5,8,0,0
/archives/110681,mobile,2,2,1,0,7,0,0
/archives/110720,mobile,2,2,1,34.5,11,0,0
/archives/110768,mobile,2,2,1,9,10,0,0
/archives/110846,mobile,2,2,1,10.5,10,0,0
/archives/110919,desktop,2,2,1,21.5,9,0,0
/archives/110932,desktop,2,1,2,147,12,0,0
/archives/111264,desktop,2,1,2,20,8,0,0
/archives/11127,mobile,2,2,1,34,10,0,0
/archives/111406,mobile,2,2,1,43,10,0,0
/archives/111435,mobile,2,1,2,105,12,0,0
/archives/111533,desktop,2,2,1,2.5,11,0,0
/archives/111540,tablet,2,2,1,0,8,0,0
/archives/111667,desktop,2,2,1,19.5,11,0,0
/archives/111887,desktop,2,2,1,6,8,0,0
/archives/111942,mobile,2,2,1,6.5,9,0,0
/archives/111949,desktop,2,2,1,46.5,7,0,0
/archives/112024,mobile,2,2,1,28,8,0,0
/archives/112156,tablet,2,1,2,67,7,0,0
/archives/112167,mobile,2,2,1,7,9,0,0
/archives/11223,desktop,2,2,1,51,10,0,0
/archives/112318,desktop,2,2,1,10,9,0,0
/archives/11242,desktop,2,2,1,15,10,0,0
/archives/11242,mobile,2,2,1,19,11,0,0
/archives/112490,desktop,2,2,1,1.5,9,0,0
/archives/112566,mobile,2,1,2,11,6,0,0
/archives/112580,tablet,2,2,1,4,7,0,0
/archives/112603,mobile,2,2,1,0,5,0,0
/archives/112655,desktop,2,2,1,27.5,10,0,0
/archives/112686,desktop,2,2,1,16,9,0,0
/archives/112724,mobile,2,2,1,3.5,9,0,0
/archives/112771,mobile,2,2,1,75.5,9,0,0
/archives/112834,mobile,2,2,1,34,9,0,0
/archives/112846,desktop,2,1,2,43,7,0,0
/archives/112867,desktop,2,2,1,5.5,8,0,0
/archives/112956,tablet,2,2,1,0.5,9,0,0
/archives/112989,mobile,2,2,1,14,10,0,0
/archives/113105,desktop,2,2,1,4.5,9,0,0
/archives/113197,mobile,2,2,1,28.5,9,0,0
/archives/113390,mobile,2,2,1,43.5,9,0,0
/archives/113419,mobile,2,1,2,21,9,0,0
/archives/113475,mobile,2,1,2,34,8,0,0
/archives/113520,mobile,2,2,1,22.5,8,0,0
/archives/113632,desktop,2,2,1,5.5,9,0,0
/archives/113663,mobile,2,2,1,4,9,0,0
/archives/11371,mobile,2,2,1,12,10,0,0
/archives/113893,desktop,2,1,2,14,8,0,0
/archives/113897,desktop,2,1,2,9,8,0,0
/archives/113899,desktop,2,1,2,3,5,0,0
/archives/113942,desktop,2,2,1,12,8,0,0
/archives/114010,desktop,2,2,1,6,8,0,0
/archives/114038,mobile,2,2,1,14,10,0,0
/archives/114065,tablet,2,1,2,85,9,0,0
/archives/114153,tablet,2,1,2,0,6,0,0
/archives/114208,mobile,2,2,1,15.5,7,0,0
/archives/114354,mobile,2,2,1,4.5,9,0,0
/archives/114474,mobile,2,2,1,68.5,9,0,0
/archives/114608,desktop,2,2,1,28,9,0,0
/archives/114610,desktop,2,2,1,1.5,9,0,0
/archives/114616,desktop,2,2,1,8,9,0,0
/archives/114983,desktop,2,2,1,5,7,0,0
/archives/114987,desktop,2,2,1,6,8,0,0
/archives/115020,tablet,2,2,1,0,6,0,0
/archives/115209,mobile,2,2,1,154,9,0,0
/archives/115371,mobile,2,2,1,8.5,9,0,0
/archives/115403,mobile,2,2,1,7.5,11,0,0
/archives/115416,mobile,2,2,1,0,8,0,0
/archives/115416/sk트레이딩인터내셔널-환경정화-봉사활동-7,desktop,2,2,1,30.5,10,0,0
/archives/115512,mobile,2,2,1,22.5,9,0,0
/archives/115517,tablet,2,2,1,0,8,0,0
/archives/115664,tablet,2,2,1,6.5,9,0,0
/archives/115896,mobile,2,2,1,0,6,0,0
/archives/115950,tablet,2,2,1,14,8,0,0
/archives/115988,tablet,2,2,1,63.5,6,0,0
/archives/11623,mobile,2,2,1,0,7,0,0
/archives/116346,tablet,2,2,1,18.5,10,0,0
/archives/12222,mobile,2,2,1,87.5,10,0,0
/archives/12554,desktop,2,2,1,19.5,10,0,0
/archives/13135,mobile,2,1,2,0,7,0,0
/archives/13362,desktop,2,2,1,6,10,0,0
/archives/13420,desktop,2,2,1,10.5,9,0,0
/archives/13718,mobile,2,2,1,21.5,10,0,0
/archives/13864,mobile,2,2,1,0,8,0,0
/archives/14225,desktop,2,2,1,8,10,0,0
/archives/14427,desktop,2,2,1,18.5,10,0,0
/archives/14770,desktop,2,2,1,7.5,9,0,0
/archives/15602,desktop,2,1,2,26,7,0,0
/archives/15945,desktop,2,2,1,9.5,11,0,0
/archives/16254,mobile,2,2,1,28,10,0,0
/archives/16528,desktop,2,2,1,28.5,11,0,0
/archives/17628,desktop,2,2,1,32,11,0,0
/archives/17812,desktop,2,2,1,15,10,0,0
/archives/17970,desktop,2,1,2,50,10,0,0
/archives/18073,desktop,2,1,2,8,8,0,0
/archives/18264,desktop,2,2,1,22,9,0,0
/archives/18264,mobile,2,2,1,14.5,9,0,0
/archives/18414,mobile,2,2,1,27,9,0,0
/archives/19825,desktop,2,2,1,42,9,0,0
/archives/20157,mobile,2,2,1,14.5,10,0,0
/archives/21061,desktop,2,2,1,29.5,9,0,0
/archives/21106,mobile,2,1,2,0,7,0,0
/archives/21119,mobile,2,2,1,3.5,9,0,0
/archives/21168,mobile,2,2,1,11,9,0,0
/archives/21314,mobile,2,2,1,24.5,11,0,0
/archives/21366,desktop,2,2,1,85.5,9,0,0
/archives/21366,mobile,2,2,1,13,9,0,0
/archives/21488,desktop,2,1,2,62,8,0,0
/archives/21634,desktop,2,2,1,44,7,0,0
/archives/21649,mobile,2,2,1,4,5,0,0
/archives/21775,mobile,2,2,1,171.5,10,0,0
/archives/21997,desktop,2,2,1,0.5,5,0,0
/archives/22472,desktop,2,1,2,21,9,0,0
/archives/22942,mobile,2,2,1,42,9,0,0
/archives/23219,desktop,2,1,2,97,10,0,0
/archives/23333,desktop,2,2,1,12.5,11,0,0
/archives/23352,tablet,2,2,1,16,10,0,0
/archives/23662,mobile,2,2,1,18,9,0,0
/archives/23728,desktop,2,2,1,10.5,10,0,0
/archives/23957,mobile,2,1,2,214,9,0,0
/archives/24373,desktop,2,2,1,20,10,0,0
/archives/24435,desktop,2,2,1,49.5,10,0,0
/archives/24523,desktop,2,2,1,2,9,0,0
/archives/25258,desktop,2,2,1,66.5,11,0,0
/archives/25259,desktop,2,2,1,21.5,9,0,0
/archives/25383,mobile,2,2,1,17.5,9,0,0
/archives/25466,desktop,2,2,1,16.5,6,0,0
/archives/25579,tablet,2,2,1,43.5,9,0,0
/archives/25648,mobile,2,2,1,30,10,0,0
/archives/25675,desktop,2,1,2,8,7,0,0
/archives/25690,mobile,2,2,1,79.5,10,0,0
/archives/25882,mobile,2,2,1,5,11,0,0
/archives/25965,desktop,2,2,1,52.5,10,0,0
/archives/26186,mobile,2,1,2,0,5,0,0
/archives/2624,desktop,2,2,1,21.5,10,0,0
/archives/2624,mobile,2,2,1,32.5,10,0,0
/archives/26278,desktop,2,1,2,20,5,0,0
/archives/26359,desktop,2,2,1,8,10,0,0
/archives/26466,desktop,2,2,1,28,11,0,0
/archives/26999,desktop,2,2,1,6.5,9,0,0
/archives/26999,mobile,2,1,2,62,6,0,0
/archives/27277,desktop,2,1,2,111,8,0,0
/archives/27324,mobile,2,2,1,7,9,0,0
/archives/27370,mobile,2,2,1,2.5,8,0,0
/archives/27448,desktop,2,2,1,2,9,0,0
/archives/27811,mobile,2,2,1,0,7,0,0
/archives/28003,desktop,2,1,2,33,9,0,0
/archives/28003,mobile,2,2,1,10,9,0,0
/archives/28345,desktop,2,2,1,24,9,0,0
/archives/28634,desktop,2,2,1,31.5,10,0,0
/archives/29138,desktop,2,2,1,1,9,0,0
/archives/29155,mobile,2,2,1,94.5,9,0,0
/archives/29201,mobile,2,2,1,10.5,7,0,0
/archives/29224,desktop,2,1,2,233,11,0,0
/archives/29271,mobile,2,1,2,0,7,0,0
/archives/29639,desktop,2,1,2,0,6,0,0
/archives/30101,desktop,2,2,1,46,10,0,0
/archives/30361,desktop,2,2,1,41,8,0,0
/archives/3095,tablet,2,1,2,4,8,0,0
/archives/31612,desktop,2,2,1,6,10,0,0
/archives/31735,desktop,2,2,1,7.5,10,0,0
/archives/31735,mobile,2,2,1,9,10,0,0
/archives/31789,desktop,2,2,1,16,10,0,0
/archives/31881,desktop,2,1,2,58,9,0,0
/archives/31890,desktop,2,1,2,85,7,0,0
/archives/31890,mobile,2,1,2,31,7,0,0
/archives/31916,desktop,2,1,2,17,8,0,0
/archives/31937,desktop,2,1,2,6,7,0,0
/archives/31950,mobile,2,2,1,1,9,0,0
/archives/31964,mobile,2,2,1,0,8,0,0
/archives/32087,desktop,2,1,2,0,7,0,0
/archives/32119,mobile,2,2,1,10,8,0,0
/archives/32181,desktop,2,2,1,75,8,0,0
/archives/32215,mobile,2,2,1,39,9,0,0
/archives/32337,desktop,2,2,1,17,8,0,0
/archives/3268,desktop,2,2,1,35.5,13,0,0
/archives/32706,desktop,2,2,1,2.5,11,0,0
/archives/32708,mobile,2,2,1,0,10,0,0
/archives/32711,desktop,2,1,2,12,8,0,0
/archives/32839/1_보드게임_우봉고_04,mobile,2,2,1,22.5,11,0,0
/archives/3293,mobile,2,2,1,21,10,0,0
/archives/33685,desktop,2,2,1,2,11,0,0
/archives/33770,desktop,2,2,1,2,9,0,0
/archives/33770,tablet,2,1,2,137,6,0,0
/archives/33778,mobile,2,1,2,40,7,0,0
/archives/33937,desktop,2,2,1,31.5,9,0,0
/archives/33953,desktop,2,2,1,19,10,0,0
/archives/33962,desktop,2,2,1,0,12,0,0
/archives/34162,mobile,2,2,1,0.5,9,0,0
/archives/34651,desktop,2,2,1,41.5,9,0,0
/archives/35023,mobile,2,2,1,15.5,7,0,0
/archives/35072,desktop,2,2,1,26.5,10,0,0
/archives/35115,tablet,2,1,2,346,6,0,0
/archives/35698,mobile,2,2,1,5.5,7,0,0
/archives/36270,desktop,2,2,1,7.5,12,0,0
/archives/37159,desktop,2,2,1,6,9,0,0
/archives/37170,mobile,2,1,2,143,8,0,0
/archives/37290,desktop,2,2,1,34.5,8,0,0
/archives/37470,desktop,2,2,1,17,10,0,0
/archives/37613,desktop,2,1,2,30,7,0,0
/archives/38469,desktop,2,2,1,36.5,8,0,0
/archives/38469,mobile,2,2,1,0,7,0,0
/archives/38609,desktop,2,2,1,84.5,7,0,0
/archives/38706,desktop,2,2,1,0.5,8,0,0
/archives/38706,tablet,2,2,1,6.5,9,0,0
/archives/38936,mobile,2,2,1,32,8,0,0
/archives/4376,desktop,2,2,1,13,8,0,0
/archives/45061,mobile,2,2,1,6.5,9,0,0
/archives/45364,desktop,2,2,1,2,9,0,0
/archives/45433,tablet,2,2,1,12,9,0,0
/archives/45550,mobile,2,2,1,18.5,9,0,0
/archives/45598,mobile,2,2,1,5.5,9,0,0
/archives/46029,desktop,2,2,1,21.5,10,0,0
/archives/47014,desktop,2,2,1,14.5,11,0,0
/archives/47076,desktop,2,1,2,1,7,0,0
/archives/47699,mobile,2,2,1,0.5,8,0,0
/archives/47748,desktop,2,2,1,13,11,0,0
/archives/47927,mobile,2,2,1,12,10,0,0
/archives/47950,desktop,2,2,1,41.5,11,0,0
/archives/48168,desktop,2,2,1,37,8,0,0
/archives/48168,mobile,2,2,1,29.5,8,0,0
/archives/48168,tablet,2,1,2,0,4,0,0
/archives/48531,mobile,2,2,1,12,10,0,0
/archives/48690,mobile,2,2,1,8,9,0,0
/archives/48939,desktop,2,1,2,108,9,0,0
/archives/49054,desktop,2,1,2,32,11,0,0
/archives/49626,desktop,2,2,1,24,8,0,0
/archives/50203,mobile,2,2,1,27.5,10,0,0
/archives/5026,desktop,2,2,1,14.5,8,0,0
/archives/50461,desktop,2,2,1,43,8,0,0
/archives/50750/190329_나이노이야기_2년차주니어사원_인터뷰_하민영-2,desktop,2,1,2,6,9,0,0
/archives/50863,desktop,2,2,1,31,7,0,0
/archives/50898,tablet,2,2,1,34,9,0,0
/archives/51079,desktop,2,2,1,11,9,0,0
/archives/51614,tablet,2,2,1,66.5,9,0,0
/archives/52417,desktop,2,2,1,41.5,10,0,0
/archives/52461,mobile,2,2,1,0,10,0,0
/archives/52916,mobile,2,2,1,8,12,0,0
/archives/52998,desktop,2,2,1,6.5,8,0,0
/archives/53791,desktop,2,2,1,9,9,0,0
/archives/53972,desktop,2,2,1,5,7,0,0
/archives/54002,desktop,2,2,1,172,9,0,0
/archives/54675,mobile,2,1,2,0,7,0,0
/archives/55181,mobile,2,2,1,11,8,0,0
/archives/55625,desktop,2,2,1,14.5,10,0,0
/archives/56046,tablet,2,2,1,5,9,0,0
/archives/56262,mobile,2,2,1,0,8,0,0
/archives/56574,desktop,2,3,0.6666666666666666,36,11,0,0
/archives/56647,mobile,2,2,1,57,9,0,0
/archives/56972,desktop,2,2,1,26,10,0,0
/archives/56972,mobile,2,2,1,12,9,0,0
/archives/57140,desktop,2,2,1,16.5,10,0,0
/archives/57820,desktop,2,2,1,6,10,0,0
/archives/58745,desktop,2,2,1,11,10,0,0
/archives/58955,mobile,2,2,1,6,10,0,0
/archives/59095,desktop,2,2,1,39,12,0,0
/archives/59136,desktop,2,2,1,7,11,0,0
/archives/59389,desktop,2,2,1,116,8,0,0
/archives/59389,mobile,2,2,1,31.5,9,0,0
/archives/59442,mobile,2,2,1,9.5,9,0,0
/archives/59457,desktop,2,2,1,13.5,13,0,0
/archives/59490,mobile,2,2,1,53,9,0,0
/archives/59623,desktop,2,2,1,5,8,0,0
/archives/59742,mobile,2,2,1,35,11,0,0
/archives/60093,mobile,2,2,1,12,9,0,0
/archives/60362,desktop,2,2,1,11.5,10,0,0
/archives/60522,desktop,2,2,1,84.5,10,0,0
/archives/60839,desktop,2,2,1,18.5,9,0,0
/archives/60917,desktop,2,1,2,5,10,0,0
/archives/61117,desktop,2,2,1,76,12,0,0
/archives/61356,mobile,2,2,1,25.5,10,0,0
/archives/61356,tablet,2,1,2,80,8,0,0
/archives/61918,desktop,2,2,1,8.5,10,0,0
/archives/62178,desktop,2,2,1,32,10,0,0
/archives/62375,mobile,2,2,1,23.5,9,0,0
/archives/62987,tablet,2,1,2,0,6,0,0
/archives/63062,desktop,2,2,1,12.5,9,0,0
/archives/63128,desktop,2,2,1,25.5,9,0,0
/archives/63586,desktop,2,2,1,5.5,10,0,0
/archives/64019,desktop,2,2,1,7.5,9,0,0
/archives/64414,mobile,2,2,1,26.5,10,0,0
/archives/64577,desktop,2,1,2,1,8,0,0
/archives/64813,desktop,2,2,1,38.5,9,0,0
/archives/64878,desktop,2,2,1,32.5,9,0,0
/archives/64878,mobile,2,1,2,18,9,0,0
/archives/65098,desktop,2,2,1,1,9,0,0
/archives/6565,desktop,2,2,1,1.5,7,0,0
/archives/67318,mobile,2,2,1,0,7,0,0
/archives/67606,desktop,2,2,1,23.5,10,0,0
/archives/6772,mobile,2,2,1,31,9,0,0
/archives/67827,desktop,2,2,1,23,12,0,0
/archives/68188,desktop,2,2,1,45.5,6,0,0
/archives/68210,desktop,2,2,1,7,11,0,0
/archives/68450,desktop,2,2,1,8.5,10,0,0
/archives/68575,desktop,2,2,1,78.5,11,0,0
/archives/68734,mobile,2,2,1,11.5,10,0,0
/archives/68784,desktop,2,2,1,51.5,10,0,0
/archives/68805,mobile,2,1,2,10,8,0,0
/archives/69146,desktop,2,1,2,16,9,0,0
/archives/69146,mobile,2,2,1,20.5,11,0,0
/archives/69240,mobile,2,1,2,13,7,0,0
/archives/69723,desktop,2,2,1,6,8,0,0
/archives/69864,mobile,2,2,1,24,10,0,0
/archives/70048,desktop,2,2,1,37.5,10,0,0
/archives/70071,tablet,2,2,1,19.5,10,0,0
/archives/70618,mobile,2,1,2,22,8,0,0
/archives/70639,desktop,2,2,1,5,9,0,0
/archives/70737,tablet,2,1,2,0,7,0,0
/archives/70929,desktop,2,2,1,2,11,0,0
/archives/71296,mobile,2,2,1,2.5,8,0,0
/archives/71405,desktop,2,2,1,1.5,9,0,0
/archives/71614,desktop,2,1,2,6,7,0,0
/archives/71756,desktop,2,1,2,90,8,0,0
/archives/71803,desktop,2,2,1,25.5,10,0,0
/archives/72162,mobile,2,2,1,59.5,10,0,0
/archives/72665,desktop,2,2,1,41,11,0,0
/archives/72713,desktop,2,2,1,8.5,8,0,0
/archives/72905,desktop,2,1,2,33,8,0,0
/archives/73031,desktop,2,2,1,1.5,8,0,0
/archives/73355,desktop,2,2,1,13,8,0,0
/archives/74314,desktop,2,2,1,0,8,0,0
/archives/74339,mobile,2,2,1,9,9,0,0
/archives/74727,desktop,2,2,1,11.5,9,0,0
/archives/74791,desktop,2,2,1,24,9,0,0
/archives/75513,mobile,2,2,1,5,7,0,0
/archives/7577,desktop,2,2,1,9.5,9,0,0
/archives/7577,mobile,2,2,1,51.5,10,0,0
/archives/75940,desktop,2,2,1,52.5,7,0,0
/archives/76328,mobile,2,2,1,0,8,0,0
/archives/76494,mobile,2,2,1,5,9,0,0
/archives/76496,mobile,2,2,1,12,9,0,0
/archives/7660,desktop,2,2,1,29,10,0,0
/archives/76839,desktop,2,2,1,16.5,11,0,0
/archives/76912,desktop,2,1,2,9,10,0,0
/archives/76912,mobile,2,1,2,147,8,0,0
/archives/77036,desktop,2,2,1,17,5,0,0
/archives/77408,mobile,2,1,2,43,8,0,0
/archives/77515,desktop,2,2,1,88,13,0,0
/archives/77539,desktop,2,2,1,46.5,11,0,0
/archives/7762,mobile,2,2,1,16.5,10,0,0
/archives/77904,desktop,2,2,1,16,6,0,0
/archives/7820,desktop,2,2,1,19.5,9,0,0
/archives/78553,mobile,2,2,1,32.5,9,0,0
/archives/7868,mobile,2,2,1,0,8,0,0
/archives/78699,desktop,2,2,1,457,8,0,0
/archives/79287,mobile,2,2,1,10.5,10,0,0
/archives/7938,mobile,2,2,1,9,9,0,0
/archives/79533,desktop,2,2,1,17.5,8,0,0
/archives/79784,desktop,2,2,1,33,10,0,0
/archives/80192,desktop,2,2,1,16,12,0,0
/archives/80233,desktop,2,1,2,41,7,0,0
/archives/8034,desktop,2,2,1,20.5,10,0,0
/archives/80343,desktop,2,1,2,42,9,0,0
/archives/80415,desktop,2,2,1,11.5,10,0,0
/archives/80453,desktop,2,2,1,13.5,7,0,0
/archives/80453,mobile,2,2,1,5.5,6,0,0
/archives/80736,desktop,2,2,1,0,6,0,0
/archives/80905,mobile,2,2,1,8,9,0,0
/archives/80912,desktop,2,2,1,6,10,0,0
/archives/80919,desktop,2,1,2,16,10,0,0
/archives/81000,desktop,2,2,1,59.5,11,0,0
/archives/81070,desktop,2,2,1,8.5,11,0,0
/archives/81326,mobile,2,1,2,20,8,0,0
/archives/81367,mobile,2,2,1,39.5,10,0,0
/archives/81412,desktop,2,2,1,23,9,0,0
/archives/81559,desktop,2,2,1,8,7,0,0
/archives/8171,desktop,2,2,1,57.5,9,0,0
/archives/81839,desktop,2,2,1,42.5,10,0,0
/archives/82045,mobile,2,2,1,5,7,0,0
/archives/82087,mobile,2,2,1,26.5,8,0,0
/archives/82343,mobile,2,2,1,38.5,10,0,0
/archives/82596,desktop,2,2,1,10,9,0,0
/archives/82619,desktop,2,2,1,16,9,0,0
/archives/8269,mobile,2,2,1,8,9,0,0
/archives/82691,desktop,2,2,1,24.5,8,0,0
/archives/82795,desktop,2,1,2,4,4,0,0
/archives/82878,desktop,2,2,1,8,7,0,0
/archives/82886,desktop,2,1,2,164,10,0,0
/archives/83009,mobile,2,2,1,16,8,0,0
/archives/83028,desktop,2,2,1,5.5,10,0,0
/archives/83166,mobile,2,1,2,0,5,0,0
/archives/83181,mobile,2,2,1,25.5,10,0,0
/archives/8326,desktop,2,2,1,15.5,11,0,0
/archives/83372,desktop,2,2,1,1,7,0,0
/archives/83751,desktop,2,2,1,55.5,13,0,0
/archives/84376,desktop,2,2,1,24,10,0,0
/archives/84572,desktop,2,2,1,4,8,0,0
/archives/84713,desktop,2,2,1,21.5,8,0,0
/archives/84748,desktop,2,2,1,28,9,0,0
/archives/84789,desktop,2,2,1,27.5,9,0,0
/archives/84858,desktop,2,2,1,40,9,0,0
/archives/84900,desktop,2,2,1,30.5,6,0,0
/archives/85187,tablet,2,2,1,241.5,10,0,0
/archives/85260,desktop,2,2,1,29.5,10,0,0
/archives/85339,desktop,2,1,2,62,8,0,0
/archives/85944,desktop,2,2,1,0,6,0,0
/archives/85944,mobile,2,2,1,0,6,0,0
/archives/85956,desktop,2,2,1,35.5,8,0,0
/archives/86086,desktop,2,2,1,44.5,11,0,0
/archives/86114,mobile,2,2,1,0,6,0,0
/archives/86313,desktop,2,1,2,3,8,0,0
/archives/86378,desktop,2,1,2,26,9,0,0
/archives/86689,desktop,2,2,1,112.5,8,0,0
/archives/86732,desktop,2,1,2,82,8,0,0
/archives/86750,desktop,2,2,1,11.5,9,0,0
/archives/86916,desktop,2,2,1,23,7,0,0
/archives/86941,mobile,2,2,1,1.5,8,0,0
/archives/87110,desktop,2,2,1,40.5,9,0,0
/archives/87414,mobile,2,2,1,25.5,10,0,0
/archives/87448,desktop,2,2,1,28.5,7,0,0
/archives/87503,desktop,2,2,1,31,11,0,0
/archives/87558,desktop,2,1,2,51,8,0,0
/archives/87619,desktop,2,2,1,14.5,10,0,0
/archives/87619,mobile,2,2,1,50,10,0,0
/archives/87786,mobile,2,2,1,130,8,0,0
/archives/87830,desktop,2,2,1,18.5,8,0,0
/archives/87839,desktop,2,2,1,636.5,8,0,0
/archives/88135,desktop,2,2,1,7,6,0,0
/archives/88287,mobile,2,2,1,0.5,10,0,0
