# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240708
# 종료일: 20240714
페이지 경로 및 화면 클래스,국가,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/16532,United Kingdom,1,1,1,0,5,0,0
/global/archives/16532,Vietnam,1,1,1,0,2,0,0
/global/archives/16563,South Korea,1,1,1,6,7,0,0
/global/archives/16583,Malaysia,1,1,1,46,4,0,0
/global/archives/16613,Belarus,1,1,1,10,4,0,0
/global/archives/16613,Netherlands,1,1,1,0,3,0,0
/global/archives/16624,Georgia,1,1,1,25,6,0,0
/global/archives/16719,China,1,1,1,41,4,0,0
/global/archives/16738,South Korea,1,1,1,4,4,0,0
/global/archives/16787,Japan,1,1,1,18,4,0,0
/global/archives/16834,Hong Kong,1,1,1,0,4,0,0
/global/archives/16834,Indonesia,1,1,1,78,5,0,0
/global/archives/16834,Philippines,1,1,1,13,4,0,0
/global/archives/16834,Poland,1,1,1,4,4,0,0
/global/archives/16834,South Korea,1,1,1,0,5,0,0
/global/archives/16881,China,1,1,1,1,3,0,0
/global/archives/16881,Philippines,1,1,1,0,3,0,0
/global/archives/16925,Malaysia,1,1,1,34,4,0,0
/global/archives/16939,France,1,1,1,2,4,0,0
/global/archives/16952,China,1,1,1,2,5,0,0
/global/archives/16952,South Korea,1,1,1,15,4,0,0
/global/archives/16970,China,1,1,1,9,4,0,0
/global/archives/16970,India,1,1,1,177,6,0,0
/global/archives/16970,South Korea,1,1,1,148,4,0,0
/global/archives/16980,South Korea,1,1,1,5,4,0,0
/global/archives/17010,China,1,1,1,8,2,0,0
/global/archives/17010,Taiwan,1,1,1,32,3,0,0
/global/archives/17022,China,1,1,1,25,4,0,0
/global/archives/17022,Hong Kong,1,1,1,28,5,0,0
/global/archives/17047,South Korea,1,1,1,1,4,0,0
/global/archives/17134,China,1,1,1,39,4,0,0
/global/archives/17144,China,1,1,1,14,3,0,0
/global/archives/17144,India,1,1,1,4,4,0,0
/global/archives/17144,Netherlands,1,1,1,0,3,0,0
/global/archives/17144,United States,1,1,1,0,3,0,0
/global/archives/17169,Germany,1,1,1,2,4,0,0
/global/archives/17169,India,1,1,1,11,5,0,0
/global/archives/17169,Indonesia,1,1,1,0,4,0,0
/global/archives/17169,Japan,1,1,1,91,6,0,0
/global/archives/17169,Taiwan,1,1,1,4,5,0,0
/global/archives/17216,Belgium,1,1,1,0,3,0,0
/global/archives/17216,Canada,1,1,1,169,5,0,0
/global/archives/17216,Ireland,1,1,1,0,4,0,0
/global/archives/17216,Israel,1,1,1,99,5,0,0
/global/archives/17216,Netherlands,1,1,1,0,3,0,0
/global/archives/17216,Taiwan,1,1,1,0,4,0,0
/global/archives/1722,Russia,1,1,1,4,4,0,0
/global/archives/17313,India,1,1,1,13,4,0,0
/global/archives/17313,United States,1,1,1,17,4,0,0
/global/archives/17356,France,1,1,1,1,3,0,0
/global/archives/17356,Singapore,1,1,1,31,6,0,0
/global/archives/17386,India,1,1,1,47,6,0,0
/global/archives/17386,Japan,1,1,1,5,5,0,0
/global/archives/17386,South Korea,1,1,1,9,4,0,0
/global/archives/17426,Australia,1,1,1,42,4,0,0
/global/archives/17426,Belgium,1,1,1,26,4,0,0
/global/archives/17426,Canada,1,1,1,0,2,0,0
/global/archives/17426,Japan,1,1,1,0,2,0,0
/global/archives/17426,Malaysia,1,1,1,248,4,0,0
/global/archives/17426,Taiwan,1,1,1,16,6,0,0
/global/archives/17426,United Arab Emirates,1,1,1,44,4,0,0
/global/archives/17446,Germany,1,1,1,0,6,0,0
/global/archives/17446,Japan,1,1,1,0,4,0,0
/global/archives/17446,United States,1,1,1,0,4,0,0
/global/archives/17460,United States,1,1,1,0,4,0,0
/global/archives/17476,Australia,1,1,1,0,4,0,0
/global/archives/17476,China,1,1,1,39,4,0,0
/global/archives/17499,Australia,1,1,1,0,6,0,0
/global/archives/17499,Bangladesh,1,1,1,17,5,0,0
/global/archives/17499,Estonia,1,1,1,0,6,0,0
/global/archives/17499,Japan,1,1,1,70,4,0,0
/global/archives/17499,Pakistan,1,1,1,121,6,0,0
/global/archives/17499,Russia,1,1,1,0,4,0,0
/global/archives/17499,Serbia,1,1,1,119,5,0,0
/global/archives/17499,Spain,1,1,1,21,5,0,0
/global/archives/17499,Tanzania,1,1,1,289,5,0,0
/global/archives/17499,United Kingdom,1,1,1,194,5,0,0
/global/archives/17514,India,1,1,1,0,4,0,0
/global/archives/17514,Uzbekistan,1,1,1,19,4,0,0
/global/archives/17569,India,1,1,1,35,5,0,0
/global/archives/17569,Spain,1,1,1,9,5,0,0
/global/archives/17595,India,1,1,1,0,6,0,0
/global/archives/17595,Singapore,1,1,1,0,4,0,0
/global/archives/17623,United States,1,1,1,0,3,0,0
/global/archives/17796,India,1,1,1,9,4,0,0
/global/archives/17796,Japan,1,1,1,0,2,0,0
/global/archives/17817,Italy,1,1,1,0,4,0,0
/global/archives/17817,Singapore,1,1,1,0,3,0,0
/global/archives/17844,India,1,1,1,12,6,0,0
/global/archives/17844,Japan,1,1,1,0,5,0,0
/global/archives/17844,Philippines,1,1,1,0,6,0,0
/global/archives/17844,United States,1,1,1,8,5,0,0
/global/archives/17863,Australia,1,1,1,562,3,0,0
/global/archives/17863,China,1,1,1,12,3,0,0
/global/archives/17863,Singapore,1,1,1,0,4,0,0
/global/archives/17863,United States,1,1,1,24,5,0,0
/global/archives/17893,Russia,1,1,1,2,6,0,0
/global/archives/17893,South Korea,1,1,1,5,4,0,0
/global/archives/17950,Hong Kong,1,1,1,4,6,0,0
/global/archives/17950,Hungary,1,1,1,51,4,0,0
/global/archives/17965,South Korea,1,1,1,2,4,0,0
/global/archives/17978,Thailand,1,1,1,10,4,0,0
/global/archives/17989,Bolivia,1,1,1,6,4,0,0
/global/archives/17989,Czechia,1,1,1,5,4,0,0
/global/archives/17989,Germany,1,1,1,24,5,0,0
/global/archives/17989,Hungary,1,1,1,17,2,0,0
/global/archives/17989,United States,1,1,1,8,4,0,0
/global/archives/17990,China,1,1,1,39,4,0,0
/global/archives/17990,India,1,1,1,0,4,0,0
/global/archives/18022,Germany,1,1,1,23,6,0,0
/global/archives/18065,China,1,1,1,0,6,0,0
/global/archives/18065,Germany,1,1,1,5,4,0,0
/global/archives/18065,Hungary,1,1,1,11,5,0,0
/global/archives/18065,Netherlands,1,2,0.5,0,4,0,0
/global/archives/18065,Portugal,1,1,1,11,4,0,0
/global/archives/18065,Vietnam,1,1,1,0,4,0,0
/global/archives/18076,United States,1,1,1,0,4,0,0
/global/archives/18107,Australia,1,1,1,434,5,0,0
/global/archives/18107,Brazil,1,1,1,252,5,0,0
/global/archives/18107,Canada,1,1,1,0,4,0,0
/global/archives/18107,Germany,1,1,1,325,5,0,0
/global/archives/18107,Israel,1,1,1,26,5,0,0
/global/archives/18107,Oman,1,1,1,256,5,0,0
/global/archives/18107,Philippines,1,1,1,0,4,0,0
/global/archives/18107,Poland,1,1,1,19,3,0,0
/global/archives/18107,Singapore,1,1,1,0,4,0,0
/global/archives/18107,United Kingdom,1,1,1,39,5,0,0
/global/archives/18140,Canada,1,1,1,0,4,0,0
/global/archives/18140,China,1,1,1,0,3,0,0
/global/archives/18140,Taiwan,1,1,1,522,6,0,0
/global/archives/18167,Poland,1,1,1,0,4,0,0
/global/archives/18167,South Korea,1,1,1,5,4,0,0
/global/archives/18167,United States,1,1,1,3,4,0,0
/global/archives/18268,Türkiye,1,1,1,0,4,0,0
/global/archives/18283,Czechia,1,1,1,18,4,0,0
/global/archives/18283,France,1,0,0,0,4,0,0
/global/archives/18283,India,1,1,1,0,5,0,0
/global/archives/18283,Iran,1,0,0,0,3,0,0
/global/archives/18283,Malaysia,1,1,1,0,4,0,0
/global/archives/18283,Portugal,1,1,1,5,4,0,0
/global/archives/18283,Singapore,1,1,1,0,4,0,0
/global/archives/18283,Spain,1,1,1,0,3,0,0
/global/archives/18283,Taiwan,1,1,1,0,3,0,0
/global/archives/18283,United Kingdom,1,1,1,0,4,0,0
/global/archives/18301,China,1,1,1,27,4,0,0
/global/archives/18301,South Korea,1,1,1,6,5,0,0
/global/archives/18301,United States,1,1,1,139,5,0,0
/global/archives/18332,India,1,1,1,32,4,0,0
/global/archives/18361,Argentina,1,1,1,17,5,0,0
/global/archives/18361,France,1,1,1,169,5,0,0
/global/archives/18361,Mexico,1,0,0,0,3,0,0
/global/archives/18361,Nicaragua,1,1,1,8,5,0,0
/global/archives/18361,Singapore,1,1,1,34,5,0,0
/global/archives/18361,Taiwan,1,1,1,0,4,0,0
/global/archives/18374,Hungary,1,1,1,17,4,0,0
/global/archives/18374,Italy,1,1,1,6,4,0,0
/global/archives/18374,Kenya,1,1,1,24,3,0,0
/global/archives/18374,Poland,1,1,1,3,4,0,0
/global/archives/18374,Portugal,1,1,1,77,6,0,0
/global/archives/18374,Singapore,1,1,1,21,4,0,0
/global/archives/18374,Slovakia,1,1,1,0,4,0,0
/global/archives/18374,Spain,1,1,1,0,4,0,0
/global/archives/18374,Switzerland,1,1,1,39,4,0,0
/global/archives/18374,United Kingdom,1,1,1,0,2,0,0
/global/archives/18388,Argentina,1,1,1,0,4,0,0
/global/archives/18388,China,1,1,1,39,4,0,0
/global/archives/18388,Czechia,1,1,1,13,3,0,0
/global/archives/18388,Denmark,1,1,1,0,4,0,0
/global/archives/18388,Ecuador,1,1,1,0,4,0,0
/global/archives/18388,New Zealand,1,1,1,334,5,0,0
/global/archives/18388,Pakistan,1,1,1,0,3,0,0
/global/archives/18388,Singapore,1,1,1,10,3,0,0
/global/archives/18421,Australia,1,1,1,0,4,0,0
/global/archives/18421,Canada,1,1,1,7,3,0,0
/global/archives/18421,Finland,1,1,1,6,5,0,0
/global/archives/18421,France,1,0,0,0,3,0,0
/global/archives/18421,Philippines,1,1,1,10,3,0,0
/global/archives/18421,United Kingdom,1,1,1,17,3,0,0
/global/archives/18436,Finland,1,1,1,0,4,0,0
/global/archives/18436,France,1,1,1,10,4,0,0
/global/archives/18436,Germany,1,1,1,1,5,0,0
/global/archives/18436,Malaysia,1,1,1,5,5,0,0
/global/archives/18436,Netherlands,1,1,1,0,4,0,0
/global/archives/18436,United Arab Emirates,1,1,1,15,5,0,0
/global/archives/18445,Bahrain,1,1,1,0,4,0,0
/global/archives/18445,Canada,1,1,1,0,3,0,0
/global/archives/18445,Finland,1,1,1,0,3,0,0
/global/archives/18445,France,1,1,1,0,5,0,0
/global/archives/18445,Germany,1,1,1,46,4,0,0
/global/archives/18445,Hungary,1,1,1,0,3,0,0
/global/archives/18445,Ireland,1,1,1,0,4,0,0
/global/archives/18478,Australia,1,1,1,0,4,0,0
/global/archives/18478,Austria,1,1,1,0,4,0,0
/global/archives/18478,Brazil,1,1,1,0,4,0,0
/global/archives/18478,Finland,1,1,1,0,4,0,0
/global/archives/18478,Hungary,1,1,1,0,3,0,0
/global/archives/18478,Netherlands,1,1,1,0,4,0,0
/global/archives/18478,Philippines,1,1,1,169,4,0,0
/global/archives/18478,Vietnam,1,1,1,0,4,0,0
/global/archives/2026,India,1,1,1,18,5,0,0
/global/archives/2329,Canada,1,1,1,0,6,0,0
/global/archives/2329,India,1,1,1,62,4,0,0
/global/archives/2490,Taiwan,1,1,1,36,5,0,0
/global/archives/253,Netherlands,1,1,1,22,5,0,0
/global/archives/253,United Arab Emirates,1,1,1,0,8,0,0
/global/archives/253,United States,1,1,1,0,6,0,0
/global/archives/2701,United States,1,1,1,88,6,0,0
/global/archives/2756,South Korea,1,1,1,0,3,0,0
/global/archives/3005,South Korea,1,1,1,4,5,0,0
/global/archives/311,China,1,1,1,274,5,0,0
/global/archives/3123,Japan,1,1,1,5,5,0,0
/global/archives/3158,South Korea,1,1,1,0,6,0,0
/global/archives/3464,Canada,1,1,1,34,5,0,0
/global/archives/3473,Türkiye,1,1,1,0,4,0,0
/global/archives/3674,India,1,1,1,19,5,0,0
/global/archives/3674,United Kingdom,1,1,1,11,5,0,0
/global/archives/3709,Austria,1,1,1,65,4,0,0
/global/archives/3709,Hong Kong,1,1,1,0,6,0,0
/global/archives/3709,India,1,1,1,87,5,0,0
/global/archives/3709,Japan,1,1,1,0,6,0,0
/global/archives/3772,Germany,1,1,1,34,5,0,0
/global/archives/3820,Belgium,1,1,1,41,5,0,0
/global/archives/3820,China,1,1,1,0,3,0,0
/global/archives/3820,Czechia,1,1,1,4,5,0,0
/global/archives/3820,Germany,1,1,1,41,5,0,0
/global/archives/3820,Norway,1,1,1,41,6,0,0
/global/archives/3820,Singapore,1,1,1,0,3,0,0
/global/archives/3820,Sweden,1,1,1,0,3,0,0
/global/archives/3859,India,1,1,1,57,5,0,0
/global/archives/3962,Germany,1,1,1,10,5,0,0
/global/archives/3962,India,1,1,1,0,4,0,0
/global/archives/3962,Peru,1,1,1,4,5,0,0
/global/archives/3962,South Korea,1,1,1,41,4,0,0
/global/archives/3962,Taiwan,1,1,1,0,3,0,0
/global/archives/3962,United Arab Emirates,1,1,1,154,5,0,0
/global/archives/401,Austria,1,1,1,0,4,0,0
/global/archives/4077,Germany,1,1,1,54,5,0,0
/global/archives/4110,Vietnam,1,1,1,32,6,0,0
/global/archives/417,United States,1,1,1,55,4,0,0
/global/archives/4218,South Korea,1,1,1,10,5,0,0
/global/archives/4308,South Korea,1,1,1,0,4,0,0
/global/archives/4308,United States,1,1,1,4,5,0,0
/global/archives/4360,Malaysia,1,1,1,153,6,0,0
/global/archives/4482,Croatia,1,1,1,18,5,0,0
/global/archives/4482,Italy,1,1,1,1,5,0,0
/global/archives/4499,South Korea,1,1,1,0,2,0,0
/global/archives/4612,India,1,1,1,150,5,0,0
/global/archives/4612,Singapore,1,1,1,114,5,0,0
/global/archives/4612,United Kingdom,1,1,1,34,4,0,0
/global/archives/4612,United States,1,1,1,0,4,0,0
/global/archives/4728,India,1,1,1,0,2,0,0
/global/archives/4751,Austria,1,1,1,0,3,0,0
/global/archives/4751,France,1,1,1,26,5,0,0
/global/archives/4751,Russia,1,1,1,0,4,0,0
/global/archives/4829,China,1,1,1,49,4,0,0
/global/archives/4844,Japan,1,1,1,0,3,0,0
/global/archives/4844,Singapore,1,1,1,9,5,0,0
/global/archives/4844,United Kingdom,1,1,1,28,4,0,0
/global/archives/489,South Korea,1,1,1,76,5,0,0
/global/archives/489,Thailand,1,1,1,143,5,0,0
/global/archives/497,Austria,1,1,1,29,5,0,0
/global/archives/497,Japan,1,1,1,2,5,0,0
/global/archives/5040,United Kingdom,1,1,1,7,5,0,0
/global/archives/5247,Germany,1,1,1,3,5,0,0
/global/archives/5310,India,1,1,1,1,5,0,0
/global/archives/5339,France,1,1,1,344,5,0,0
/global/archives/5339,South Korea,1,1,1,3,5,0,0
/global/archives/5357,India,1,1,1,0,4,0,0
/global/archives/5357,Russia,1,1,1,52,4,0,0
/global/archives/549,Japan,1,1,1,14,5,0,0
/global/archives/564,United States,1,1,1,0,5,0,0
/global/archives/5892,Liechtenstein,1,1,1,0,4,0,0
/global/archives/5892,Netherlands,1,1,1,14,5,0,0
/global/archives/5892,Philippines,1,1,1,91,5,0,0
/global/archives/5893,United States,1,1,1,66,5,0,0
/global/archives/6014,Sweden,1,1,1,0,4,0,0
/global/archives/6150,Japan,1,1,1,63,4,0,0
/global/archives/6150,United States,1,1,1,43,5,0,0
/global/archives/6216,France,1,1,1,34,6,0,0
/global/archives/6216,India,1,1,1,0,4,0,0
/global/archives/6216,Israel,1,0,0,0,2,0,0
/global/archives/6216,Singapore,1,1,1,0,4,0,0
/global/archives/6216,Sweden,1,1,1,21,5,0,0
/global/archives/6216,United Kingdom,1,1,1,65,6,0,0
/global/archives/6253,South Korea,1,1,1,0,4,0,0
/global/archives/6313,South Korea,1,1,1,4,5,0,0
/global/archives/6377,United States,1,1,1,9,5,0,0
/global/archives/6480,India,1,1,1,9,5,0,0
/global/archives/6503,India,1,1,1,2,4,0,0
/global/archives/653,Philippines,1,1,1,19,5,0,0
/global/archives/6710,Japan,1,1,1,24,4,0,0
/global/archives/6710,South Korea,1,1,1,0,4,0,0
/global/archives/6734,South Korea,1,1,1,18,4,0,0
/global/archives/6760,Chile,1,1,1,110,6,0,0
/global/archives/6807,India,1,1,1,0,4,0,0
/global/archives/6834,China,1,1,1,0,6,0,0
/global/archives/6834,Spain,1,1,1,35,5,0,0
/global/archives/6834,United Kingdom,1,1,1,54,7,0,0
/global/archives/7168,France,1,1,1,27,3,0,0
/global/archives/7168,India,1,1,1,88,5,0,0
/global/archives/7168,United Kingdom,1,1,1,21,5,0,0
/global/archives/7245,Canada,1,1,1,0,2,0,0
/global/archives/7245,France,1,1,1,0,4,0,0
/global/archives/7245,Japan,1,1,1,3,5,0,0
/global/archives/7245,South Korea,1,1,1,0,2,0,0
/global/archives/7292,China,1,1,1,237,5,0,0
/global/archives/7302,United States,1,1,1,32,6,0,0
/global/archives/733,Sweden,1,1,1,0,4,0,0
/global/archives/733,Taiwan,1,1,1,28,4,0,0
/global/archives/7353,South Korea,1,1,1,0,4,0,0
/global/archives/7379,India,1,1,1,16,3,0,0
/global/archives/7476,Hong Kong,1,1,1,55,4,0,0
/global/archives/7761,Belgium,1,1,1,0,3,0,0
/global/archives/7775,Taiwan,1,1,1,13,3,0,0
/global/archives/7775,Trinidad & Tobago,1,1,1,103,5,0,0
/global/archives/7906,Brazil,1,1,1,27,5,0,0
/global/archives/7906,South Korea,1,1,1,40,6,0,0
/global/archives/7961,South Korea,1,1,1,674,4,0,0
/global/archives/7961,United Kingdom,1,1,1,0,5,0,0
/global/archives/7961,United States,1,1,1,18,5,0,0
/global/archives/7991,Singapore,1,1,1,44,4,0,0
/global/archives/8046,China,1,1,1,16,5,0,0
/global/archives/8105,Cambodia,1,1,1,0,4,0,0
/global/archives/8152,United Kingdom,1,1,1,0,6,0,0
/global/archives/822,Hungary,1,1,1,64,6,0,0
/global/archives/8327,Hong Kong,1,1,1,121,5,0,0
/global/archives/8327,Japan,1,1,1,0,4,0,0
/global/archives/8350,United States,1,1,1,0,3,0,0
/global/archives/8360,South Korea,1,1,1,27,7,0,0
/global/archives/8400,China,1,1,1,17,5,0,0
/global/archives/8400,United Kingdom,1,1,1,0,4,0,0
/global/archives/8599,South Korea,1,1,1,86,5,0,0
/global/archives/8604,South Korea,1,1,1,1,4,0,0
/global/archives/878,South Korea,1,1,1,1,3,0,0
/global/archives/9096,India,1,1,1,140,4,0,0
/global/archives/9129,United Kingdom,1,1,1,15,4,0,0
/global/archives/9310,Singapore,1,1,1,37,5,0,0
/global/archives/9378,Singapore,1,1,1,23,5,0,0
/global/archives/9480,Ukraine,1,1,1,0,4,0,0
/global/archives/9493,Singapore,1,1,1,0,3,0,0
/global/archives/9509,United States,1,1,1,16,5,0,0
/global/archives/9548,Singapore,1,1,1,12,3,0,0
/global/archives/9616,Taiwan,1,1,1,0,5,0,0
/global/archives/9616,United States,1,1,1,0,5,0,0
/global/archives/9648,Canada,1,1,1,0,4,0,0
/global/archives/9668,Indonesia,1,1,1,0,3,0,0
/global/archives/9668,Malaysia,1,1,1,8,5,0,0
/global/archives/9668,Pakistan,1,1,1,10,4,0,0
/global/archives/9668,United States,1,1,1,0,4,0,0
/global/archives/9709,France,1,1,1,2,5,0,0
/global/archives/9709,Germany,1,1,1,50,5,0,0
/global/archives/9709,Japan,1,1,1,10,4,0,0
/global/archives/9709,Netherlands,1,1,1,20,6,0,0
/global/archives/9740,Indonesia,1,1,1,0,3,0,0
/global/archives/9740,Singapore,1,1,1,6,5,0,0
/global/archives/9740,South Korea,1,1,1,10,3,0,0
/global/archives/9786,Hungary,1,1,1,122,3,0,0
/global/archives/9877,Taiwan,1,1,1,25,4,0,0
/global/archives/9893,Netherlands,1,1,1,39,7,0,0
/global/archives/9910,Indonesia,1,1,1,24,5,0,0
/global/archives/9910,Japan,1,1,1,211,5,0,0
/global/archives/9910,Singapore,1,1,1,18,5,0,0
/global/archives/MTM3ODAoMj,France,1,1,1,0,5,0,0
/global/archives/category/ces/ces-2022-ces-2022,Japan,1,1,1,4,3,0,0
/global/archives/category/corporate/sk-energy,United States,1,1,1,30,6,0,0
/global/archives/category/corporate/sk-enmove,South Korea,1,1,1,3,4,0,0
/global/archives/category/corporate/sk-enterm,South Korea,1,1,1,7,5,0,0
/global/archives/category/corporate/sk-on,China,1,1,1,25,3,0,0
/global/archives/category/corporate/sk-on,France,1,1,1,3,4,0,0
/global/archives/category/corporate/sk-rading-international,Japan,1,1,1,23,3,0,0
/global/archives/category/corporates,Austria,1,2,0.5,0,4,0,0
/global/archives/category/corporates,Hong Kong,1,1,1,15,4,0,0
/global/archives/category/corporates,Saudi Arabia,1,1,1,16,4,0,0
/global/archives/category/corporates,Thailand,1,1,1,21,4,0,0
/global/archives/category/corporates,Vietnam,1,1,1,71,4,0,0
/global/archives/category/corporates/sk-earthon,Vietnam,1,1,1,26,4,0,0
/global/archives/category/corporates/sk-energy,Germany,1,1,1,50,4,0,0
/global/archives/category/corporates/sk-enmove,Saudi Arabia,1,1,1,23,4,0,0
/global/archives/category/corporates/sk-enterm,Qatar,1,1,1,11,5,0,0
/global/archives/category/corporates/sk-enterm,Singapore,1,1,1,12,4,0,0
/global/archives/category/corporates/sk-geo-centric,Japan,1,1,1,0,5,0,0
/global/archives/category/corporates/sk-geo-centric,United States,1,1,1,0,4,0,0
/global/archives/category/corporates/sk-ie-technology,China,1,1,1,23,4,0,0
/global/archives/category/corporates/sk-incheon-petrochem,India,1,1,1,15,3,0,0
/global/archives/category/corporates/sk-incheon-petrochem,Singapore,1,1,1,0,5,0,0
/global/archives/category/corporates/sk-incheon-petrochem,South Korea,1,1,1,20,4,0,0
/global/archives/category/corporates/sk-innovation,France,1,1,1,4,4,0,0
/global/archives/category/corporates/sk-innovation,Hong Kong,1,1,1,30,4,0,0
/global/archives/category/corporates/sk-innovation,Philippines,1,1,1,13,4,0,0
/global/archives/category/corporates/sk-innovation,Switzerland,1,1,1,22,4,0,0
/global/archives/category/corporates/sk-innovation,Thailand,1,1,1,12,4,0,0
/global/archives/category/corporates/sk-innovation,Ukraine,1,1,1,5,4,0,0
/global/archives/category/corporates/sk-innovation,Vietnam,1,1,1,57,4,0,0
/global/archives/category/corporates/sk-on,Egypt,1,1,1,9,4,0,0
/global/archives/category/corporates/sk-on,France,1,1,1,17,4,0,0
/global/archives/category/corporates/sk-on,Greece,1,1,1,1,3,0,0
/global/archives/category/corporates/sk-on,Hong Kong,1,1,1,16,5,0,0
/global/archives/category/corporates/sk-on,India,1,1,1,13,3,0,0
/global/archives/category/corporates/sk-on,Indonesia,1,1,1,5,4,0,0
/global/archives/category/corporates/sk-on,Maldives,1,1,1,52,4,0,0
/global/archives/category/corporates/sk-on,Philippines,1,1,1,16,4,0,0
/global/archives/category/corporates/sk-on,Spain,1,1,1,7,5,0,0
/global/archives/category/corporates/sk-on,United Arab Emirates,1,1,1,16,4,0,0
/global/archives/category/corporates/sk-rading-international,China,1,1,1,25,4,0,0
/global/archives/category/corporates/sk-rading-international,Norway,1,1,1,0,2,0,0
/global/archives/category/insight,Austria,1,1,1,0,1,0,0
/global/archives/category/insight,Italy,1,1,1,2,4,0,0
/global/archives/category/insight,Pakistan,1,1,1,0,3,0,0
/global/archives/category/insight,Singapore,1,1,1,2,3,0,0
/global/archives/category/insight/expert-voice,India,1,1,1,0,2,0,0
/global/archives/category/insight/expert-voice,South Korea,1,1,1,0,5,0,0
/global/archives/category/insight/trend_report,Germany,1,1,1,16,4,0,0
/global/archives/category/insight/trend_report,Philippines,1,1,1,0,3,0,0
/global/archives/category/insight/trend_report,Sweden,1,1,1,32,4,0,0
/global/archives/category/insight/trend_report,Taiwan,1,1,1,102,5,0,0
/global/archives/category/people,Austria,1,1,1,0,4,0,0
/global/archives/category/people,Chile,1,1,1,17,4,0,0
/global/archives/category/people,Hong Kong,1,1,1,3,4,0,0
/global/archives/category/people,Hungary,1,1,1,12,5,0,0
/global/archives/category/people,Saudi Arabia,1,1,1,29,4,0,0
/global/archives/category/people/ceo-leaders,Singapore,1,1,1,8,4,0,0
/global/archives/category/people/ceo-leaders,South Korea,1,1,1,7,5,0,0
/global/archives/category/people/inno-people,China,1,1,1,2,2,0,0
/global/archives/category/people/inno-people,Hong Kong,1,1,1,0,5,0,0
/global/archives/category/people/inno-people,Japan,1,1,1,17,4,0,0
/global/archives/category/people/inno-people,Poland,1,1,1,11,3,0,0
/global/archives/category/people/inno-people,Portugal,1,1,1,14,4,0,0
/global/archives/category/people/inno-people,South Korea,1,1,1,23,4,0,0
/global/archives/category/people/onsite-report,South Korea,1,1,1,8,4,0,0
/global/archives/category/people/onsite-report,Ukraine,1,1,1,3,4,0,0
/global/archives/category/people/sustainability,South Korea,1,1,1,0,3,0,0
/global/archives/category/press-room,Belgium,1,1,1,17,4,0,0
/global/archives/category/press-room,Czechia,1,1,1,27,4,0,0
/global/archives/category/press-room,France,1,1,1,1,3,0,0
/global/archives/category/press-room,Italy,1,1,1,29,4,0,0
/global/archives/category/press-room,Japan,1,1,1,6,3,0,0
/global/archives/category/press-room,Netherlands,1,1,1,32,4,0,0
/global/archives/category/press-room,Ukraine,1,1,1,0,3,0,0
/global/archives/category/press-room,United Kingdom,1,1,1,22,4,0,0
/global/archives/category/press-room/financial-results,Austria,1,1,1,12,5,0,0
/global/archives/category/press-room/financial-results,Philippines,1,1,1,16,3,0,0
/global/archives/category/press-room/financial-results,Sweden,1,1,1,0,3,0,0
/global/archives/category/press-room/issue-fact,Belgium,1,1,1,6,4,0,0
/global/archives/category/press-room/issue-fact,China,1,1,1,10,4,0,0
/global/archives/category/press-room/issue-fact,Germany,1,1,1,0,3,0,0
/global/archives/category/press-room/issue-fact,Portugal,1,1,1,5,4,0,0
/global/archives/category/press-room/issue-fact,Singapore,1,1,1,5,4,0,0
/global/archives/category/press-room/issue-fact,South Korea,1,1,1,8,4,0,0
/global/archives/category/press-room/press-release,Canada,1,1,1,10,4,0,0
/global/archives/category/press-room/press-release,Hungary,1,1,1,6,4,0,0
/global/archives/category/press-room/press-release,Italy,1,1,1,6,3,0,0
/global/archives/category/press-room/press-release,Kenya,1,1,1,100,4,0,0
/global/archives/category/press-room/press-release,Taiwan,1,1,1,31,4,0,0
/global/archives/tag/2022-q4,Japan,1,1,1,5,3,0,0
/global/archives/tag/2023-q4,United Kingdom,1,1,1,4,5,0,0
/global/archives/tag/2023-sk-global-forum,Hong Kong,1,1,1,0,4,0,0
/global/archives/tag/advanced-sf-battery,United States,1,1,1,9,4,0,0
/global/archives/tag/ambassadors-spouses-association-in-seoul,South Korea,1,1,1,2,5,0,0
/global/archives/tag/atom-power,South Korea,1,1,1,0,6,0,0
/global/archives/tag/autosilicon,South Korea,1,1,1,6,4,0,0
/global/archives/tag/batteries,United States,1,1,1,27,4,0,0
/global/archives/tag/battery,United States,1,1,1,194,4,0,0
/global/archives/tag/biodiversity,Philippines,1,1,1,3,4,0,0
/global/archives/tag/bmr,South Korea,1,1,1,10,5,0,0
/global/archives/tag/bmw,Romania,1,1,1,1,5,0,0
/global/archives/tag/ces-2024,South Korea,1,1,1,8,6,0,0
/global/archives/tag/doosan,Japan,1,1,1,20,6,0,0
/global/archives/tag/dpf,Germany,1,1,1,29,5,0,0
/global/archives/tag/ecopro-bm,South Korea,1,1,1,2,5,0,0
/global/archives/tag/ecopro-bm,United States,1,1,1,3,5,0,0
/global/archives/tag/energy-super-station,Vietnam,1,1,1,22,6,0,0
/global/archives/tag/europe,China,1,1,1,5,5,0,0
/global/archives/tag/europe,Ukraine,1,1,1,12,5,0,0
/global/archives/tag/ev-batteries,Sweden,1,1,1,9,4,0,0
